task_id_list	courier_id	total_score	willingness
T0005	C0007	22.93	0.5671
T0006	C0009	28.96	0.9573
T0001,T0002	C0002	47.65	0.5078
T0001	C0007	15.87	0.3166
T0004	C0007	14.84	0.6787
T0002,T0004	C0008	42.6	0.1863
T0002,T0005	C0001	31.75	0.1407
T0005,T0006	C0009	44.73	0.528
T0002,T0006	C0006	40.45	0.2736
T0003	C0003	19.29	0.7
T0001,T0006	C0006	35.76	0.3249
T0002,T0005	C0004	29.91	0.6025
T0005,T0006	C0003	32.53	0.257
T0004,T0006	C0009	56.68	0.6441
T0002,T0005	C0005	48.2	0.1972
T0003,T0004	C0010	23.18	0.333
T0001,T0006	C0010	20.32	0.3412
T0002,T0005	C0010	54.42	0.3028
T0001,T0002	C0004	23.85	0.5556
T0002,T0004	C0010	46.36	0.3353
T0004	C0012	31.3	0.6097
T0002,T0005	C0009	38.63	0.4435
T0003,T0006	C0008	35.34	0.2569
T0003,T0004	C0001	37.28	0.5439
T0002	C0010	27.67	0.6171
T0004,T0006	C0011	45.95	0.1743
T0003	C0012	12.05	0.6338
T0006	C0010	14.14	0.5293
T0003,T0004	C0011	29.73	0.3272
T0002	C0001	11.71	0.1843
T0004,T0005	C0002	43.6	0.3148
T0003,T0006	C0002	51.61	0.3555
T0003,T0006	C0007	50.59	0.3257
T0004	C0012	31.3	0.6097
T0002	C0005	30.28	0.6576
T0001,T0004	C0001	32.5	0.3513
T0003,T0005	C0003	41.82	0.2735
T0003,T0006	C0001	36.92	0.5108
T0002,T0006	C0008	47.81	0.1705
T0001,T0006	C0005	35.89	0.2114
T0001	C0011	26.05	0.6683
T0001,T0005	C0005	42.69	0.0882
T0002,T0005	C0008	52.86	0.1782
T0003	C0007	30.15	0.9735
T0002,T0003	C0010	33.3	0.4044
T0003,T0006	C0008	54.09	0.1369
T0001,T0003	C0007	44.79	0.3275
T0003,T0006	C0001	38.2	0.5108
T0002,T0005	C0010	63.87	0.3028
T0001,T0003	C0012	40.95	0.0665
T0002	C0011	13.11	0.4976
T0001,T0003	C0008	58.88	0.2888
T0003,T0004	C0012	46.05	0.4098
T0001,T0006	C0005	35.68	0.2114
T0002,T0006	C0011	29.18	0.1822
T0001,T0002	C0009	33.72	0.4595
T0005,T0006	C0005	25.77	0.1771
T0005	C0010	30.55	0.4576
T0004,T0005	C0007	35.45	0.3963
T0002	C0003	21.06	0.5202
T0001,T0005	C0012	62.47	0.1237
T0003,T0006	C0008	49.2	0.1369
T0002,T0003	C0002	46.13	0.4664
T0001,T0004	C0005	36.77	0.1274
T0004,T0005	C0008	33.36	0.1382
T0003,T0005	C0011	35.08	0.3801
T0001,T0002	C0006	45.23	0.3112
T0003	C0008	29.68	0.3733
T0003,T0005	C0012	42.37	0.483
T0001,T0006	C0001	34.65	0.3223
T0002,T0006	C0005	39.96	0.4094
T0002	C0011	13.11	0.4976
T0005,T0006	C0007	44.26	0.1903
T0001	C0011	26.05	0.6683
T0001,T0002	C0004	25.37	0.5556
T0006	C0005	10.26	0.5973
T0006	C0010	14.14	0.5293
T0002,T0006	C0003	37.0	0.3557
T0001,T0004	C0012	64.24	0.0585
T0002,T0005	C0012	51.84	0.6632
T0006	C0008	21.29	0.3307
T0002,T0003	C0001	31.09	0.1572
T0001,T0004	C0001	28.78	0.3513
T0006	C0011	26.68	0.3365
T0001,T0006	C0005	39.43	0.2114
T0002	C0012	26.66	0.724
T0002,T0006	C0012	49.22	0.385
T0003,T0006	C0008	47.87	0.1369
T0001,T0005	C0004	37.38	0.6012
T0001,T0003	C0001	38.81	0.3263
T0002,T0005	C0006	58.52	0.2925
T0002	C0004	11.1	0.7649
T0003,T0006	C0010	25.53	0.3482
T0002	C0008	26.94	0.4743
T0003,T0005	C0007	60.21	0.4946
T0003,T0004	C0002	47.37	0.4744
T0004,T0006	C0005	29.12	0.2213
T0003	C0005	14.81	0.3625
T0005	C0009	14.77	0.6254
T0005,T0006	C0012	56.19	0.4121
T0001,T0004	C0011	42.29	0.3307
T0005	C0003	19.13	0.3722
T0006	C0012	20.7	0.5275
T0003,T0006	C0005	21.96	0.2328
T0001,T0004	C0012	68.0	0.0585
T0001,T0005	C0011	59.08	0.3836
T0001,T0002	C0010	30.74	0.5104
T0001,T0006	C0006	23.0	0.3249
T0004	C0011	19.65	0.4739
T0002	C0009	22.46	0.7037
T0002,T0006	C0002	48.18	0.3903
T0002,T0006	C0007	44.94	0.251
T0006	C0004	16.6	0.5084
T0004,T0005	C0007	41.31	0.3963
T0001	C0001	19.81	0.438
T0002,T0004	C0004	21.09	0.4046
T0001,T0005	C0012	60.58	0.1237
T0002,T0004	C0009	42.36	0.6476
T0003,T0005	C0004	45.51	0.4545
T0003,T0005	C0012	45.19	0.483
T0004,T0005	C0005	31.13	0.0931
T0006	C0006	15.24	0.4952
T0001,T0003	C0008	57.97	0.2888
T0003,T0005	C0001	36.32	0.486
T0002,T0006	C0001	31.38	0.1531
T0001	C0005	24.75	0.3305
T0001,T0005	C0004	41.53	0.6012
T0005	C0002	18.85	0.4003
T0003,T0005	C0008	50.33	0.1445
T0005,T0006	C0004	43.0	0.4315
T0001,T0003	C0009	25.91	0.3923
T0002,T0005	C0003	36.06	0.2136
T0003,T0005	C0002	42.71	0.2721
T0001	C0009	10.99	0.6494
T0002	C0002	26.79	0.7439
T0003,T0006	C0007	51.27	0.3257
T0002,T0005	C0002	46.75	0.3068
T0001,T0006	C0004	26.64	0.3852
T0006	C0004	16.6	0.5084
T0003	C0010	10.81	0.6101
T0004,T0005	C0001	32.27	0.511
T0002,T0004	C0005	52.92	0.2414
T0003,T0005	C0004	45.31	0.4545
T0001,T0003	C0010	20.0	0.3881
T0001,T0002	C0005	53.92	0.2315
T0001,T0003	C0011	40.44	0.4533
T0003	C0010	10.81	0.6101
T0001	C0005	24.75	0.3305
T0002,T0004	C0002	46.37	0.6639
T0005	C0008	18.01	0.3421
T0004,T0006	C0012	52.9	0.3469
T0002,T0006	C0012	48.22	0.385
T0001	C0010	12.16	0.5891
T0004,T0005	C0003	51.25	0.2877
T0005	C0008	18.01	0.3421
T0001,T0003	C0011	43.65	0.4533
T0002	C0005	30.28	0.6576
T0005	C0006	30.36	0.5521
T0002	C0010	27.67	0.6171
T0001	C0007	15.87	0.3166
T0002,T0006	C0002	56.03	0.3903
T0002	C0003	21.06	0.5202
T0001,T0005	C0003	45.46	0.2593
T0004	C0005	17.7	0.3453
T0002,T0003	C0011	24.32	0.343
T0006	C0007	23.39	0.3138
T0003,T0006	C0004	33.76	0.3119
T0002,T0005	C0001	23.41	0.1407
T0001,T0005	C0004	28.08	0.6012
T0001,T0006	C0010	22.91	0.3412
T0001	C0008	25.88	0.7436
T0001,T0002	C0004	20.7	0.5556
T0003,T0005	C0012	45.47	0.483
T0005	C0005	16.2	0.279
T0002	C0006	26.54	0.4747
T0004	C0004	12.84	0.5365
T0005,T0006	C0010	44.0	0.2735
T0005,T0006	C0008	40.69	0.1265
T0001,T0004	C0002	38.5	0.5158
T0003,T0006	C0012	29.77	0.3549
T0004,T0006	C0010	35.21	0.3061
T0001,T0003	C0006	33.4	0.2503
T0004	C0005	17.7	0.3453
T0003,T0006	C0004	30.39	0.3119
T0002,T0004	C0001	25.2	0.1822
T0003,T0006	C0007	52.94	0.3257
T0003,T0005	C0008	52.29	0.1445
T0003,T0004	C0004	34.96	0.3306
T0001,T0005	C0010	45.25	0.2934
T0003,T0006	C0004	34.6	0.3119
T0002,T0004	C0002	45.61	0.6606
T0001	C0002	18.04	0.7017
T0001,T0003	C0003	48.14	0.4636
T0005	C0002	18.85	0.4003
T0001,T0002	C0007	38.28	0.2528
T0004,T0005	C0011	48.75	0.2924
T0002,T0004	C0004	22.04	0.4046
T0004	C0010	15.36	0.5065
T0004,T0005	C0006	63.67	0.3505
T0001,T0005	C0009	24.83	0.4254
T0005,T0006	C0001	37.7	0.482
T0001,T0006	C0010	28.32	0.3412
T0004,T0006	C0008	38.32	0.1306
T0005	C0011	24.69	0.5533
T0002	C0001	11.71	0.1843
T0001,T0004	C0012	65.16	0.0585
T0004,T0006	C0002	49.13	0.3983
T0001,T0002	C0002	42.02	0.5078
T0001,T0002	C0002	47.63	0.5078
T0002,T0006	C0004	22.8	0.3859
T0001,T0005	C0008	44.04	0.2679
T0004,T0005	C0009	39.17	0.4754
T0004	C0010	15.36	0.5065
T0005	C0003	19.13	0.3722
T0003,T0005	C0003	37.86	0.2735
T0001	C0004	10.87	0.763
T0003,T0006	C0003	30.49	0.4591
T0005,T0006	C0002	46.2	0.234
T0001,T0006	C0003	44.17	0.4449
T0005,T0006	C0004	42.33	0.4315
T0006	C0001	19.14	0.7148
T0002,T0003	C0011	20.0	0.343
T0003,T0004	C0012	38.77	0.4098
T0003	C0004	15.62	0.5429
T0006	C0006	15.24	0.4952
T0003,T0005	C0005	30.14	0.0988
T0001,T0005	C0007	43.26	0.1921
T0001,T0002	C0007	38.79	0.2528
T0001,T0006	C0011	50.08	0.2391
T0005	C0001	14.7	0.6776
T0002,T0005	C0005	50.59	0.1972
T0003,T0006	C0005	20.16	0.2328
T0001,T0005	C0004	39.26	0.6012
T0003,T0006	C0012	28.59	0.3549
T0001,T0006	C0009	33.78	0.544
T0002,T0005	C0008	46.72	0.1782
T0003,T0006	C0005	28.45	0.2328
T0002,T0004	C0001	29.57	0.1822
T0001	C0003	27.97	0.6574
T0002,T0004	C0009	52.27	0.5276
T0001,T0006	C0008	41.05	0.2603
T0002,T0004	C0009	50.08	0.5276
T0003	C0011	12.58	0.6579
T0002,T0003	C0008	56.06	0.199
T0003,T0004	C0001	32.92	0.5439
T0001,T0004	C0006	45.86	0.3757
T0004	C0006	28.24	0.5714
T0002,T0005	C0007	47.39	0.4198
T0004,T0005	C0009	40.13	0.4754
T0002,T0004	C0003	50.46	0.3864
T0006	C0002	23.91	0.5255
T0003	C0009	16.68	0.5757
T0003,T0005	C0011	35.57	0.3801
T0004,T0005	C0008	33.07	0.1382
T0002,T0003	C0010	35.21	0.4044
T0006	C0007	23.39	0.3138
T0005	C0011	24.69	0.5533
T0005,T0006	C0012	50.01	0.4121
T0001,T0006	C0003	43.76	0.4449
T0002,T0003	C0005	44.38	0.2529
T0004,T0006	C0007	36.55	0.2275
T0003,T0005	C0008	46.69	0.1445
T0003,T0004	C0011	31.33	0.3272
T0001,T0006	C0006	30.55	0.3249
T0001,T0003	C0012	44.69	0.0665
T0002,T0004	C0006	58.61	0.299
T0001,T0004	C0010	26.88	0.326
T0003	C0002	21.92	0.6396
T0003	C0004	15.62	0.5429
T0003,T0004	C0009	43.33	0.4423
T0001,T0005	C0011	51.34	0.3836
T0003	C0006	21.41	0.3833
T0004	C0006	28.24	0.5714
T0003,T0004	C0005	29.82	0.143
T0001,T0004	C0009	36.99	0.4914
T0005,T0006	C0006	46.5	0.3062
T0003,T0004	C0009	44.8	0.4423
T0003,T0006	C0010	25.02	0.3482
T0003	C0005	14.81	0.3625
T0001,T0002	C0009	35.29	0.4595
T0001,T0004	C0004	28.3	0.404
T0001,T0003	C0011	34.86	0.4533
T0001,T0006	C0010	26.57	0.3412
T0003,T0004	C0004	26.99	0.3306
T0002,T0006	C0008	44.88	0.1705
T0005	C0010	30.55	0.4576
T0002,T0003	C0005	38.64	0.2529
T0002,T0005	C0011	37.98	0.3082
T0004,T0006	C0006	45.44	0.3126
T0001,T0002	C0001	35.32	0.0609
T0001	C0010	12.16	0.5891
T0001,T0005	C0010	40.35	0.2934
T0002,T0003	C0003	35.72	0.3722
T0006	C0008	21.29	0.3307
T0001,T0002	C0010	35.99	0.3904
T0004	C0001	15.21	0.802
T0002,T0003	C0006	50.97	0.2058
T0004,T0006	C0011	52.02	0.1743
T0001,T0002	C0006	42.17	0.3112
T0001,T0004	C0007	29.66	0.2293
T0003	C0008	29.68	0.3733
T0002,T0005	C0002	50.86	0.3068
T0004,T0006	C0011	45.83	0.1743
T0003,T0004	C0007	37.02	0.569
T0002,T0004	C0006	55.09	0.299
T0002,T0004	C0006	57.61	0.299
T0001,T0002	C0010	37.93	0.3904
T0005	C0006	30.36	0.5521
T0005,T0006	C0001	36.59	0.482
T0002,T0004	C0007	42.76	0.4942
T0001,T0004	C0002	46.06	0.5158
T0003,T0005	C0006	56.0	0.2316
T0001,T0005	C0001	30.52	0.3099
T0002,T0003	C0009	35.19	0.4104
T0001,T0005	C0005	46.49	0.0882
T0001	C0012	30.77	0.0948
T0001,T0002	C0008	52.35	0.3561
T0001	C0006	15.61	0.6083
T0002,T0005	C0006	46.44	0.4125
T0006	C0005	10.26	0.5973
T0002,T0005	C0006	63.39	0.2925
T0004	C0003	29.51	0.7426
T0003	C0002	21.92	0.6396
T0001,T0006	C0012	53.49	0.031
T0003,T0004	C0004	29.66	0.3306
T0003,T0006	C0012	37.11	0.3549
T0005,T0006	C0012	57.53	0.4121
T0001,T0006	C0009	40.29	0.544
T0004,T0005	C0006	52.35	0.4705
T0001,T0003	C0004	26.84	0.4082
T0003,T0005	C0011	37.38	0.3801
T0002,T0005	C0012	51.84	0.6632
T0004,T0006	C0001	35.09	0.5358
T0001,T0005	C0003	46.09	0.2593
T0001,T0006	C0005	36.1	0.2114
T0004,T0006	C0009	58.54	0.6441
T0003,T0006	C0011	42.17	0.2356
T0006	C0003	16.81	0.6507
T0001,T0002	C0011	39.6	0.3465
T0001,T0005	C0008	49.28	0.2679
T0002,T0006	C0011	35.42	0.1822
T0002	C0002	26.79	0.7439
T0003,T0006	C0009	38.5	0.4949
T0003,T0004	C0003	48.17	0.5062
T0004	C0008	17.84	0.3544
T0004	C0008	17.84	0.3544
T0001,T0004	C0005	39.24	0.1274
T0002,T0004	C0012	58.37	0.4398
T0001,T0004	C0003	49.92	0.5978
T0003,T0004	C0007	47.34	0.569
T0005,T0006	C0005	25.98	0.1771
T0002,T0005	C0012	60.3	0.5432
T0004,T0006	C0003	47.58	0.4733
T0001,T0004	C0008	41.87	0.2761
T0002,T0006	C0001	33.72	0.1531
T0004	C0003	29.51	0.7426
T0002,T0003	C0011	29.76	0.343
T0004,T0005	C0004	35.02	0.4503
T0002,T0003	C0001	31.2	0.1572
T0006	C0003	16.81	0.6507
T0004,T0005	C0006	52.35	0.4705
T0003,T0004	C0008	44.71	0.1527
T0003	C0009	16.68	0.5757
T0004,T0005	C0010	49.01	0.2659
T0001,T0006	C0001	36.02	0.3223
T0004,T0006	C0006	40.75	0.3126
T0004	C0004	12.84	0.5365
T0003,T0005	C0009	26.77	0.3843
T0002,T0004	C0007	33.96	0.4942
T0006	C0012	20.7	0.5275
T0001,T0006	C0012	49.46	0.031
T0001	C0012	30.77	0.0948
T0002,T0003	C0007	48.2	0.616
T0002	C0009	22.46	0.7037
T0002,T0005	C0002	45.56	0.3068
T0003,T0004	C0003	47.04	0.5062
T0005	C0012	31.55	0.8054
T0001	C0008	25.88	0.7436
T0002,T0006	C0010	41.3	0.3505
T0001	C0003	27.97	0.6574
T0002,T0005	C0008	37.97	0.1782
T0001,T0006	C0007	39.54	0.1067
T0003,T0004	C0012	40.03	0.4098
T0002,T0006	C0001	35.93	0.1531
T0001,T0002	C0008	49.34	0.3561
T0003	C0001	20.49	0.7269
T0005,T0006	C0005	27.7	0.1771
T0004,T0006	C0004	32.41	0.3097
T0002,T0006	C0005	40.73	0.4094
T0002	C0008	26.94	0.4743
T0004	C0009	28.07	0.7996
T0005	C0005	16.2	0.279
