task_id_list	courier_id	total_score	willingness
T0004,T0020	C0044	72.95	0.1127
T0024,T0028	C0067	56.15	0.1125
T0013,T0040	C0023	46.43	0.0158
T0006,T0028	C0017	37.89	0.2191
T0018,T0035	C0005	51.52	0.1835
T0027,T0037	C0004	37.52	0.6988
T0016,T0026	C0064	40.5	0.3184
T0031,T0036	C0005	62.36	0.5257
T0008,T0033	C0074	82.0	0.484
T0005,T0025	C0078	72.76	0.2132
T0006,T0016	C0054	55.99	0.1529
T0002,T0022	C0033	53.85	0.3939
T0040	C0062	10.13	0.5956
T0011,T0039	C0076	49.89	0.252
T0011,T0029	C0070	40.96	0.1662
T0005,T0023	C0076	64.83	0.3839
T0020,T0027	C0019	68.43	0.1297
T0019,T0028	C0020	71.77	0.1631
T0016,T0027	C0031	38.29	0.184
T0005,T0016	C0053	89.82	0.4033
T0018,T0022	C0062	59.04	0.6677
T0011	C0013	17.92	0.4785
T0014,T0016	C0027	71.97	0.4586
T0010,T0016	C0051	45.27	0.2068
T0031,T0038	C0024	60.76	0.4326
T0020,T0038	C0034	69.99	0.3157
T0010,T0017	C0036	49.19	0.2497
T0017,T0030	C0016	52.08	0.3718
T0037	C0073	19.07	1.0
T0010,T0022	C0080	62.95	0.0575
T0008,T0026	C0080	48.98	0.4166
T0004,T0029	C0006	63.94	0.1175
T0003,T0033	C0032	42.58	0.3488
T0013,T0021	C0029	60.32	0.2958
T0007,T0014	C0041	57.17	0.2474
T0037	C0069	25.3	0.2383
T0011,T0029	C0061	89.59	0.1149
T0033,T0034	C0054	90.37	0.1097
T0013,T0030	C0034	79.23	0.3936
T0012,T0020	C0006	41.55	0.2437
T0027,T0040	C0019	66.24	0.2723
T0012,T0034	C0005	62.51	0.2276
T0008,T0027	C0040	51.07	0.1539
T0007,T0031	C0005	76.7	0.2299
T0014	C0045	10.69	0.4875
T0024,T0029	C0024	55.23	0.0
T0005,T0025	C0013	55.21	0.0353
T0021,T0028	C0024	53.48	0.1813
T0023,T0024	C0077	81.57	0.0661
T0027	C0040	30.88	0.1626
T0020,T0032	C0021	54.19	0.3682
T0001	C0006	36.56	0.4068
T0034,T0038	C0005	71.2	0.1837
T0019	C0021	34.96	0.6172
T0013,T0034	C0017	67.08	0.4541
T0003,T0039	C0048	92.02	0.2709
T0006,T0012	C0005	41.38	0.5109
T0035,T0040	C0070	58.34	0.0
T0005,T0009	C0004	66.29	0.408
T0002,T0013	C0066	75.24	0.3348
T0023,T0035	C0036	68.72	0.2544
T0017,T0032	C0038	43.72	0.4072
T0027,T0033	C0067	36.94	0.1983
T0035,T0040	C0012	69.29	0.3663
T0004,T0035	C0038	73.06	0.1608
T0024,T0030	C0044	56.83	0.1665
T0007,T0033	C0011	64.93	0.3025
T0005,T0014	C0048	79.69	0.1405
T0014,T0027	C0074	76.16	0.0553
T0011,T0023	C0034	87.11	0.5767
T0021,T0038	C0069	50.09	0.1166
T0027,T0035	C0037	55.52	0.0791
T0007,T0028	C0070	85.25	0.2259
T0011,T0019	C0055	65.42	0.2385
T0015,T0019	C0004	53.29	0.3013
T0013,T0040	C0044	86.88	0.1084
T0008,T0034	C0058	33.09	0.6478
T0001,T0036	C0024	72.24	0.0708
T0002,T0016	C0026	56.95	0.4882
T0018,T0036	C0011	84.09	0.4277
T0011,T0035	C0057	68.75	0.3239
T0012,T0020	C0051	49.38	0.501
T0004,T0033	C0009	72.67	0.1545
T0034,T0038	C0060	34.2	0.2974
T0002,T0023	C0062	75.86	0.3127
T0002,T0029	C0073	37.74	0.5927
T0003,T0012	C0060	44.41	0.63
T0015,T0026	C0033	44.67	0.2248
T0036	C0006	29.26	0.3972
T0004	C0053	28.03	0.3464
T0021,T0037	C0035	50.5	0.2113
T0024,T0033	C0038	87.8	0.151
T0033,T0039	C0014	66.75	0.025
T0018	C0066	14.82	0.6274
T0006,T0010	C0059	59.37	0.2131
T0027,T0037	C0031	54.13	0.3707
T0001,T0019	C0061	72.7	0.3051
T0009,T0037	C0019	64.35	0.0583
T0001,T0002	C0030	56.17	0.154
T0002,T0036	C0019	91.18	0.0
T0012,T0036	C0011	80.34	0.2482
T0001,T0004	C0022	63.13	0.4058
T0002,T0027	C0043	30.56	0.2523
T0016,T0037	C0068	78.39	0.2724
T0021,T0026	C0066	76.55	0.0
T0014,T0026	C0046	48.53	0.1364
T0015,T0029	C0013	36.73	0.1326
T0012,T0028	C0078	28.39	0.4992
T0004,T0008	C0053	73.51	0.0
T0028,T0038	C0024	48.61	0.7423
T0006,T0036	C0032	53.64	0.2484
T0025	C0076	26.38	0.1677
T0016,T0020	C0050	71.27	0.2137
T0018,T0022	C0056	42.9	0.6801
T0008,T0035	C0043	47.47	0.0
T0023,T0040	C0061	59.18	0.188
T0007,T0020	C0013	61.78	0.1557
T0021	C0005	14.81	0.3098
T0008,T0040	C0026	59.49	0.3588
T0008,T0026	C0040	53.72	0.5842
T0002,T0032	C0034	39.17	0.4276
T0007,T0035	C0061	54.91	0.5733
T0001,T0015	C0012	73.4	0.0331
T0014,T0024	C0015	62.48	0.0445
T0024,T0028	C0011	61.04	0.1185
T0013,T0035	C0036	51.14	0.3374
T0001,T0017	C0027	58.49	0.7598
T0017,T0022	C0050	56.77	0.2573
T0009,T0014	C0010	61.16	0.0
T0017,T0035	C0067	64.44	0.4157
T0001,T0008	C0076	91.07	0.6097
T0028,T0040	C0080	73.17	0.0693
T0005,T0025	C0023	43.47	0.0372
T0006,T0035	C0033	77.86	0.0565
T0017,T0028	C0049	76.42	0.1788
T0003	C0001	27.84	1.0
T0002,T0032	C0011	65.55	0.4501
T0005,T0024	C0020	33.97	0.2782
T0008,T0033	C0049	66.12	0.0
T0004	C0067	29.65	0.6451
T0014,T0027	C0052	49.22	0.0214
T0014,T0023	C0012	69.88	0.4132
T0007,T0020	C0075	81.9	0.0117
T0012,T0013	C0017	74.52	0.4766
T0010,T0022	C0040	49.63	0.0216
T0006	C0038	37.66	0.4222
T0011,T0036	C0026	65.78	0.0204
T0019,T0035	C0046	64.17	0.2933
T0003,T0017	C0035	79.41	0.2284
T0017,T0035	C0031	51.83	0.322
T0004,T0032	C0052	76.09	0.0926
T0005,T0019	C0065	33.98	0.5903
T0016,T0023	C0028	63.95	0.3801
T0005,T0017	C0053	78.04	0.1267
T0010,T0025	C0022	60.39	0.375
T0005,T0008	C0002	44.52	0.2317
T0004,T0015	C0067	50.47	0.2684
T0009,T0022	C0012	69.8	0.1226
T0022	C0060	19.71	0.2288
T0008,T0031	C0003	66.39	0.3261
T0006,T0032	C0008	49.52	0.5784
T0014,T0018	C0040	70.52	0.1695
T0008,T0029	C0018	51.22	0.28
T0020,T0038	C0010	63.31	0.1834
T0008,T0034	C0070	52.77	0.0602
T0011	C0004	30.03	0.4649
T0026,T0038	C0053	49.06	0.0
T0010,T0035	C0064	32.95	0.2638
T0002,T0006	C0011	61.03	0.3298
T0015	C0020	33.03	0.6531
T0018	C0076	27.49	0.2826
T0005,T0020	C0017	70.21	0.6142
T0021,T0025	C0016	50.63	0.0
T0006,T0022	C0056	53.51	0.6329
T0005,T0039	C0025	54.04	0.562
T0005,T0032	C0057	70.45	0.3736
T0026,T0033	C0034	28.59	0.3551
T0008,T0011	C0003	47.17	0.0334
T0026	C0018	38.74	0.4921
T0022,T0032	C0023	32.04	0.3759
T0002,T0019	C0017	54.33	0.3325
T0018,T0032	C0027	55.46	0.0861
T0011,T0015	C0050	42.04	0.177
T0009,T0013	C0080	47.01	0.492
T0004,T0013	C0029	53.67	0.2105
T0008,T0029	C0047	61.59	0.4736
T0003,T0011	C0069	81.33	0.2348
T0009,T0027	C0007	73.11	0.5099
T0015,T0035	C0040	60.12	0.3284
T0004,T0012	C0031	52.42	0.0224
T0017,T0020	C0033	55.27	0.1063
T0019,T0031	C0013	22.96	0.1013
T0013,T0021	C0032	52.97	0.3189
T0005,T0023	C0057	42.0	0.359
T0015,T0040	C0077	37.86	0.1788
T0003,T0029	C0030	63.12	0.5525
T0027,T0038	C0017	87.76	0.0
T0027,T0037	C0073	42.51	0.2956
T0001,T0035	C0005	70.61	0.158
T0012,T0017	C0013	90.52	0.6605
T0010,T0037	C0079	66.81	0.6714
T0009,T0035	C0018	39.6	0.2157
T0005,T0038	C0052	54.64	0.4395
T0018,T0036	C0061	54.04	0.3046
T0019,T0023	C0076	70.29	0.4705
T0032,T0033	C0079	50.83	0.0917
T0016,T0022	C0044	57.09	0.6231
T0021	C0076	25.97	0.7909
T0036	C0008	41.1	0.5686
T0004,T0028	C0067	64.22	0.2167
T0003,T0017	C0001	40.0	0.761
T0010,T0028	C0029	86.97	0.2131
T0012,T0038	C0031	50.56	0.0473
T0021,T0033	C0055	54.37	0.2239
T0011,T0022	C0049	48.88	0.3583
T0021,T0032	C0066	51.9	0.0032
T0008,T0035	C0077	71.88	0.5742
T0015,T0016	C0037	57.63	0.5885
T0002,T0006	C0057	78.07	0.1387
T0014,T0032	C0060	38.92	0.0428
T0027,T0039	C0018	73.87	0.2448
T0003,T0014	C0034	53.18	0.1089
T0014,T0034	C0065	64.38	0.4152
T0039,T0040	C0047	49.22	0.1856
T0022,T0037	C0060	46.67	0.2138
T0024,T0039	C0010	82.99	0.2516
T0020,T0025	C0051	68.66	0.3303
T0002,T0004	C0064	40.66	0.2555
T0023,T0038	C0030	51.05	0.2356
T0003,T0024	C0074	66.88	0.6093
T0015,T0037	C0066	74.1	0.129
T0011,T0023	C0012	69.39	0.4583
T0010,T0018	C0066	28.16	0.5411
T0015,T0026	C0039	52.42	0.1376
T0012,T0033	C0025	59.37	0.1857
T0002,T0024	C0076	53.36	0.5039
T0022,T0037	C0030	93.89	0.2478
T0002,T0008	C0014	55.51	0.3427
T0002,T0016	C0049	52.49	0.1881
T0020,T0024	C0072	63.47	0.6088
T0024,T0031	C0020	29.64	0.0
T0024	C0055	26.04	0.7161
T0032,T0033	C0068	26.57	0.5412
T0021,T0033	C0036	62.57	0.4039
T0029,T0040	C0015	74.77	0.253
T0022,T0036	C0071	76.24	0.2332
T0002,T0029	C0054	75.64	0.1076
T0008,T0012	C0024	46.61	0.302
T0005,T0016	C0052	59.65	0.3965
T0014,T0016	C0046	48.79	0.1606
T0019,T0031	C0050	50.44	0.5692
T0009	C0008	21.93	0.5068
T0009,T0021	C0066	41.02	0.057
T0027,T0036	C0027	59.4	0.399
T0030,T0040	C0017	58.65	0.0333
T0018,T0023	C0063	82.52	0.5419
T0013,T0014	C0028	61.18	0.5861
T0022,T0034	C0023	60.68	0.3387
T0003,T0008	C0019	56.33	0.3857
T0002,T0017	C0039	51.76	0.5852
T0020,T0021	C0040	74.36	0.4261
T0017,T0036	C0069	47.18	0.3985
T0005,T0020	C0051	62.61	0.1393
T0012,T0019	C0038	45.11	0.3056
T0008,T0027	C0065	58.73	0.3668
T0004,T0037	C0047	71.11	0.5586
T0004,T0006	C0017	61.16	0.2376
T0016,T0037	C0075	45.55	0.3376
T0026,T0029	C0001	55.58	0.0937
T0006,T0009	C0065	56.43	0.3427
T0026,T0033	C0037	57.45	0.3993
T0013,T0025	C0047	65.01	0.2912
T0010,T0025	C0006	55.69	0.0562
T0001,T0009	C0022	55.96	0.0
T0016,T0032	C0055	68.94	0.2352
T0019,T0020	C0069	70.58	0.1054
T0007,T0035	C0018	62.69	0.1402
T0004,T0037	C0062	60.66	0.2973
T0013,T0028	C0015	50.47	0.1909
T0011,T0025	C0057	70.85	0.5905
T0025,T0039	C0020	62.42	0.5251
T0027,T0029	C0039	52.97	0.1639
T0023,T0031	C0069	55.52	0.2318
T0009,T0010	C0012	54.52	0.0931
T0006,T0019	C0022	61.96	0.3419
T0019,T0037	C0007	49.24	0.0085
T0007,T0009	C0048	51.85	0.3305
T0002,T0004	C0018	57.32	0.3745
T0017,T0036	C0064	60.96	0.2525
T0004,T0014	C0076	82.29	0.1998
T0018,T0036	C0001	62.47	0.0465
T0029	C0001	19.8	0.5724
T0001,T0020	C0010	20.0	0.2125
T0009,T0031	C0042	37.97	0.2449
T0011,T0032	C0033	59.95	0.2696
T0011,T0015	C0060	61.54	0.4186
T0032	C0023	13.0	1.0
T0008,T0015	C0010	74.98	0.543
T0021,T0026	C0012	77.08	0.1021
T0029,T0037	C0006	67.76	0.1035
T0013,T0021	C0079	55.47	0.1029
T0022,T0028	C0009	50.21	0.013
T0009,T0014	C0038	59.91	0.3929
T0013,T0031	C0077	41.56	0.2755
T0026,T0040	C0053	58.88	0.1405
T0014	C0038	30.28	1.0
T0015,T0025	C0057	64.06	0.5176
T0025,T0037	C0072	59.4	0.5208
T0017,T0019	C0028	74.35	0.3511
T0014,T0040	C0072	21.98	0.0055
T0008,T0038	C0024	53.99	0.3772
T0010,T0011	C0035	57.09	0.22
T0011	C0020	14.48	0.541
T0013,T0033	C0066	62.52	0.1572
T0023,T0026	C0051	76.22	0.1345
T0005,T0040	C0072	24.66	0.0892
T0013,T0016	C0047	67.51	0.5974
T0017,T0022	C0027	62.55	0.2202
T0014,T0026	C0080	58.55	0.1934
T0034,T0036	C0020	48.29	0.0409
T0008	C0063	11.86	0.7078
T0001	C0025	39.03	0.665
T0004,T0016	C0042	88.01	0.1199
T0014,T0016	C0039	47.23	0.6173
T0028,T0039	C0017	41.95	0.5122
T0009,T0014	C0058	51.07	0.4055
T0028,T0037	C0050	61.04	0.3279
T0007,T0040	C0024	62.83	0.4088
T0030,T0039	C0066	44.67	0.3161
T0004,T0020	C0064	31.99	0.2519
T0003,T0015	C0047	71.85	0.4053
T0012,T0035	C0078	31.13	0.2607
T0008,T0017	C0011	66.43	0.2855
T0005,T0015	C0045	46.69	0.342
T0028,T0034	C0045	77.06	0.048
T0011,T0027	C0001	53.58	0.214
T0010	C0052	19.5	0.3282
T0013	C0035	34.42	0.0363
T0001,T0035	C0046	56.3	0.1887
T0001,T0016	C0021	64.35	0.0
T0013,T0022	C0053	67.79	0.333
T0031,T0036	C0028	59.67	0.2737
T0027,T0034	C0034	54.35	0.3323
T0022,T0023	C0019	49.5	0.0
T0017,T0033	C0048	77.63	0.3621
T0032,T0037	C0031	62.88	0.2032
T0022,T0026	C0009	53.65	0.0614
T0015,T0024	C0020	33.17	0.1632
T0010,T0022	C0050	41.42	0.4561
T0001,T0002	C0031	69.5	0.0
T0002,T0032	C0004	74.39	0.1672
T0015,T0028	C0077	50.56	0.2411
T0005,T0033	C0049	74.19	0.0
T0018,T0019	C0079	63.26	0.4384
T0002,T0032	C0029	50.3	0.2434
T0030	C0074	29.73	0.4147
T0013,T0019	C0003	60.67	0.0088
T0010,T0025	C0033	84.46	0.0432
T0018,T0037	C0065	66.2	0.2997
T0012,T0017	C0028	64.25	0.4054
T0007,T0035	C0070	78.28	0.1674
T0010,T0039	C0007	53.53	0.3887
T0025,T0033	C0028	73.5	0.1966
T0029,T0030	C0078	62.98	0.1536
T0003,T0035	C0042	36.3	0.4952
T0009,T0031	C0040	59.67	0.3525
T0008	C0011	14.66	0.4096
T0008,T0009	C0021	57.48	0.4599
T0017,T0039	C0017	57.09	0.2394
T0001,T0015	C0017	37.21	0.1502
T0009,T0032	C0054	69.01	0.2205
T0004,T0014	C0065	90.18	0.261
T0030,T0031	C0022	81.02	0.3538
T0034,T0038	C0067	59.54	0.2012
T0014,T0018	C0055	49.69	0.2789
T0007,T0019	C0043	66.3	0.0
T0007,T0025	C0062	69.7	0.4218
T0031,T0037	C0015	48.86	0.1345
T0023,T0030	C0036	65.5	0.0227
T0028,T0031	C0080	67.39	0.1156
T0003,T0007	C0027	69.95	0.4827
T0029,T0039	C0020	63.41	0.4083
T0004,T0005	C0080	77.51	0.5832
T0018,T0027	C0070	75.88	0.2416
T0004,T0017	C0048	67.45	0.4161
T0014	C0017	18.5	0.3309
T0016,T0020	C0038	68.81	0.0
T0010,T0038	C0011	62.83	0.0
T0013,T0017	C0004	39.33	0.4676
T0007,T0015	C0075	59.5	0.0685
T0002,T0007	C0060	57.26	0.3317
T0016,T0032	C0007	63.43	0.222
T0014,T0019	C0003	61.52	0.0
T0011,T0034	C0034	66.69	0.325
T0003,T0026	C0044	60.74	0.6635
T0028,T0039	C0068	65.94	0.0
T0038,T0039	C0025	23.54	0.6339
T0007	C0021	45.81	0.5767
T0031,T0039	C0030	58.44	0.4086
T0030,T0034	C0072	43.61	0.1034
T0015	C0034	33.12	0.9322
T0008,T0009	C0064	72.56	0.3821
T0013,T0014	C0008	68.44	0.0
T0029,T0030	C0013	50.63	0.119
T0008,T0010	C0011	34.6	0.0415
T0010,T0015	C0049	70.75	0.3586
T0028,T0031	C0012	65.09	0.348
T0010,T0022	C0037	51.33	0.3485
T0016,T0033	C0035	63.82	0.0
T0028,T0034	C0052	48.21	0.0326
T0004,T0012	C0004	63.26	0.1253
T0007,T0011	C0014	59.09	0.4857
T0018,T0030	C0048	50.87	0.21
T0001,T0002	C0063	56.92	0.0
T0027,T0038	C0029	36.52	0.4227
T0007,T0011	C0016	76.64	0.4207
T0017,T0021	C0055	61.05	0.3972
T0007,T0027	C0076	83.44	0.2888
T0008,T0030	C0080	38.01	0.2647
T0011,T0024	C0017	43.03	0.6234
T0011,T0018	C0006	41.74	0.3854
T0006	C0041	32.64	0.7603
T0005	C0013	35.29	0.459
T0008,T0023	C0006	79.09	0.0
T0027	C0033	23.1	0.1887
T0005,T0026	C0080	71.23	0.5036
T0034,T0040	C0063	48.2	0.217
T0021,T0024	C0002	49.01	0.4308
T0008,T0023	C0068	47.07	0.5223
T0035,T0036	C0027	60.36	0.0
T0018,T0024	C0061	26.37	0.5959
T0002,T0013	C0009	39.68	0.3948
T0016,T0017	C0055	69.9	0.3791
T0023,T0035	C0028	69.51	0.2947
T0013,T0029	C0022	67.73	0.3112
T0003,T0038	C0032	44.8	0.2754
T0023,T0039	C0027	31.74	0.3593
T0034,T0038	C0024	37.56	0.4016
T0015,T0038	C0038	78.02	0.3532
T0015,T0033	C0041	75.61	0.246
T0019,T0039	C0012	52.9	0.5197
T0006,T0031	C0052	39.84	0.2189
T0003,T0006	C0046	46.85	0.533
T0001,T0006	C0060	87.03	0.1952
T0015,T0040	C0030	55.09	0.2668
T0011,T0033	C0020	51.78	0.2581
T0001,T0030	C0022	60.22	0.4448
T0006,T0009	C0005	41.27	0.4779
T0026,T0031	C0012	77.29	0.5353
T0035	C0040	21.46	0.2832
T0026	C0037	29.06	0.5104
T0021	C0015	31.0	0.4429
T0012,T0014	C0007	69.91	0.4455
T0022,T0023	C0060	40.57	0.3511
T0004,T0014	C0020	46.96	0.1977
T0001,T0009	C0059	61.46	0.2964
T0013,T0015	C0035	38.2	0.0
T0001,T0004	C0078	91.92	0.3972
T0002,T0023	C0049	63.34	0.0416
T0002,T0017	C0069	37.57	0.2345
T0007,T0020	C0072	71.16	0.4394
T0004,T0019	C0030	35.03	0.0479
T0023,T0038	C0012	75.66	0.7917
T0009,T0033	C0046	94.52	0.095
T0009,T0034	C0047	45.69	0.5074
T0012,T0038	C0071	25.1	0.5271
T0029,T0034	C0039	48.39	0.0
T0003,T0030	C0013	62.86	0.2331
T0026,T0027	C0028	82.98	0.2707
T0013,T0026	C0016	82.55	0.4222
T0012,T0032	C0030	76.6	0.3017
T0007,T0036	C0020	34.93	0.1956
T0024,T0025	C0033	78.08	0.0587
T0021,T0031	C0050	60.86	0.4143
T0001,T0014	C0068	44.5	0.1919
T0001,T0008	C0046	55.58	0.0335
T0002,T0007	C0062	49.59	0.1855
T0004,T0016	C0074	56.58	0.1616
T0019,T0036	C0080	35.12	0.2075
T0005,T0030	C0016	75.6	0.1831
T0006	C0042	39.08	0.5539
T0026,T0036	C0007	42.9	0.039
T0014,T0021	C0046	41.46	0.1635
T0034	C0041	29.62	0.8457
T0027,T0036	C0010	59.1	0.5528
T0016,T0018	C0027	72.57	0.1118
T0025,T0039	C0018	72.22	0.1042
T0012,T0013	C0020	52.54	0.418
T0018,T0031	C0053	59.44	0.1612
T0015,T0031	C0036	70.67	0.3424
T0026,T0039	C0064	39.33	0.1105
T0011,T0034	C0028	32.16	0.1893
T0029,T0038	C0046	55.86	0.3418
T0003,T0040	C0010	80.16	0.1246
T0014,T0023	C0056	68.72	0.4183
T0009,T0030	C0053	54.79	0.0403
T0028,T0038	C0037	60.1	0.2251
T0001,T0016	C0069	76.15	0.5051
T0025,T0026	C0018	97.44	0.2367
T0003,T0019	C0048	95.23	0.321
T0004,T0017	C0065	74.68	0.271
T0036,T0037	C0031	63.23	0.4378
T0035,T0038	C0050	63.17	0.2603
T0001,T0030	C0066	71.52	0.1916
T0022,T0025	C0049	72.73	0.219
T0012,T0040	C0002	86.36	0.0
T0018,T0039	C0034	56.07	0.0849
T0016,T0020	C0075	66.85	0.037
T0008,T0012	C0027	37.09	0.6777
T0012,T0023	C0002	70.0	0.0
T0013	C0074	33.41	0.382
T0025,T0034	C0050	83.88	0.2728
T0013,T0021	C0051	82.21	0.1346
T0015,T0036	C0063	71.65	0.1074
T0002,T0015	C0013	47.7	0.0754
T0020,T0038	C0031	38.84	0.3283
T0008	C0077	40.26	0.6387
T0001,T0024	C0068	62.58	0.4109
T0006,T0026	C0039	68.01	0.1437
T0010	C0046	29.92	0.1944
T0039,T0040	C0009	50.74	0.4155
T0002,T0034	C0015	58.65	0.3818
T0007,T0021	C0038	54.42	0.3378
T0008,T0025	C0033	71.99	0.0205
T0037	C0054	17.85	0.5454
T0017,T0030	C0018	65.42	0.3813
T0029,T0035	C0060	52.53	0.4793
T0017	C0037	47.46	0.1343
T0011,T0026	C0080	51.46	0.4424
T0026,T0039	C0022	60.01	0.3204
T0005,T0022	C0001	32.09	0.1695
T0027,T0031	C0026	55.18	0.2327
T0027,T0037	C0074	68.86	0.1055
T0021,T0024	C0049	66.21	0.1763
T0014,T0036	C0059	66.78	0.0468
T0005,T0015	C0059	71.01	0.3765
T0018,T0026	C0026	50.27	0.5951
T0024,T0034	C0018	77.21	0.2638
T0018,T0039	C0021	55.65	0.1057
T0005,T0035	C0067	60.72	0.3293
T0021,T0034	C0061	52.88	0.5609
T0016,T0022	C0014	67.04	0.5933
T0011,T0021	C0026	72.17	0.2661
T0029	C0078	34.41	0.6633
T0026,T0038	C0060	54.54	0.1649
T0014,T0022	C0055	75.88	0.267
T0025,T0036	C0060	65.51	0.3703
T0012,T0034	C0076	43.16	0.1181
T0007,T0024	C0018	74.12	0.2862
T0008,T0037	C0058	61.39	0.6526
T0035,T0038	C0002	58.39	0.3367
T0001,T0017	C0008	49.97	0.1203
T0003,T0033	C0015	100.0	0.3916
T0012,T0022	C0048	87.38	0.342
T0011,T0036	C0016	64.15	0.4281
T0007,T0013	C0064	22.82	0.6809
T0004,T0005	C0029	45.13	0.2339
T0020,T0028	C0013	50.39	0.4509
T0008,T0020	C0032	55.91	0.3658
T0010,T0013	C0008	88.1	0.0
T0022,T0033	C0049	47.86	0.0
T0038	C0041	32.38	0.9082
T0005,T0019	C0023	78.14	0.2984
T0030,T0040	C0066	54.86	0.2629
T0018,T0036	C0059	50.61	0.3466
T0034,T0036	C0015	33.19	0.2779
T0012	C0040	19.65	0.1492
T0010,T0020	C0075	64.01	0.112
T0007,T0023	C0067	68.47	0.1244
T0019,T0040	C0013	46.57	0.0799
T0009	C0009	49.69	0.2474
T0010,T0040	C0015	78.91	0.309
T0019,T0035	C0024	43.58	0.2628
T0005,T0034	C0007	59.83	0.3733
T0010,T0015	C0078	41.78	0.1492
T0001,T0015	C0013	83.43	0.0283
T0005,T0035	C0022	55.93	0.443
T0008,T0019	C0050	45.4	0.1147
T0014,T0020	C0028	72.87	0.5132
T0009,T0023	C0013	52.81	0.0
T0001,T0004	C0040	70.49	0.0847
T0030,T0032	C0072	27.88	0.1301
T0011,T0038	C0029	62.91	0.2693
T0009	C0080	43.1	0.9116
T0024,T0032	C0061	61.68	0.3272
T0029,T0034	C0069	57.45	0.5452
T0003,T0010	C0017	32.42	0.4029
T0011	C0001	36.19	0.1241
T0011,T0018	C0028	34.52	0.0121
T0015,T0018	C0022	61.39	0.0
T0007,T0021	C0056	24.48	0.4572
T0032	C0006	38.05	0.7826
T0004,T0034	C0077	31.82	0.3504
T0014,T0028	C0018	33.11	0.0308
T0001,T0032	C0054	52.97	0.3235
T0012,T0016	C0061	65.56	0.4555
T0011,T0012	C0048	80.61	0.3039
T0008,T0019	C0063	22.69	0.0254
T0001,T0003	C0058	21.69	0.5675
T0025,T0035	C0050	91.91	0.2412
T0003,T0012	C0025	58.35	0.2379
T0002,T0012	C0028	51.86	0.0
T0011,T0035	C0058	62.33	0.2611
T0022,T0036	C0060	53.23	0.1043
T0002,T0027	C0066	95.11	0.2628
T0019,T0031	C0024	61.78	0.2052
T0017	C0055	31.01	0.7366
T0011,T0032	C0026	84.01	0.0
T0014,T0016	C0074	80.64	0.1641
T0023,T0038	C0005	57.33	0.0811
T0013,T0039	C0050	41.26	0.6114
T0011,T0035	C0014	75.82	0.4638
T0010,T0016	C0003	71.73	0.3915
T0007,T0011	C0044	77.65	0.2876
T0008	C0008	32.51	0.596
T0008,T0013	C0029	78.72	0.0824
T0002,T0006	C0012	56.17	0.3449
T0031,T0034	C0008	68.44	0.6311
T0031,T0037	C0001	74.28	0.3928
T0001,T0025	C0065	78.86	0.3753
T0026	C0017	34.89	0.9077
T0016,T0018	C0076	64.76	0.1031
T0019,T0032	C0001	65.19	0.363
T0028,T0038	C0044	93.04	0.0648
T0002,T0007	C0075	75.78	0.0856
T0016,T0037	C0017	67.35	0.0854
T0016,T0026	C0040	83.62	0.68
T0008,T0028	C0053	68.1	0.0
T0020,T0024	C0056	67.4	0.3272
T0020,T0026	C0043	44.55	0.3547
T0001,T0021	C0046	49.68	0.0431
T0010,T0014	C0065	57.24	0.0752
