task_id_list	courier_id	total_score	willingness
T0007,T0025	C0045	33.07	0.3614
T0005,T0015	C0002	57.06	0.4888
T0003,T0029	C0016	20.0	0.1498
T0012,T0030	C0013	42.41	0.3092
T0011,T0026	C0035	35.61	0.2137
T0004,T0024	C0041	85.72	0.2723
T0001,T0015	C0016	81.87	0.1802
T0004,T0022	C0010	50.65	0.0716
T0001,T0008	C0007	50.22	0.4078
T0008	C0054	35.56	0.4989
T0011,T0021	C0060	49.17	0.6091
T0001,T0016	C0025	59.94	0.2994
T0003,T0012	C0024	47.66	0.4119
T0005,T0027	C0052	46.96	0.4384
T0002,T0020	C0043	80.8	0.1357
T0016,T0017	C0035	44.84	0.2388
T0003,T0016	C0043	85.3	0.2956
T0023,T0028	C0026	51.54	0.0
T0027,T0030	C0050	34.81	0.3416
T0009,T0022	C0019	100.0	0.275
T0016,T0025	C0058	25.05	0.2252
T0014,T0018	C0045	34.6	0.3894
T0005,T0029	C0004	59.46	0.2395
T0010,T0017	C0009	72.51	0.5483
T0006,T0015	C0048	39.56	0.0
T0016,T0029	C0048	52.26	0.5177
T0014,T0015	C0032	28.76	0.0699
T0026,T0029	C0031	72.86	0.2543
T0021,T0024	C0007	77.92	0.219
T0006	C0007	52.23	0.338
T0014,T0020	C0013	20.0	0.2135
T0005,T0030	C0044	37.24	0.6367
T0001,T0002	C0024	58.99	0.14
T0019,T0023	C0002	43.3	0.1945
T0009,T0014	C0046	55.26	0.499
T0003,T0021	C0037	47.4	0.1158
T0017,T0023	C0039	42.48	0.0145
T0001,T0004	C0003	31.89	0.5183
T0023	C0046	41.74	0.2097
T0016	C0055	21.88	0.7768
T0023	C0027	17.68	0.9002
T0002,T0004	C0044	38.55	0.6919
T0018,T0028	C0053	62.9	0.1611
T0018,T0026	C0061	29.8	0.4536
T0009,T0027	C0035	82.64	0.1194
T0023,T0024	C0040	52.53	0.194
T0010,T0026	C0029	60.67	0.2067
T0013,T0027	C0039	45.67	0.2063
T0005,T0026	C0057	65.02	0.0873
T0016,T0021	C0006	88.28	0.0053
T0005,T0017	C0006	78.52	0.4166
T0028,T0029	C0012	67.54	0.0
T0004,T0013	C0028	21.81	0.3248
T0011,T0021	C0053	64.24	0.4057
T0023,T0030	C0041	56.05	0.0
T0007,T0020	C0006	58.16	0.2057
T0016	C0029	35.85	0.4989
T0018,T0030	C0028	100.0	0.2379
T0003,T0017	C0035	68.03	0.3722
T0007,T0022	C0059	44.87	0.26
T0018,T0027	C0057	79.73	0.0
T0007,T0014	C0022	56.82	0.1477
T0029	C0016	22.35	0.0884
T0005,T0025	C0011	56.11	0.5493
T0007,T0018	C0001	20.0	0.3005
T0005,T0017	C0043	78.19	0.5882
T0024,T0029	C0002	50.74	0.0777
T0012,T0025	C0007	76.27	0.4366
T0008,T0009	C0049	42.37	0.5074
T0007,T0016	C0008	46.84	0.3866
T0011,T0016	C0028	80.16	0.5577
T0003,T0021	C0056	62.0	0.0389
T0009,T0029	C0058	60.07	0.0
T0027	C0031	17.63	0.5242
T0021,T0024	C0062	50.93	0.5483
T0006,T0016	C0052	20.15	0.2065
T0014,T0016	C0017	58.17	0.1683
T0004,T0012	C0033	52.64	0.5633
T0008,T0023	C0018	53.73	0.3671
T0018,T0019	C0054	55.64	0.2656
T0002,T0016	C0050	37.59	0.65
T0015,T0019	C0004	91.63	0.5341
T0007,T0019	C0010	47.01	0.037
T0013	C0048	22.52	0.8939
T0022,T0030	C0052	36.86	0.0068
T0008,T0028	C0009	34.79	0.1383
T0011,T0014	C0052	67.52	0.0
T0002,T0018	C0059	38.05	0.3104
T0005,T0013	C0048	73.5	0.3277
T0002	C0036	30.21	0.7473
T0001,T0019	C0023	53.2	0.4337
T0029	C0041	40.43	0.8079
T0020,T0028	C0048	78.34	0.5482
T0019,T0024	C0006	36.42	0.1131
T0019,T0023	C0016	53.11	0.0
T0021,T0026	C0062	59.03	0.5699
T0021	C0030	22.98	0.6357
T0022,T0030	C0019	95.78	0.0
T0012,T0030	C0001	46.57	0.4863
T0014,T0019	C0016	30.68	0.1533
T0005,T0019	C0054	69.67	0.4602
T0002,T0019	C0055	38.87	0.1122
T0003,T0022	C0015	63.97	0.0804
T0023,T0024	C0030	74.25	0.0598
T0001	C0007	38.89	0.7275
T0001,T0009	C0021	48.02	0.2662
T0007,T0011	C0062	68.66	0.2235
T0016,T0025	C0029	42.78	0.464
T0020	C0027	37.5	0.581
T0020,T0030	C0036	54.28	0.2974
T0005,T0011	C0054	61.5	0.3055
T0021,T0029	C0042	31.68	0.1112
T0007,T0028	C0050	32.96	0.1787
T0016,T0021	C0024	37.35	0.3544
T0005,T0017	C0007	46.29	0.2822
T0001,T0013	C0027	43.21	0.0
T0004,T0014	C0012	30.16	0.1899
T0022,T0024	C0045	20.0	0.5532
T0001,T0026	C0003	56.0	0.5788
T0006,T0026	C0060	20.0	0.2961
T0009,T0027	C0017	75.49	0.0319
T0007,T0009	C0001	28.96	0.3484
T0012,T0019	C0030	51.44	0.3515
T0025,T0029	C0049	33.77	0.2517
T0005,T0010	C0056	59.11	0.1031
T0007,T0022	C0043	53.1	0.5799
T0001,T0024	C0042	97.96	0.2309
T0003,T0010	C0021	37.78	0.2913
T0016,T0020	C0046	32.57	0.0
T0011,T0015	C0010	53.64	0.1916
T0005,T0007	C0056	63.67	0.4125
T0011,T0030	C0032	77.03	0.4634
T0012,T0018	C0037	57.68	0.3732
T0015,T0024	C0001	35.43	0.4569
T0004,T0008	C0051	56.17	0.2917
T0024	C0009	41.15	0.6962
T0025,T0030	C0021	76.75	0.0
T0017,T0030	C0047	89.78	0.3663
T0020,T0030	C0023	91.02	0.1576
T0008,T0026	C0037	90.55	0.5082
T0011	C0005	14.65	0.0095
T0006,T0024	C0021	37.91	0.5133
T0019	C0001	32.67	0.1717
T0007,T0013	C0059	62.7	0.3151
T0005,T0023	C0027	57.89	0.4483
T0005,T0029	C0037	53.31	0.4444
T0008,T0011	C0017	86.28	0.3637
T0012,T0018	C0034	35.73	0.3058
T0022,T0028	C0010	62.17	0.0894
T0001,T0027	C0015	68.02	0.0
T0012,T0018	C0039	68.14	0.3089
T0017,T0028	C0028	25.29	0.1302
T0015,T0029	C0033	21.77	0.0
T0012,T0023	C0004	41.31	0.4593
T0007,T0023	C0026	78.83	0.122
T0004,T0021	C0042	76.52	0.0
T0016,T0027	C0001	34.34	0.4806
T0016,T0026	C0061	20.0	0.4805
T0020,T0027	C0014	72.34	0.5186
T0010,T0015	C0029	55.13	0.2039
T0009,T0023	C0041	88.07	0.144
T0012,T0020	C0016	37.95	0.1827
T0006,T0012	C0025	65.37	0.2205
T0017,T0025	C0062	43.53	0.2866
T0011,T0015	C0011	67.12	0.3284
T0008,T0028	C0049	49.7	0.3397
T0021,T0023	C0060	62.1	0.244
T0002,T0019	C0016	24.78	0.3757
T0026,T0028	C0031	20.0	0.0
T0025	C0013	12.01	0.7973
T0027	C0022	17.3	0.8355
T0001,T0018	C0031	20.0	0.6603
T0026	C0031	30.3	0.2913
T0007,T0012	C0014	31.27	0.065
T0002,T0018	C0006	84.61	0.1422
T0009,T0022	C0039	78.15	0.0103
T0006,T0028	C0032	42.09	0.4928
T0003,T0024	C0038	75.1	0.2172
T0004,T0005	C0054	78.46	0.576
T0027,T0028	C0029	44.59	0.0133
T0017,T0019	C0024	54.3	0.5886
T0013,T0021	C0007	54.03	0.2878
T0024,T0029	C0023	33.58	0.2408
T0006,T0015	C0009	53.32	0.049
T0002,T0020	C0058	67.67	0.1627
T0002,T0012	C0013	42.66	0.0676
T0003,T0023	C0017	100.0	0.2164
T0009,T0020	C0042	44.44	0.1379
T0015,T0026	C0030	49.67	0.2984
T0010,T0015	C0028	43.99	0.3994
T0007,T0010	C0043	31.74	0.5676
T0019,T0022	C0011	30.74	0.5517
T0018,T0019	C0013	52.4	0.3065
T0024,T0028	C0001	59.56	0.5537
T0001,T0010	C0008	88.81	0.0032
T0004,T0016	C0034	33.6	0.5754
T0005,T0006	C0016	48.23	0.1361
T0009,T0027	C0028	67.96	0.1358
T0005	C0020	23.05	0.2541
T0005,T0013	C0052	57.61	0.3464
T0001,T0024	C0044	24.83	0.1888
T0017,T0025	C0056	28.63	0.2251
T0008,T0029	C0024	62.01	0.1337
T0023,T0024	C0034	88.85	0.1188
T0008,T0026	C0043	65.63	0.2205
T0005,T0017	C0050	20.0	0.1579
T0011,T0017	C0049	68.89	0.3884
T0012,T0021	C0050	80.03	0.3828
T0008,T0025	C0055	61.25	0.2281
T0015,T0028	C0060	55.03	0.1163
T0005,T0021	C0020	43.47	0.243
T0021,T0024	C0044	22.01	0.277
T0016,T0017	C0001	72.24	0.1877
T0004,T0030	C0007	33.92	0.0846
T0024,T0025	C0031	43.06	0.3122
T0012,T0015	C0037	52.52	0.5063
T0019,T0029	C0020	81.6	0.4067
T0005,T0017	C0040	74.88	0.2265
T0004,T0016	C0054	76.67	0.4847
T0003,T0007	C0042	42.48	0.5513
T0003,T0015	C0055	61.28	0.3202
T0008,T0011	C0058	86.13	0.0574
T0014,T0020	C0011	56.65	0.3341
T0002,T0013	C0030	67.71	0.4294
T0003,T0015	C0009	20.0	0.1629
T0008,T0014	C0034	70.95	0.1565
T0004,T0028	C0009	58.03	0.0
T0010,T0013	C0015	79.93	0.0
T0020	C0042	11.06	0.442
T0011,T0023	C0053	78.35	0.2774
T0023,T0029	C0042	46.55	0.5504
T0013,T0030	C0023	41.26	0.0358
T0009,T0010	C0025	62.79	0.325
T0017,T0029	C0029	48.41	0.3166
T0005,T0023	C0005	67.57	0.1443
T0014,T0026	C0061	61.98	0.1573
T0024,T0027	C0019	57.09	0.0996
T0001,T0007	C0009	75.12	0.4743
T0004,T0015	C0039	49.96	0.3582
T0025,T0027	C0022	43.48	0.0659
T0017,T0020	C0056	58.11	0.3483
T0002,T0011	C0032	100.0	0.5297
T0007,T0023	C0033	41.63	0.5193
T0003,T0018	C0029	55.4	0.1208
T0006,T0018	C0053	40.02	0.1276
T0024,T0026	C0046	69.61	0.1794
T0016,T0029	C0026	74.58	0.0
T0002,T0008	C0061	32.1	0.0377
T0003,T0021	C0061	54.9	0.3248
T0005,T0023	C0041	90.44	0.3951
T0011,T0023	C0005	42.05	0.0
T0001,T0013	C0004	77.36	0.2989
T0007,T0023	C0008	48.5	0.1208
T0019,T0022	C0052	54.07	0.1928
T0026	C0032	17.42	0.7261
T0019,T0026	C0052	68.23	0.2332
T0002,T0005	C0049	43.55	0.4125
T0012,T0025	C0053	46.48	0.3011
T0018,T0028	C0050	59.75	0.147
T0014,T0019	C0012	60.01	0.0669
T0015,T0029	C0038	50.12	0.0681
T0001,T0018	C0019	64.14	0.3783
T0011,T0016	C0004	48.45	0.0205
T0012,T0020	C0049	39.24	0.0
T0017	C0022	27.47	0.4406
T0003,T0011	C0038	80.19	0.5198
T0015,T0021	C0027	71.03	0.0741
T0002,T0014	C0021	79.93	0.0
T0002,T0023	C0004	20.0	0.3599
T0004,T0015	C0011	100.0	0.4523
T0018,T0026	C0053	48.16	0.5115
T0016,T0027	C0052	37.72	0.4124
T0010,T0027	C0025	43.84	0.1846
T0009,T0017	C0038	50.48	0.4508
T0008,T0019	C0036	46.85	0.3185
T0016,T0022	C0050	53.01	0.4416
T0003,T0028	C0027	38.39	0.166
T0008,T0019	C0049	20.0	0.6536
T0004,T0008	C0054	98.06	0.3176
T0015,T0024	C0027	26.42	0.2692
T0008,T0015	C0012	23.08	0.0
T0004	C0008	24.57	0.8855
T0011,T0028	C0045	58.34	0.2684
T0012,T0016	C0011	80.44	0.3117
T0020,T0028	C0054	55.21	0.1985
T0015,T0029	C0021	49.76	0.4883
T0003,T0015	C0038	88.61	0.302
T0006,T0015	C0021	70.14	0.5477
T0007	C0028	23.91	0.7257
T0006,T0025	C0029	48.65	0.5563
T0004,T0025	C0044	68.87	0.6361
T0019,T0028	C0014	42.82	0.1733
T0023,T0029	C0045	74.73	0.1682
T0015,T0021	C0055	64.42	0.2584
T0005,T0017	C0048	87.08	0.3666
T0014	C0022	14.1	0.0326
T0010,T0014	C0019	66.38	0.1328
T0013,T0016	C0018	70.5	0.2515
T0019,T0023	C0020	54.72	0.6634
T0009,T0020	C0054	50.57	0.5778
T0018,T0024	C0058	37.98	0.0738
T0014,T0020	C0032	32.62	0.145
T0002,T0006	C0002	56.2	0.166
T0026,T0029	C0053	72.78	0.2687
T0024	C0057	14.92	0.2938
T0005,T0018	C0037	49.86	0.2473
T0012,T0016	C0059	46.05	0.5486
T0021,T0030	C0008	70.44	0.4386
T0005,T0026	C0005	52.98	0.362
T0019	C0033	12.37	0.8901
T0009,T0024	C0038	28.99	0.2575
T0021,T0025	C0036	75.26	0.0
T0020,T0029	C0034	57.49	0.083
T0020,T0028	C0053	30.41	0.0536
T0020,T0030	C0024	35.21	0.0
T0006,T0019	C0054	49.43	0.0771
T0021,T0023	C0059	49.15	0.0176
T0011,T0015	C0052	51.09	0.0
T0006,T0026	C0014	67.32	0.1892
T0011,T0012	C0005	28.33	0.0
T0010,T0014	C0047	61.89	0.4258
T0023,T0030	C0017	61.62	0.079
T0005,T0009	C0022	22.57	0.3241
T0002,T0018	C0025	60.39	0.0
T0002,T0019	C0039	73.67	0.0
T0008,T0030	C0017	55.32	0.0482
T0004,T0022	C0059	57.87	0.3736
T0004,T0018	C0044	70.02	0.2655
T0013,T0025	C0057	39.79	0.5957
T0009,T0023	C0044	77.58	0.2967
T0003,T0026	C0044	69.53	0.4036
T0008,T0012	C0021	30.72	0.5315
T0009,T0029	C0031	91.32	0.7181
T0003,T0016	C0062	78.08	0.0248
T0021,T0025	C0007	86.04	0.3992
T0006,T0008	C0002	23.48	0.1859
T0005,T0022	C0043	62.94	0.5807
T0001,T0003	C0033	72.95	0.1912
T0016,T0028	C0003	71.09	0.7104
T0001,T0010	C0031	49.76	0.4675
T0017,T0021	C0055	34.55	0.2905
T0025,T0028	C0015	100.0	0.0
T0011,T0030	C0048	51.69	0.5849
T0016,T0027	C0059	79.56	0.4769
T0008	C0062	23.79	0.3747
T0008,T0022	C0060	56.49	0.5083
T0011,T0022	C0059	88.6	0.4985
T0002,T0020	C0032	47.39	0.562
T0016,T0025	C0039	51.8	0.6488
T0010,T0014	C0009	49.26	0.3244
T0009	C0043	33.3	0.4123
T0002,T0020	C0047	39.44	0.1224
T0005,T0022	C0018	30.79	0.4854
T0006,T0018	C0002	79.69	0.0979
T0003,T0029	C0014	75.8	0.4784
T0001,T0019	C0042	32.53	0.2663
T0003,T0019	C0060	57.76	0.1589
T0020,T0028	C0036	62.1	0.3603
T0012,T0029	C0039	57.17	0.2639
T0006,T0026	C0044	42.61	0.2388
T0002,T0023	C0005	51.96	0.06
T0025,T0028	C0035	29.72	0.0452
T0011,T0028	C0055	20.0	0.2688
T0002,T0009	C0020	49.27	0.4433
T0002,T0029	C0045	62.87	0.1387
T0013,T0024	C0042	72.33	0.5276
T0027,T0030	C0039	70.71	0.0837
T0010,T0015	C0055	46.64	0.407
T0017,T0025	C0049	57.72	0.1687
T0010,T0024	C0052	61.88	0.1656
T0001,T0023	C0057	45.5	0.3117
T0009,T0025	C0043	63.88	0.3078
T0001,T0018	C0057	42.16	0.1753
T0014,T0016	C0042	72.05	0.3714
T0023,T0028	C0048	66.52	0.539
T0009,T0016	C0050	29.43	0.2994
T0008,T0018	C0057	61.17	0.344
T0020,T0021	C0010	83.41	0.0
T0015,T0016	C0039	63.33	0.5371
T0007,T0027	C0051	33.18	0.5411
T0017,T0024	C0023	20.0	0.3423
T0002,T0014	C0041	48.17	0.5465
T0005,T0014	C0061	44.61	0.0
T0012,T0024	C0011	75.88	0.5159
T0015	C0033	12.23	0.1825
T0027,T0028	C0005	61.34	0.1461
T0011,T0017	C0042	100.0	0.0
T0003,T0011	C0033	51.9	0.2037
T0017,T0030	C0011	71.31	0.0
T0008,T0026	C0032	20.0	0.3803
T0015,T0016	C0053	39.55	0.4671
T0021,T0028	C0054	68.9	0.0832
T0010,T0018	C0048	56.25	0.0
T0010,T0015	C0053	64.33	0.4157
T0005,T0025	C0008	59.27	0.2504
T0004,T0008	C0002	47.22	0.483
T0013,T0021	C0054	72.67	0.3088
T0007,T0020	C0034	82.45	0.2483
T0001,T0020	C0035	72.7	0.4824
T0003,T0016	C0034	30.67	0.5315
T0002,T0025	C0029	65.43	0.5189
T0013,T0028	C0032	53.97	0.5018
T0017,T0018	C0038	37.05	0.2161
T0010,T0024	C0058	27.16	0.3085
T0012	C0006	11.06	0.7626
T0018,T0021	C0005	62.84	0.232
T0015,T0028	C0050	29.91	0.1817
T0014,T0026	C0016	20.0	0.2012
T0015,T0023	C0033	62.13	0.2686
T0020,T0022	C0051	40.71	0.4049
T0020,T0030	C0032	37.65	0.5194
T0008,T0025	C0017	48.53	0.2549
T0013,T0020	C0050	87.82	0.2223
T0002,T0026	C0011	50.89	0.7569
T0006,T0013	C0026	36.59	0.0
T0003,T0016	C0007	80.24	0.0511
T0003	C0032	50.79	0.5745
T0024,T0028	C0035	97.56	0.0
T0011,T0023	C0011	52.34	0.233
T0018	C0001	15.16	0.769
T0004,T0030	C0059	33.77	0.4664
T0008,T0022	C0002	65.32	0.1799
T0001,T0028	C0035	84.18	0.2293
T0006,T0030	C0043	34.15	0.191
T0002,T0028	C0062	41.09	0.0435
T0014,T0018	C0062	60.07	0.4303
T0024	C0015	52.45	0.3794
T0011,T0029	C0009	59.4	0.5189
T0006,T0026	C0052	25.4	0.1712
T0027,T0029	C0003	38.16	0.3124
T0019,T0022	C0059	73.68	0.2593
T0008,T0024	C0023	63.37	0.1945
T0007,T0022	C0045	75.44	0.3401
T0002,T0013	C0035	42.41	0.5482
T0024,T0025	C0042	66.39	0.5037
T0001,T0026	C0049	33.95	0.3966
T0001,T0029	C0032	62.23	0.2869
T0002,T0024	C0043	65.77	0.0949
T0004,T0024	C0030	97.33	0.0651
T0019,T0027	C0029	54.98	0.5445
T0006,T0025	C0006	56.26	0.318
T0004,T0012	C0055	28.67	0.2152
T0001,T0025	C0047	75.87	0.3216
T0008,T0014	C0028	52.1	0.411
T0014,T0017	C0027	64.56	0.0
T0014,T0026	C0045	79.75	0.5248
T0003,T0005	C0039	64.55	0.3483
T0010,T0027	C0017	70.67	0.0
T0030	C0053	24.48	0.8647
T0006,T0023	C0014	74.62	0.3055
T0002,T0016	C0030	82.3	0.3991
T0006,T0028	C0031	96.58	0.0
T0023,T0026	C0052	41.46	0.0544
T0004,T0008	C0022	59.11	0.1806
T0011,T0029	C0017	79.65	0.3766
T0007,T0018	C0050	77.11	0.4057
T0020,T0028	C0005	42.94	0.0354
T0011,T0021	C0006	57.87	0.1024
T0023,T0026	C0033	86.74	0.6998
T0004,T0009	C0002	28.29	0.4491
T0018,T0023	C0034	84.17	0.3786
T0013,T0016	C0059	60.64	0.4705
T0005,T0007	C0052	49.93	0.3899
T0011,T0020	C0013	86.52	0.0881
T0009,T0030	C0028	43.45	0.6762
T0018,T0024	C0052	58.69	0.2686
T0002,T0020	C0035	29.56	0.3739
T0007,T0026	C0015	58.28	0.3231
T0025,T0027	C0037	28.72	0.1036
T0004,T0020	C0037	25.57	0.453
T0007,T0024	C0032	77.54	0.1425
T0013,T0016	C0045	70.61	0.2556
T0009,T0018	C0047	61.29	0.1719
T0019,T0022	C0055	32.55	0.078
T0001,T0025	C0003	23.75	0.4306
T0001,T0006	C0057	96.44	0.4231
T0015,T0019	C0026	76.65	0.3927
T0013,T0027	C0056	100.0	0.1127
T0008,T0020	C0038	76.9	0.5166
T0014,T0019	C0054	41.07	0.331
T0017,T0028	C0027	53.96	0.123
T0004,T0026	C0043	34.08	0.3782
T0001,T0004	C0011	51.91	0.402
T0007,T0017	C0033	54.21	0.4467
T0002,T0022	C0060	89.1	0.5693
T0012,T0018	C0061	72.63	0.0883
T0008,T0020	C0061	20.0	0.1669
T0015,T0027	C0026	88.26	0.3067
T0016,T0023	C0047	38.25	0.1532
T0002,T0024	C0046	46.08	0.0478
T0012,T0025	C0049	31.13	0.0
T0007,T0030	C0025	72.47	0.1733
T0015,T0022	C0059	52.65	0.5205
T0011,T0029	C0041	53.81	0.6165
T0008,T0026	C0001	61.98	0.2368
T0011,T0020	C0010	86.85	0.2545
T0010,T0027	C0053	54.56	0.3393
T0001,T0008	C0040	35.22	0.2483
T0001,T0016	C0050	32.17	0.3556
T0001,T0002	C0031	63.72	0.452
T0004,T0011	C0054	60.63	0.2661
T0008,T0016	C0003	81.09	0.5906
T0006,T0015	C0037	44.43	0.5434
T0030	C0036	13.88	0.5166
T0021,T0022	C0057	20.0	0.2321
T0014	C0041	28.33	0.6986
T0008,T0016	C0009	61.25	0.5201
T0005,T0019	C0026	80.89	0.5436
T0016,T0028	C0012	44.11	0.41
T0009,T0011	C0059	75.87	0.4922
T0011,T0015	C0031	77.77	0.0606
T0011	C0032	37.59	0.6664
T0004,T0005	C0019	88.39	0.2114
T0005,T0023	C0060	77.92	0.1429
T0004,T0018	C0054	78.81	0.4554
T0002,T0017	C0047	34.42	0.1223
T0013,T0029	C0030	99.75	0.2486
T0012,T0018	C0027	64.07	0.2344
T0011,T0018	C0042	83.26	0.2968
T0020,T0021	C0060	73.7	0.696
T0011,T0016	C0020	52.82	0.0
T0026,T0029	C0051	26.69	0.2056
T0011,T0022	C0048	49.58	0.1271
T0015,T0019	C0029	65.78	0.3736
T0012,T0019	C0049	51.01	0.2284
T0009,T0022	C0042	66.71	0.1607
T0001,T0014	C0029	43.84	0.3422
T0007,T0012	C0039	73.54	0.1431
T0026	C0057	47.05	0.3527
T0024,T0025	C0017	53.42	0.4597
T0005,T0013	C0039	51.25	0.2605
T0005,T0028	C0004	71.29	0.3368
T0015,T0029	C0047	37.93	0.4477
T0009,T0012	C0025	68.17	0.2858
T0002,T0025	C0022	48.25	0.0896
