task_id_list	courier_id	total_score	willingness
T0015,T0016	C0035	61.22	0.0514
T0007,T0019	C0043	62.2	0.0
T0020	C0036	29.12	0.1511
T0005,T0019	C0019	57.49	0.0358
T0011,T0018	C0021	70.75	0.0442
T0005,T0020	C0002	72.56	0.0063
T0004,T0016	C0008	39.43	0.0322
T0003,T0018	C0032	56.22	0.0
T0018,T0029	C0031	66.47	0.0632
T0013,T0024	C0010	80.1	0.0
T0003,T0024	C0043	66.78	0.0119
T0006,T0011	C0028	85.13	0.0
T0005,T0011	C0002	62.12	0.0218
T0013,T0015	C0030	56.33	0.0
T0008	C0055	11.82	0.1404
T0019,T0029	C0035	37.98	0.0
T0018,T0030	C0017	36.5	0.0017
T0012,T0030	C0052	58.12	0.0625
T0012,T0024	C0025	79.85	0.0472
T0004,T0021	C0018	49.06	0.039
T0001,T0004	C0013	57.03	0.1368
T0003,T0014	C0018	55.9	0.0761
T0007,T0024	C0051	36.98	0.0
T0017,T0023	C0028	67.89	0.1374
T0002,T0017	C0057	67.92	0.0333
T0008,T0017	C0055	32.47	0.0169
T0008,T0011	C0002	68.09	0.0521
T0010,T0025	C0023	65.74	0.0135
T0005,T0009	C0046	35.89	0.0385
T0022,T0026	C0011	23.35	0.1161
T0004,T0020	C0062	45.54	0.1182
T0006,T0021	C0003	55.33	0.0
T0026,T0030	C0020	49.28	0.0757
T0009,T0016	C0052	71.97	0.0
T0020,T0030	C0038	66.1	0.0
T0010,T0014	C0033	64.42	0.0
T0014,T0021	C0034	41.81	0.0526
T0018,T0024	C0025	70.31	0.0571
T0006,T0018	C0009	74.24	0.1026
T0005,T0019	C0022	64.35	0.0422
T0012,T0020	C0003	48.56	0.0624
T0024,T0026	C0035	62.77	0.0
T0009,T0022	C0008	59.92	0.0822
T0007,T0028	C0062	77.1	0.0112
T0009,T0019	C0031	63.0	0.0686
T0018,T0028	C0048	53.39	0.012
T0005	C0024	25.66	0.1188
T0004	C0053	45.19	0.1947
T0029,T0030	C0045	64.75	0.0
T0001,T0007	C0003	31.47	0.154
T0005,T0009	C0018	62.23	0.0895
T0017,T0025	C0032	27.35	0.0753
T0008,T0016	C0044	56.33	0.016
T0007,T0023	C0027	60.34	0.0861
T0013,T0014	C0010	70.24	0.0725
T0002,T0024	C0040	79.15	0.0666
T0011,T0019	C0034	38.85	0.101
T0009,T0026	C0016	63.17	0.0
T0006,T0029	C0053	67.89	0.0561
T0015,T0025	C0057	50.54	0.0692
T0019,T0026	C0019	76.87	0.0448
T0010,T0019	C0025	60.94	0.0095
T0020,T0022	C0007	62.78	0.0551
T0002,T0014	C0019	55.49	0.1083
T0025,T0029	C0010	39.2	0.0018
T0025,T0027	C0015	44.8	0.1977
T0009,T0021	C0039	54.92	0.0
T0024,T0030	C0005	66.65	0.0
T0011	C0036	36.84	0.1709
T0006,T0028	C0056	80.78	0.0
T0002,T0027	C0026	69.76	0.0
T0001,T0030	C0025	54.8	0.082
T0027,T0030	C0007	61.27	0.0779
T0009,T0017	C0008	53.52	0.0398
T0005,T0013	C0024	58.97	0.0137
T0008,T0021	C0012	68.49	0.0509
T0005,T0019	C0002	62.83	0.0
T0002,T0009	C0055	85.62	0.0279
T0003,T0024	C0012	53.9	0.0133
T0018,T0028	C0015	59.17	0.0
T0006,T0023	C0012	36.97	0.0024
T0004,T0005	C0005	54.46	0.0
T0011,T0021	C0014	46.44	0.0
T0026	C0033	24.14	0.216
T0010,T0019	C0055	64.67	0.0
T0020,T0028	C0050	37.17	0.0758
T0008,T0022	C0032	47.7	0.1142
T0009,T0025	C0042	38.72	0.0
T0006,T0028	C0016	32.79	0.054
T0026,T0029	C0013	60.77	0.0
T0008,T0020	C0038	71.58	0.0606
T0009,T0019	C0061	70.19	0.0
T0007,T0023	C0061	68.65	0.1233
T0001,T0026	C0023	51.4	0.0535
T0005,T0029	C0001	68.91	0.0
T0017,T0030	C0006	81.93	0.1092
T0004,T0024	C0028	53.4	0.035
T0005,T0028	C0044	65.18	0.0255
T0016,T0017	C0044	48.27	0.0412
T0016,T0021	C0049	63.02	0.0
T0008,T0011	C0032	57.04	0.1867
T0004,T0017	C0053	65.72	0.0706
T0007,T0010	C0049	57.85	0.0927
T0024,T0026	C0042	97.98	0.0231
T0007,T0019	C0005	89.26	0.0
T0005,T0009	C0017	44.24	0.1043
T0010,T0019	C0053	50.29	0.04
T0001,T0029	C0021	74.99	0.0362
T0025,T0027	C0003	40.11	0.0
T0011,T0017	C0048	61.09	0.0434
T0014,T0018	C0014	52.43	0.0368
T0006,T0020	C0045	72.45	0.0668
T0015,T0020	C0037	52.82	0.1668
T0006,T0029	C0052	51.5	0.0379
T0009,T0016	C0025	62.05	0.0
T0008,T0014	C0020	72.76	0.064
T0008,T0022	C0020	48.39	0.059
T0007,T0022	C0006	83.68	0.1047
T0001,T0024	C0054	43.25	0.0805
T0012,T0020	C0041	68.23	0.0293
T0017,T0020	C0028	72.64	0.0257
T0004,T0020	C0021	55.78	0.093
T0004,T0024	C0018	52.38	0.0
T0005,T0013	C0023	20.59	0.1793
T0008,T0021	C0049	59.63	0.0448
T0003,T0004	C0056	51.34	0.0
T0007,T0030	C0010	82.48	0.0383
T0008,T0021	C0024	51.89	0.1354
T0019,T0024	C0039	76.41	0.0
T0002,T0018	C0034	44.5	0.0575
T0009,T0015	C0006	81.6	0.0
T0009,T0024	C0015	33.54	0.1332
T0003,T0023	C0035	60.33	0.0342
T0024,T0030	C0014	87.6	0.0
T0008,T0010	C0001	53.59	0.0
T0007,T0019	C0031	62.39	0.0195
T0005,T0027	C0012	57.21	0.0
T0017,T0019	C0044	41.76	0.0769
T0023,T0024	C0048	67.71	0.0
T0011	C0032	37.8	0.231
T0001	C0035	36.93	0.1276
T0004,T0005	C0025	35.92	0.0959
T0008,T0030	C0057	46.79	0.0266
T0004,T0010	C0059	66.63	0.1069
T0008,T0028	C0045	63.81	0.0549
T0003,T0018	C0044	73.23	0.0585
T0001,T0023	C0021	93.12	0.0
T0025,T0029	C0012	61.41	0.0
T0002,T0025	C0003	54.7	0.0441
T0005,T0028	C0053	57.46	0.022
T0016,T0018	C0025	65.43	0.0368
T0007,T0016	C0050	50.68	0.0409
T0009,T0024	C0028	52.89	0.0963
T0006,T0022	C0014	42.23	0.1025
T0007	C0003	27.23	0.3435
T0017	C0057	35.57	0.1731
T0008,T0024	C0011	71.09	0.0901
T0005,T0006	C0061	78.91	0.0146
T0014,T0021	C0040	60.06	0.0089
T0005,T0030	C0049	69.79	0.0524
T0011,T0020	C0025	72.51	0.0
T0021,T0027	C0008	63.7	0.0615
T0016,T0023	C0028	59.83	0.1035
T0005	C0033	39.33	0.1876
T0009,T0025	C0035	68.73	0.0612
T0018,T0030	C0036	61.07	0.0
T0009,T0022	C0035	74.86	0.0058
T0004,T0030	C0032	74.63	0.0829
T0009,T0015	C0023	49.17	0.0972
T0019,T0026	C0040	35.0	0.0132
T0005,T0017	C0025	35.72	0.0586
T0007,T0027	C0044	60.05	0.022
T0018,T0025	C0006	30.28	0.0619
T0012,T0029	C0005	58.26	0.0579
T0015,T0016	C0033	44.04	0.0981
T0001,T0008	C0010	65.23	0.0
T0010,T0013	C0037	53.03	0.0
T0014,T0030	C0043	78.7	0.0
T0026,T0028	C0015	61.56	0.0718
T0022,T0025	C0020	55.59	0.0
T0005,T0012	C0008	53.58	0.0098
T0003,T0012	C0049	59.9	0.0086
T0010,T0020	C0042	64.68	0.0737
T0015,T0026	C0008	52.11	0.124
T0012	C0029	41.69	0.1418
T0018,T0021	C0026	54.3	0.0815
T0025,T0030	C0032	58.93	0.063
T0003,T0028	C0055	42.5	0.0271
T0011,T0020	C0037	54.77	0.0814
T0003,T0011	C0022	68.01	0.1075
T0016,T0019	C0004	64.56	0.0206
T0012,T0028	C0049	59.8	0.0764
T0005,T0023	C0043	81.29	0.0
T0018,T0024	C0058	43.28	0.0
T0011,T0028	C0041	51.74	0.0
T0018	C0047	34.11	0.2312
T0006,T0019	C0046	42.31	0.0
T0002,T0017	C0040	62.26	0.0097
T0001,T0011	C0057	44.17	0.0818
T0011,T0025	C0032	45.89	0.0602
T0010,T0023	C0022	55.77	0.1024
T0011,T0012	C0019	79.13	0.1355
T0019,T0026	C0018	58.49	0.0099
T0016,T0017	C0049	52.92	0.0179
T0013,T0022	C0041	56.13	0.0538
T0002,T0014	C0033	52.63	0.0158
T0012,T0024	C0008	29.13	0.0
T0007	C0021	27.44	0.1721
T0013,T0026	C0027	74.75	0.0
T0006,T0029	C0025	25.39	0.0865
T0012,T0028	C0036	51.78	0.0621
T0021,T0028	C0023	49.48	0.0222
T0013,T0023	C0038	65.56	0.0622
T0012,T0017	C0023	40.13	0.0259
T0012,T0022	C0020	59.47	0.01
T0008,T0018	C0058	55.61	0.0
T0007,T0020	C0054	63.32	0.0
T0004,T0028	C0034	36.72	0.103
T0003,T0008	C0015	48.5	0.205
T0017,T0030	C0030	57.17	0.0269
T0023,T0030	C0042	66.52	0.0
T0021,T0023	C0019	41.94	0.0
T0010,T0029	C0033	58.74	0.0
T0027,T0029	C0059	49.83	0.0
T0014,T0026	C0019	79.5	0.0
T0010	C0055	36.48	0.1094
T0003,T0008	C0019	65.78	0.1308
T0003,T0008	C0001	72.12	0.0329
T0011,T0028	C0018	67.92	0.0186
T0008,T0022	C0034	44.36	0.0
T0004	C0032	37.23	0.2034
T0003,T0029	C0028	69.64	0.0217
T0007	C0031	26.71	0.2647
T0024,T0029	C0044	53.22	0.0595
T0014,T0018	C0060	65.57	0.1781
T0006,T0018	C0033	54.95	0.0512
T0005,T0014	C0034	66.97	0.1301
T0019,T0024	C0023	55.38	0.0342
T0025	C0055	38.75	0.1322
T0007,T0029	C0029	63.7	0.0595
T0005,T0020	C0041	35.47	0.0444
T0019,T0029	C0015	66.6	0.0183
T0009,T0027	C0057	38.84	0.101
T0005,T0007	C0039	45.97	0.0
T0016,T0023	C0044	83.58	0.0057
T0013,T0018	C0060	52.84	0.1152
T0015,T0024	C0054	32.35	0.0418
T0026,T0029	C0044	41.29	0.0212
T0005,T0015	C0013	71.05	0.0
T0002,T0010	C0048	56.05	0.0696
T0016,T0030	C0052	60.25	0.02
T0004,T0008	C0050	51.86	0.0
T0016,T0028	C0004	57.94	0.0175
T0007,T0023	C0011	58.04	0.0652
T0002,T0012	C0053	48.7	0.0804
T0022,T0026	C0002	82.16	0.0339
T0008,T0029	C0045	60.28	0.0
T0009,T0026	C0057	41.74	0.0114
T0007,T0010	C0034	36.52	0.0
T0017,T0030	C0053	59.67	0.048
T0011,T0022	C0060	55.44	0.0354
T0001,T0030	C0006	76.25	0.0854
T0009,T0025	C0011	75.17	0.0
T0006,T0010	C0019	74.6	0.0
T0004,T0016	C0059	67.06	0.0448
T0003,T0028	C0054	51.77	0.0161
T0006,T0030	C0056	49.34	0.0
T0001,T0016	C0049	47.95	0.0255
T0025,T0030	C0053	65.68	0.0
T0003,T0011	C0043	82.96	0.0435
T0014,T0024	C0043	93.59	0.0
T0012,T0024	C0033	49.01	0.0197
T0001,T0010	C0022	31.99	0.1563
T0015,T0028	C0022	49.3	0.0416
T0018,T0030	C0035	53.04	0.1367
T0027,T0030	C0017	56.94	0.0
T0012,T0015	C0056	72.19	0.0127
T0006,T0029	C0005	66.78	0.0
T0001,T0008	C0021	60.76	0.0487
T0003,T0006	C0047	41.83	0.1079
T0011,T0024	C0047	65.29	0.0143
T0011,T0021	C0032	56.21	0.0988
T0004,T0021	C0058	79.19	0.1546
T0012,T0019	C0057	75.71	0.0
T0004,T0019	C0030	46.72	0.0614
T0027,T0030	C0037	60.79	0.078
T0007	C0027	40.65	0.1775
T0013,T0021	C0057	58.2	0.1439
T0022,T0025	C0057	51.08	0.0
T0002,T0021	C0042	44.59	0.0587
T0003,T0026	C0033	67.49	0.0725
T0012,T0017	C0028	87.47	0.0645
T0019,T0030	C0041	43.78	0.0517
T0005,T0021	C0002	72.24	0.1495
T0001,T0029	C0025	32.05	0.0647
T0006,T0015	C0012	70.35	0.0
T0022,T0024	C0022	71.28	0.0439
T0016	C0008	21.92	0.1971
T0014,T0023	C0034	63.35	0.0087
T0001,T0006	C0056	63.15	0.0
T0002,T0018	C0038	61.64	0.1446
T0013,T0018	C0002	85.95	0.0742
T0012,T0019	C0020	74.47	0.0457
T0006,T0021	C0049	69.36	0.0
T0014,T0029	C0024	54.49	0.0612
T0026,T0030	C0028	67.99	0.0351
T0010,T0028	C0053	83.92	0.0
T0013,T0016	C0037	87.52	0.0
T0028	C0052	15.72	0.2399
T0004,T0027	C0044	49.52	0.0
T0026,T0030	C0002	53.76	0.0
T0016,T0022	C0061	67.06	0.0579
T0003,T0022	C0004	28.27	0.069
T0019,T0030	C0007	59.24	0.0
T0004,T0005	C0016	44.56	0.0301
T0002,T0027	C0024	46.49	0.0
T0016,T0028	C0018	85.81	0.048
T0013,T0024	C0030	54.41	0.1047
T0004,T0015	C0020	60.83	0.0649
T0025,T0026	C0030	59.49	0.0
T0013,T0016	C0004	72.26	0.0556
T0008,T0009	C0015	35.91	0.1393
T0001,T0024	C0044	57.23	0.0572
T0020,T0028	C0043	55.25	0.0
T0011,T0017	C0040	46.79	0.0
T0003,T0004	C0011	71.37	0.0
T0004,T0025	C0018	46.78	0.0
T0002	C0045	32.99	0.177
T0013,T0030	C0047	74.01	0.0
T0009	C0018	27.83	0.1683
T0009,T0023	C0044	71.89	0.0
T0013,T0016	C0034	90.16	0.0
T0007,T0022	C0043	45.97	0.0851
T0010,T0024	C0025	76.86	0.0129
T0005,T0018	C0059	76.66	0.0262
T0009,T0026	C0062	52.01	0.0176
T0001,T0004	C0022	47.56	0.0049
T0002,T0015	C0061	88.4	0.0
T0005,T0017	C0027	46.42	0.0658
T0004,T0023	C0006	56.2	0.0554
T0021	C0004	31.04	0.1963
T0001,T0014	C0028	45.53	0.1015
T0012,T0014	C0004	55.23	0.1294
T0014,T0024	C0030	59.74	0.0
T0022,T0029	C0022	74.28	0.078
T0003,T0015	C0049	51.14	0.0011
T0006,T0013	C0042	69.59	0.0
T0015,T0022	C0048	45.33	0.0
T0014,T0021	C0027	95.63	0.0733
T0019,T0025	C0022	48.66	0.0575
T0016,T0027	C0004	60.82	0.0
T0005,T0030	C0051	37.27	0.0308
T0010,T0016	C0022	66.24	0.0639
T0005,T0019	C0026	61.3	0.067
T0003,T0009	C0037	27.63	0.0847
T0009,T0030	C0024	54.07	0.0
T0012,T0024	C0003	67.15	0.0381
T0002,T0005	C0009	51.18	0.0476
T0007,T0019	C0011	57.71	0.076
T0013,T0022	C0056	81.06	0.0697
T0028,T0029	C0028	94.58	0.1269
T0010,T0029	C0048	48.53	0.0614
T0011,T0020	C0035	48.1	0.0203
T0001,T0013	C0047	61.18	0.0229
T0024	C0031	29.52	0.2182
T0006,T0027	C0027	75.23	0.0111
T0007,T0009	C0002	56.84	0.0621
T0004,T0013	C0001	30.57	0.0
T0008,T0016	C0037	68.76	0.0569
T0013,T0016	C0011	37.01	0.0
T0029,T0030	C0031	40.93	0.2029
T0002,T0015	C0039	64.6	0.0
T0009,T0015	C0037	43.69	0.1875
T0005,T0014	C0001	54.29	0.0111
T0003,T0010	C0054	48.37	0.0673
T0002,T0004	C0033	47.9	0.0
T0004,T0011	C0006	67.42	0.0
T0025,T0028	C0042	44.25	0.0756
T0003,T0021	C0043	57.91	0.0435
T0017,T0025	C0055	61.34	0.0184
T0005,T0008	C0027	54.23	0.0018
T0020,T0028	C0030	62.1	0.0
T0004,T0011	C0040	47.57	0.0192
T0005,T0018	C0036	55.13	0.0046
T0002,T0021	C0039	68.35	0.0784
T0010,T0030	C0014	87.1	0.0
T0010,T0022	C0021	60.13	0.0
T0023,T0029	C0043	73.4	0.0445
T0003,T0019	C0049	64.78	0.0079
T0001,T0017	C0054	49.92	0.0
T0011,T0030	C0001	26.57	0.1117
T0001,T0018	C0033	59.82	0.0832
T0004,T0011	C0032	76.1	0.0706
T0026,T0030	C0050	65.01	0.0575
T0001,T0028	C0013	54.0	0.1424
T0018,T0021	C0058	67.56	0.1028
T0008,T0029	C0043	48.36	0.0708
T0010,T0023	C0039	65.88	0.0
T0009,T0029	C0043	53.1	0.0973
T0002,T0025	C0013	47.05	0.1236
T0004,T0007	C0049	78.32	0.0579
T0008,T0028	C0029	57.19	0.0864
T0013,T0018	C0052	61.49	0.1019
T0008,T0025	C0040	61.81	0.0
T0011,T0016	C0027	63.07	0.0
T0002,T0008	C0034	56.98	0.0
T0009,T0013	C0059	56.16	0.0749
T0014,T0026	C0028	44.48	0.1361
T0012,T0025	C0009	57.55	0.127
T0012,T0021	C0035	48.14	0.0
T0009,T0022	C0051	42.27	0.0525
T0016,T0025	C0035	59.07	0.0752
T0018,T0025	C0038	28.46	0.0
T0021,T0022	C0029	47.23	0.0569
T0013,T0030	C0053	61.78	0.0214
T0017,T0018	C0020	49.47	0.0302
T0014,T0018	C0037	60.63	0.0
T0008,T0029	C0050	66.49	0.0244
T0009,T0023	C0018	87.58	0.0
T0012,T0030	C0032	49.98	0.0531
T0008,T0023	C0049	36.43	0.0644
T0005,T0014	C0042	66.82	0.0714
T0005,T0016	C0010	66.9	0.0817
T0004,T0014	C0022	63.24	0.1121
T0017,T0026	C0036	79.94	0.0964
T0019,T0027	C0004	43.91	0.0127
T0016,T0029	C0033	26.84	0.0285
T0008,T0029	C0008	57.89	0.0
T0002,T0028	C0014	62.29	0.002
T0005,T0014	C0037	39.37	0.0
T0011,T0026	C0006	68.45	0.0156
T0012,T0026	C0006	53.21	0.0245
T0010,T0015	C0059	68.82	0.069
T0030	C0005	47.31	0.183
T0021,T0030	C0034	60.41	0.0118
T0009,T0013	C0056	94.98	0.1379
T0009,T0023	C0022	73.96	0.0211
T0003,T0008	C0027	77.32	0.0835
T0003,T0013	C0010	66.93	0.0
T0006,T0010	C0060	20.0	0.2044
T0002,T0024	C0001	51.78	0.0425
T0011,T0014	C0035	34.86	0.0685
T0011,T0017	C0055	36.46	0.0149
T0004,T0024	C0010	48.57	0.0
T0009,T0015	C0059	50.12	0.0569
T0008,T0030	C0040	61.22	0.0418
T0004,T0007	C0022	86.6	0.031
T0001,T0008	C0018	37.82	0.0
T0009,T0012	C0003	49.23	0.1026
T0014,T0020	C0007	52.25	0.041
T0001,T0003	C0028	68.18	0.0947
T0021,T0025	C0022	43.39	0.0595
T0017,T0026	C0053	66.08	0.0561
T0008,T0018	C0012	62.74	0.1299
T0006,T0025	C0061	56.28	0.0104
T0010,T0024	C0019	79.78	0.0
T0003,T0018	C0056	59.62	0.0
T0016,T0030	C0054	52.59	0.0636
T0002,T0009	C0035	71.16	0.0
T0002,T0014	C0011	73.29	0.0474
T0001,T0023	C0048	91.78	0.0053
T0003,T0019	C0061	66.92	0.0358
T0013,T0015	C0021	48.95	0.0529
T0019,T0030	C0020	85.22	0.0
T0008,T0030	C0037	55.85	0.0718
T0013,T0028	C0003	38.77	0.0817
T0014,T0027	C0016	61.96	0.0487
T0016,T0021	C0034	56.79	0.0
T0010,T0015	C0052	74.51	0.0
T0018,T0028	C0006	28.53	0.0
T0006,T0023	C0018	92.45	0.0
T0008,T0026	C0019	60.72	0.0533
T0004,T0021	C0057	66.05	0.1037
T0018,T0019	C0046	49.8	0.0
T0016,T0020	C0038	66.36	0.0
T0013,T0030	C0055	74.81	0.0
T0005	C0013	32.45	0.1898
T0001,T0024	C0027	62.58	0.0856
T0017,T0023	C0058	87.04	0.0
T0007,T0021	C0002	51.56	0.0789
T0002,T0017	C0021	58.52	0.0
T0002,T0022	C0050	46.92	0.0
T0014,T0021	C0031	51.48	0.0
T0015	C0046	34.5	0.1555
T0008,T0016	C0018	60.29	0.0
T0021,T0026	C0056	89.89	0.1098
T0003,T0029	C0003	39.25	0.0699
T0002,T0013	C0011	38.49	0.0241
T0002,T0021	C0037	44.03	0.0179
T0014,T0020	C0017	68.94	0.0682
T0005,T0017	C0040	76.39	0.0534
T0010,T0012	C0049	56.9	0.0708
T0007,T0025	C0025	42.08	0.0
T0015,T0023	C0029	61.4	0.1106
