task_id_list	courier_id	total_score	willingness
T0002,T0003	C0011	41.86	0.0808
T0009,T0012	C0012	61.92	0.4374
T0006,T0009	C0023	46.73	0.09
T0004,T0008	C0016	40.67	0.5028
T0005,T0010	C0023	65.73	0.1841
T0008,T0011	C0023	62.29	0.5634
T0003,T0007	C0023	48.04	0.1816
T0003,T0011	C0020	59.6	0.0922
T0007,T0012	C0012	62.33	0.4202
T0001,T0003	C0024	42.78	0.0306
T0003,T0013	C0025	53.07	0.0
T0009,T0011	C0021	38.9	0.0937
T0002,T0010	C0026	42.76	0.2705
T0005,T0009	C0017	38.85	0.3704
T0007,T0008	C0001	41.5	0.3515
T0011,T0012	C0016	57.36	0.1368
T0004,T0013	C0014	32.29	0.5406
T0002,T0014	C0019	54.42	0.1265
T0009,T0014	C0016	51.17	0.2789
T0001,T0003	C0027	67.66	0.156
T0004,T0013	C0026	52.38	0.3779
T0012,T0014	C0027	56.86	0.0
T0002,T0003	C0014	37.7	0.5434
T0001,T0002	C0002	33.68	0.3465
T0004,T0013	C0017	43.64	0.2972
T0007,T0015	C0009	36.56	0.3874
T0002,T0003	C0018	54.2	0.2937
T0004,T0015	C0017	46.21	0.2102
T0002,T0014	C0015	52.17	0.3253
T0005,T0009	C0009	39.15	0.3107
T0008	C0017	13.91	0.585
T0002,T0006	C0003	37.36	0.4693
T0006,T0010	C0001	47.56	0.0786
T0007,T0008	C0021	43.96	0.0987
T0006,T0010	C0016	36.0	0.4595
T0003,T0014	C0007	51.26	0.136
T0001,T0013	C0022	76.74	0.5221
T0007,T0009	C0001	42.87	0.0
T0007,T0009	C0011	45.84	0.2797
T0004,T0015	C0018	36.03	0.5321
T0008	C0005	20.5	0.4145
T0005,T0015	C0020	57.03	0.4291
T0001,T0008	C0007	48.76	0.019
T0010,T0014	C0023	40.84	0.2308
T0012	C0023	17.27	0.4429
T0001,T0010	C0024	45.4	0.2418
T0004,T0009	C0026	51.46	0.3591
T0005,T0009	C0007	56.57	0.3589
T0006,T0015	C0011	46.46	0.2344
T0004,T0005	C0003	72.13	0.0254
T0009,T0015	C0019	58.27	0.2759
T0011,T0013	C0016	57.2	0.2678
T0008,T0014	C0020	49.0	0.0936
T0010,T0015	C0005	59.0	0.1602
T0008,T0010	C0013	39.39	0.0525
T0002,T0004	C0017	38.63	0.2317
T0002,T0006	C0018	37.6	0.0591
T0011,T0014	C0011	50.78	0.2511
T0010,T0013	C0005	64.56	0.1691
T0005,T0009	C0019	64.06	0.0935
T0002,T0007	C0014	54.68	0.5801
T0007	C0021	32.69	0.2243
T0009,T0013	C0004	38.39	0.0997
T0008,T0010	C0021	34.19	0.3991
T0002,T0004	C0012	64.59	0.2293
T0005,T0015	C0008	57.78	0.5561
T0012	C0008	19.03	0.88
T0006	C0009	18.24	0.6211
T0007,T0008	C0010	37.24	0.3257
T0008,T0011	C0010	52.04	0.6629
T0005,T0013	C0012	28.21	0.4347
T0002,T0012	C0026	31.76	0.4362
T0001,T0011	C0007	49.21	0.477
T0015	C0017	29.09	0.9034
T0006,T0014	C0009	44.27	0.368
T0009	C0022	29.75	0.2441
T0005,T0011	C0007	39.47	0.5284
T0001,T0007	C0007	47.17	0.4334
T0015	C0015	27.71	0.3687
T0007,T0010	C0006	48.88	0.2772
T0013,T0015	C0007	44.71	0.4512
T0010,T0015	C0009	38.7	0.2419
T0003,T0006	C0024	40.71	0.0366
T0012,T0013	C0021	20.0	0.2872
T0001,T0015	C0026	37.64	0.2136
T0009	C0011	16.64	0.6663
T0005,T0015	C0012	36.36	0.6695
T0009	C0001	21.29	0.0862
T0002,T0012	C0014	46.51	0.6948
T0002,T0010	C0010	50.8	0.2034
T0002	C0008	26.25	0.5423
T0002,T0003	C0025	53.28	0.1645
T0007	C0003	11.9	0.7668
T0008,T0012	C0006	70.3	0.0854
T0004,T0008	C0003	51.85	0.1111
T0008,T0013	C0020	48.45	0.4047
T0009,T0010	C0026	50.98	0.2217
T0003,T0008	C0003	37.43	0.1072
T0002,T0011	C0018	43.31	0.4392
T0002,T0008	C0020	28.35	0.3608
T0003,T0012	C0011	47.42	0.0
T0007	C0010	14.87	0.4538
T0001	C0003	20.44	0.5318
T0007,T0011	C0019	61.41	0.0553
T0004,T0005	C0021	52.12	0.1552
T0006,T0015	C0004	27.85	0.4122
T0002,T0006	C0009	42.62	0.3368
T0006,T0013	C0023	50.81	0.2759
T0011,T0015	C0009	62.33	0.3457
T0007,T0015	C0008	57.65	0.5538
T0010	C0007	14.01	0.0628
T0001,T0013	C0009	39.08	0.427
T0007,T0010	C0005	57.65	0.1942
T0014	C0022	10.99	0.7965
T0007,T0015	C0023	49.11	0.2024
T0002,T0009	C0019	51.28	0.2126
T0011,T0015	C0020	55.55	0.0913
T0004,T0011	C0010	68.84	0.198
T0013,T0015	C0015	38.63	0.2957
T0009,T0013	C0005	54.72	0.1366
T0006,T0008	C0004	32.37	0.4237
T0008,T0015	C0015	57.42	0.0247
T0003,T0006	C0022	40.18	0.0941
T0008,T0009	C0019	40.86	0.1011
T0003,T0010	C0017	40.1	0.2255
T0002,T0006	C0020	21.05	0.3863
T0001,T0004	C0019	57.3	0.5923
T0004,T0005	C0026	31.13	0.3323
T0006,T0015	C0017	52.42	0.6038
T0004,T0012	C0024	37.96	0.2698
T0001,T0011	C0005	40.0	0.2633
T0002,T0003	C0027	84.38	0.162
T0005,T0006	C0015	28.19	0.5582
T0002,T0013	C0024	61.18	0.2061
T0011,T0015	C0017	46.61	0.2265
T0013,T0015	C0001	33.49	0.4219
T0001,T0011	C0018	51.59	0.12
T0006,T0013	C0002	34.07	0.6038
T0004,T0014	C0022	27.42	0.7408
T0005,T0008	C0005	35.44	0.2003
T0005,T0015	C0022	22.51	0.1638
T0003,T0006	C0007	31.07	0.2395
T0001,T0006	C0018	42.94	0.0
T0006,T0011	C0006	57.73	0.3545
T0005,T0006	C0027	58.8	0.4189
T0005,T0015	C0015	46.55	0.3
T0009,T0010	C0015	50.12	0.0857
T0003,T0007	C0009	37.31	0.4157
T0012,T0015	C0014	39.8	0.7097
T0005,T0011	C0027	51.63	0.3748
T0003	C0008	30.52	0.2802
T0001,T0015	C0006	32.81	0.1509
T0003,T0014	C0019	32.28	0.2232
T0001,T0005	C0012	29.09	0.4102
T0010,T0012	C0013	51.47	0.0
T0004,T0014	C0018	34.58	0.628
T0001	C0015	22.08	0.7954
T0011,T0015	C0005	33.84	0.2938
T0007,T0011	C0008	46.56	0.2304
T0006,T0008	C0021	32.78	0.2948
T0007,T0015	C0010	40.14	0.4186
T0001,T0010	C0002	33.78	0.09
T0001,T0010	C0005	64.75	0.1444
T0009,T0013	C0017	38.67	0.6323
T0006,T0010	C0007	37.04	0.0
T0004,T0013	C0002	34.43	0.5695
T0003,T0005	C0011	29.5	0.2204
T0002,T0012	C0017	43.53	0.5736
T0003,T0012	C0021	29.67	0.034
T0007,T0010	C0012	32.06	0.4494
T0003	C0004	24.48	0.563
T0001	C0011	20.65	0.8243
T0006	C0006	26.31	0.6543
T0006,T0008	C0027	58.64	0.5014
T0007,T0011	C0003	39.98	0.4253
T0001,T0015	C0016	29.22	0.1807
T0004,T0015	C0003	33.75	0.3315
T0004,T0007	C0008	44.83	0.622
T0002,T0005	C0004	30.32	0.3361
T0008,T0013	C0009	45.86	0.2617
T0002,T0004	C0010	51.55	0.0303
T0001,T0009	C0011	37.32	0.5624
T0003,T0005	C0023	61.22	0.2445
T0001,T0010	C0027	55.9	0.1293
T0006,T0008	C0006	53.83	0.324
T0005,T0007	C0018	39.07	0.4592
T0001,T0010	C0001	44.79	0.3375
T0006,T0007	C0020	41.41	0.1318
T0008,T0015	C0004	35.31	0.58
T0004,T0010	C0013	50.82	0.0
T0009,T0013	C0011	53.98	0.3815
T0002,T0008	C0024	46.57	0.3444
T0008	C0020	21.58	0.5496
T0007,T0013	C0017	48.99	0.5273
T0002	C0020	13.0	0.6135
T0012,T0015	C0001	36.67	0.1992
T0002,T0007	C0004	20.33	0.3918
T0003,T0010	C0015	37.95	0.0
T0002,T0014	C0014	45.65	0.1368
T0004,T0011	C0019	54.51	0.1889
T0002,T0005	C0014	37.79	0.4057
T0013,T0015	C0012	26.07	0.3899
T0002,T0011	C0013	41.68	0.7653
T0009,T0011	C0024	29.11	0.3521
T0001,T0007	C0024	39.41	0.369
T0002,T0013	C0006	40.32	0.4949
T0002,T0005	C0003	61.48	0.0172
T0001,T0005	C0019	40.2	0.5335
T0011,T0015	C0008	62.4	0.0936
T0003	C0009	19.16	0.8814
T0003,T0006	C0010	39.32	0.1814
T0006,T0009	C0012	44.96	0.3409
T0002,T0005	C0026	32.87	0.5534
T0003,T0015	C0022	38.26	0.1032
T0003,T0004	C0005	34.03	0.3477
T0004,T0009	C0023	76.55	0.1009
T0009,T0012	C0009	20.55	0.4518
T0001,T0005	C0023	63.61	0.194
T0007,T0010	C0003	36.67	0.343
T0001,T0005	C0007	46.52	0.5153
T0003,T0015	C0013	49.56	0.1589
T0008	C0011	16.98	0.7788
T0007,T0013	C0022	58.6	0.6021
T0010,T0014	C0019	45.75	0.0
T0004,T0007	C0020	68.25	0.2427
T0005,T0010	C0010	43.53	0.3498
T0005,T0012	C0026	43.23	0.3108
T0004,T0005	C0022	25.0	0.4549
T0008,T0014	C0002	28.18	0.3069
T0010,T0011	C0003	52.29	0.3381
T0007,T0013	C0019	65.72	0.0
T0005,T0006	C0016	77.42	0.4326
T0013	C0004	19.66	0.1952
T0011,T0015	C0026	32.58	0.3779
T0004,T0011	C0007	44.23	0.4408
T0012,T0015	C0010	36.95	0.4429
T0005	C0022	13.64	0.379
T0007,T0011	C0010	47.65	0.4478
T0007	C0008	22.52	0.9195
T0011,T0014	C0006	52.73	0.3073
T0002,T0004	C0002	32.8	0.4905
T0010	C0004	24.16	0.8643
T0001,T0012	C0006	41.84	0.0553
T0010	C0022	21.19	0.5533
T0011	C0001	16.28	0.6198
T0009,T0015	C0024	25.04	0.589
T0001,T0002	C0013	40.44	0.312
T0001,T0004	C0016	37.9	0.3191
T0002,T0003	C0024	43.15	0.0242
T0007,T0015	C0013	34.41	0.3792
T0005,T0010	C0012	46.54	0.5365
T0011,T0012	C0006	42.67	0.0
T0008,T0015	C0021	24.62	0.1365
T0005,T0008	C0012	37.76	0.3868
T0008,T0014	C0003	44.95	0.3687
T0010,T0011	C0001	39.62	0.2864
T0001,T0009	C0019	54.19	0.3658
T0004	C0010	33.82	0.1126
T0010,T0011	C0024	49.99	0.2508
T0004,T0005	C0022	20.0	0.3132
T0008,T0010	C0027	59.32	0.2489
T0002,T0011	C0010	52.93	0.5242
T0005,T0008	C0002	31.41	0.1611
T0012,T0013	C0011	69.72	0.1544
T0002,T0014	C0020	36.79	0.0188
T0011,T0012	C0021	41.95	0.2092
T0004,T0012	C0009	43.25	0.5263
T0014,T0015	C0018	36.74	0.5695
T0001,T0014	C0009	33.92	0.4526
T0005,T0014	C0006	41.43	0.3913
T0007,T0009	C0015	57.74	0.3933
T0002,T0011	C0001	37.13	0.4368
T0012,T0014	C0001	51.64	0.1913
T0005,T0006	C0018	42.95	0.1375
T0002,T0015	C0012	40.42	0.1881
T0008,T0010	C0002	38.77	0.1391
T0002,T0015	C0021	44.14	0.3074
T0001,T0011	C0014	41.16	0.2746
T0001,T0013	C0018	49.07	0.0102
T0002,T0010	C0013	52.67	0.2886
T0006,T0009	C0016	54.75	0.528
T0003,T0004	C0019	42.05	0.4106
T0002	C0002	20.47	0.6132
T0001,T0013	C0005	48.99	0.0978
T0009,T0012	C0017	46.22	0.6142
T0002,T0008	C0001	46.46	0.4426
T0003,T0005	C0026	26.25	0.5544
T0005,T0015	C0002	53.07	0.3083
T0003,T0008	C0007	48.94	0.0269
T0004,T0008	C0009	57.49	0.2462
T0009,T0014	C0022	44.47	0.2141
T0010,T0013	C0009	45.48	0.2387
T0002,T0006	C0004	31.9	0.4351
T0005,T0007	C0026	35.53	0.4974
T0004,T0007	C0016	38.59	0.3371
T0001,T0009	C0018	28.46	0.121
T0003,T0013	C0011	37.94	0.0465
T0002,T0009	C0008	57.96	0.276
T0012	C0024	21.91	0.7365
T0006,T0008	C0025	43.99	0.5531
T0004,T0007	C0002	37.67	0.3832
T0008	C0008	19.76	0.6752
T0002,T0012	C0008	42.37	0.3752
T0002,T0009	C0023	37.59	0.0334
T0003,T0010	C0018	66.35	0.5391
T0005,T0012	C0005	37.66	0.0049
T0004,T0012	C0022	35.12	0.5073
T0002,T0014	C0013	50.45	0.5288
T0005,T0014	C0026	32.7	0.2777
T0003,T0013	C0010	64.55	0.0
T0001,T0010	C0022	66.98	0.3896
T0005,T0012	C0002	47.38	0.173
T0004,T0008	C0014	51.63	0.6442
T0005,T0008	C0023	64.7	0.2485
T0010	C0012	18.88	0.6503
T0010	C0021	25.5	0.7004
T0002,T0011	C0011	71.34	0.309
T0001,T0007	C0022	45.74	0.398
T0003,T0013	C0002	44.39	0.2999
T0002,T0003	C0015	51.5	0.3515
T0002	C0006	28.48	0.6301
T0006	C0014	31.89	0.5332
T0002,T0005	C0010	44.67	0.2613
T0006,T0013	C0007	40.61	0.2597
T0004,T0008	C0026	38.52	0.3901
T0005,T0008	C0017	36.72	0.2453
T0006,T0010	C0019	41.5	0.0175
T0006,T0010	C0003	35.17	0.522
T0007,T0014	C0017	38.44	0.2531
T0009,T0012	C0013	40.16	0.2028
T0010,T0012	C0006	53.8	0.1515
T0006,T0008	C0002	26.17	0.3138
T0003,T0008	C0025	56.47	0.1106
T0003,T0009	C0001	41.5	0.0
T0009,T0011	C0005	48.93	0.2624
T0010,T0012	C0023	51.68	0.2341
T0006,T0011	C0024	27.91	0.2846
T0001,T0012	C0017	47.42	0.5505
T0010,T0014	C0006	33.95	0.3659
T0015	C0021	21.99	0.3112
T0012,T0015	C0021	33.81	0.1592
T0002,T0009	C0016	57.75	0.4677
T0001,T0007	C0009	21.92	0.2038
T0002,T0014	C0002	35.79	0.3732
T0003,T0011	C0009	51.16	0.4066
T0007,T0008	C0023	59.69	0.2688
T0001	C0001	17.04	0.4735
T0014,T0015	C0015	51.44	0.1019
T0011,T0015	C0019	64.99	0.2687
T0014	C0007	34.95	0.1953
T0010	C0019	24.22	0.0646
T0008	C0016	30.13	0.5495
T0003,T0006	C0018	61.73	0.1098
T0001,T0015	C0007	55.87	0.4698
T0004,T0011	C0014	37.16	0.582
T0005,T0014	C0005	53.97	0.387
T0003,T0007	C0013	51.43	0.3672
T0009,T0011	C0016	58.35	0.6879
T0006,T0013	C0022	59.63	0.1607
T0007,T0009	C0023	49.99	0.0
T0002,T0013	C0021	29.64	0.309
T0004,T0008	C0023	62.1	0.2869
T0010,T0015	C0008	54.63	0.544
T0006,T0008	C0008	44.33	0.0873
T0007,T0011	C0011	72.92	0.2701
T0006,T0009	C0006	32.0	0.5524
T0006,T0007	C0016	63.23	0.2981
T0005,T0014	C0009	26.23	0.3091
T0006,T0009	C0008	41.34	0.0972
T0014,T0015	C0022	28.45	0.2998
T0011,T0012	C0022	48.89	0.6529
T0004,T0010	C0007	32.04	0.0142
T0008,T0012	C0018	37.38	0.29
T0003,T0015	C0021	52.6	0.0
T0005,T0013	C0003	69.0	0.0
T0001,T0006	C0022	57.83	0.1528
T0001,T0007	C0015	59.98	0.2522
T0009,T0014	C0006	20.23	0.4184
T0003,T0010	C0022	41.36	0.2537
T0001,T0006	C0001	26.07	0.0237
T0006,T0013	C0009	43.35	0.4018
T0005,T0012	C0020	69.08	0.6107
T0014,T0015	C0011	34.63	0.1972
T0004,T0013	C0013	46.41	0.1055
T0007,T0011	C0001	39.35	0.3501
T0009,T0012	C0011	54.97	0.1338
T0012,T0015	C0012	44.4	0.4802
T0007,T0008	C0025	37.71	0.3203
T0005,T0008	C0007	47.78	0.1486
T0001,T0010	C0013	33.97	0.0
T0002,T0004	C0027	54.93	0.0234
T0004,T0011	C0016	49.01	0.5984
T0011,T0015	C0003	41.64	0.3345
T0001,T0005	C0009	29.46	0.1706
T0001,T0006	C0008	51.31	0.1452
T0010,T0011	C0019	56.08	0.0
T0003	C0013	29.35	0.4554
T0013,T0015	C0020	46.44	0.3033
T0004,T0011	C0012	34.19	0.6188
T0015	C0009	15.57	0.8397
T0007,T0014	C0005	45.72	0.3809
T0011,T0014	C0025	44.44	0.1645
T0001,T0013	C0001	43.78	0.4101
T0004,T0006	C0016	36.49	0.5937
T0001	C0008	29.34	0.6709
T0001,T0007	C0020	52.34	0.2358
T0004,T0015	C0007	56.6	0.5178
T0004,T0007	C0012	38.11	0.4798
T0003,T0006	C0006	39.29	0.4568
T0003,T0010	C0021	58.23	0.1037
T0001,T0014	C0019	39.0	0.2548
T0002,T0004	C0001	53.99	0.1823
T0005,T0011	C0020	67.52	0.0
T0003,T0014	C0027	76.66	0.1464
T0001,T0006	C0017	49.42	0.5611
T0012,T0015	C0017	62.76	0.5289
T0014,T0015	C0010	41.65	0.5363
T0012,T0013	C0002	38.22	0.2723
T0001,T0008	C0002	21.81	0.3151
T0008	C0002	10.1	0.4632
T0003,T0011	C0014	41.66	0.6141
T0011	C0015	23.51	0.6973
T0004,T0008	C0015	59.33	0.0613
T0006,T0007	C0018	46.02	0.1002
T0004,T0005	C0005	37.26	0.4081
T0013,T0015	C0019	50.22	0.1149
T0009,T0010	C0003	39.15	0.3726
T0002,T0006	C0016	54.8	0.3966
T0005,T0012	C0009	25.49	0.319
T0003,T0012	C0003	36.32	0.3477
T0006,T0008	C0001	26.34	0.2234
T0004,T0009	C0009	47.59	0.5043
T0006,T0010	C0011	55.49	0.3346
T0006,T0010	C0020	38.44	0.2615
T0009,T0013	C0022	68.6	0.2244
T0002,T0007	C0002	34.82	0.2581
T0009,T0011	C0018	49.0	0.5689
T0008	C0026	19.27	0.6338
T0011,T0012	C0002	35.04	0.2123
T0007	C0005	17.42	0.3921
T0009,T0013	C0016	49.93	0.3248
T0003,T0014	C0002	43.84	0.1848
T0002,T0015	C0025	28.47	0.0467
T0002,T0007	C0015	62.26	0.3231
T0008,T0012	C0008	38.63	0.5989
T0011,T0013	C0024	44.96	0.2678
T0003,T0006	C0025	49.4	0.1817
T0009,T0014	C0017	42.41	0.3801
T0003,T0015	C0026	37.22	0.3778
T0007,T0011	C0020	51.71	0.0
T0012,T0013	C0005	47.55	0.0386
T0003,T0012	C0024	37.44	0.0944
T0011	C0019	28.85	0.2853
T0005,T0007	C0017	38.19	0.3643
T0004,T0008	C0007	36.58	0.0
T0003,T0011	C0015	43.62	0.2772
T0011,T0015	C0022	45.63	0.2772
T0002,T0013	C0004	41.19	0.1562
T0008,T0012	C0027	49.44	0.212
T0002,T0013	C0013	63.74	0.5304
T0008,T0010	C0014	37.99	0.4855
T0003,T0012	C0012	49.96	0.4281
T0015	C0004	15.36	0.8376
T0008,T0014	C0005	51.95	0.3994
T0001,T0008	C0013	20.0	0.0918
T0001,T0012	C0026	45.69	0.3443
T0005,T0015	C0017	44.94	0.3957
T0004,T0005	C0018	37.43	0.6516
T0006,T0014	C0017	45.3	0.3575
T0007	C0022	21.3	0.7122
T0002,T0015	C0003	38.7	0.4119
T0001,T0004	C0002	24.0	0.4476
T0002,T0014	C0010	44.76	0.3781
T0001,T0013	C0027	37.56	0.1461
T0004,T0015	C0026	40.61	0.343
T0004,T0011	C0005	33.28	0.5529
T0003,T0006	C0008	53.22	0.0
T0003,T0009	C0010	62.31	0.0
T0005,T0015	C0021	42.34	0.0618
T0008,T0012	C0009	26.03	0.2351
T0013	C0025	18.08	0.4844
T0011,T0013	C0012	30.71	0.389
T0009	C0019	25.88	0.3038
T0004,T0009	C0005	42.23	0.2248
T0003,T0011	C0012	29.35	0.585
T0005,T0015	C0011	34.04	0.3606
T0007,T0015	C0003	25.75	0.4754
T0002,T0010	C0024	47.57	0.2553
T0013	C0001	24.11	0.6073
T0008,T0010	C0005	58.92	0.132
T0003,T0004	C0016	41.7	0.3263
T0002,T0013	C0010	58.95	0.0921
