task_id_list	courier_id	total_score	willingness
T023382,T401551	C00954	73.8545	0.422747
T186751,T242552	C04564	51.3678	0.269939
T016928,T305150	C02468	72.5034	0.340079
T089871,T491461	C04530	60.8010	0.041266
T135587,T288297	C00906	39.4296	0.470766
T468079,T473313	C00584	84.2817	0.267049
T316388,T561651	C01955	39.0731	0.233199
T016928,T316388	C03437	37.2009	0.546356
T156741,T288297	C00584	53.8100	0.247864
T023392,T491461	C03830	74.0061	0.083054
T242552,T561651	C03004	68.9683	0.521147
T064777	C02976	20.1584	0.600237
T036117,T401551	C04137	73.8622	0.170243
T236782,T401551	C02684	83.1201	0.212763
T186751,T236782	C00906	21.5354	0.723914
T135587,T156741	C02037	96.3344	0.623537
T242552,T316388	C01009	65.6024	0.457739
T016928,T023392	C02976	76.4774	0.432881
T045887,T460113	C02348	38.3461	0.170885
T171917,T491461	C02037	35.5817	0.457739
T236782,T305150	C00762	61.1337	0.287719
T064777,T473313	C02976	54.0308	0.129835
T282699,T460113	C04034	41.7328	0.285852
T064777,T460113	C04530	87.2552	0.286902
T064777,T242552	C04137	51.6198	0.012271
T016928,T204453	C00219	43.7243	0.303294
T316388,T468079	C03830	53.4913	0.407919
T061610,T491461	C00884	75.4451	0.679179
T186751,T242552	C9061	69.8625	0.000000
T401551,T460113	C00219	79.9181	0.192329
T105285,T288297	C03960	43.8858	0.319441
T045887,T288297	C00612	53.4114	0.181766
T045887,T064777	C00884	100.0000	0.637976
T236782,T316388	C00954	78.6648	0.178845
T288297,T401551	C00584	56.2334	0.044604
T204453,T242552	C04135	61.5589	0.600120
T020169	C00037	31.8187	0.679966
T105285,T473313	C00612	92.4631	0.265779
T186751,T561651	C01587	64.0309	0.110038
T135587,T171917	C03004	71.4373	0.092068
T321915,T525335	C00266	65.3400	0.318850
T288297,T473313	C03437	43.8360	0.233425
T089871,T236782	C02740	49.3356	0.000000
T156741,T288297	C00060	54.6427	0.431554
T016928,T305150	C9061	56.5553	0.351280
T061610,T316388	C00227	70.2338	0.627937
T089871,T282699	C01077	49.2129	0.387700
T135587,T525335	C04333	59.9509	0.413824
T045887,T288297	C00498	68.4952	0.078252
T316388,T409628	C9060	63.9606	0.023807
T023392	C00238	26.6989	0.465339
T282699,T525335	C01968	43.1347	0.415874
T401551,T561651	C03437	84.5889	0.210759
T023392,T186751	C04137	82.5242	0.428658
T242552,T525335	C01968	56.7721	0.477275
T023392,T064777	C00906	64.8788	0.459911
T236782,T561651	C04564	75.3541	0.166718
T525335,T561651	C02976	59.2181	0.072332
T023392,T045887	C02423	67.8513	0.206318
T186751,T236782	C02468	13.7405	0.335204
T156741,T468079	C02976	71.5386	0.254961
T305150,T409628	C04530	48.2628	0.081386
T023382,T135587	C01414	71.6932	0.732921
T020169,T288297	C04137	48.2755	0.333304
T105285,T525335	C00752	44.8850	0.221595
T171917,T473313	C02684	54.5622	0.000000
T061610,T288297	C02862	34.8774	0.080092
T023382,T089871	C03437	67.8738	0.436742
T020169,T135587	C00037	71.1604	0.444949
T089871,T321915	C00752	79.9387	0.091878
T186751,T305150	C00060	69.1968	0.392389
T401551,T409628	C03796	27.3375	0.169815
T525335,T561651	C01587	60.7412	0.033504
T242552,T491461	C01008	30.7128	0.000000
T156741,T468079	C00762	59.0917	0.136061
T036117,T409628	C01368	62.1031	0.000000
T288297,T321915	C01077	61.7107	0.217786
T105285,T305150	C01009	51.9602	0.000000
T016928,T288297	C02350	65.5525	0.133707
T105285,T204453	C03863	56.9886	0.454120
T061610,T525335	C01955	83.5468	0.000000
T023382,T305150	C02862	43.6090	0.000000
T236782,T409628	C01009	45.2044	0.251065
T089871,T105285	C02740	79.0374	0.221595
T023392,T491461	C03872	45.0329	0.090836
T491461,T561651	C01009	66.7198	0.415271
T321915,T525335	C00584	26.8890	0.109350
T105285,T460113	C00612	89.4593	0.000000
T468079,T473313	C03994	55.0370	0.285736
T061610,T460113	C02423	66.4232	0.590033
T020169,T473313	C04135	30.0641	0.321333
T020169,T242552	C04564	15.5830	0.175287
T036117,T236782	C00060	42.7746	0.598364
T089871,T204453	C04034	44.3773	0.206096
T321915,T473313	C02344	67.6001	0.392630
T171917,T204453	C00752	53.4785	0.401656
T105285,T236782	C01009	51.7748	0.196387
T045887,T305150	C02128	72.3573	0.525697
T305150,T468079	C04564	52.7087	0.296841
T186751,T401551	C00060	97.0291	0.536934
T282699,T561651	C03863	56.4356	0.278519
T321915	C02740	35.0077	0.440001
T023392,T288297	C02976	93.3964	0.175503
T061610,T460113	C04137	18.7688	0.233199
T016928,T089871	C00227	73.6577	0.009571
T016928,T105285	C01451	50.2218	0.000000
T135587,T186751	C02976	87.8743	0.429503
T135587,T321915	C9060	74.9904	0.474262
T089871,T561651	C01739	29.0992	0.144208
T460113,T491461	C00762	47.1666	0.122361
T061610,T236782	C02468	58.9817	0.326898
T468079,T473313	C01414	62.3353	0.124977
T135587,T460113	C00762	54.3690	0.000000
T045887,T316388	C02350	42.1582	0.063942
T321915	C01368	50.5118	0.652083
T061610,T468079	C00762	79.2290	0.003541
T016928,T491461	C00238	33.5193	0.000000
T186751,T288297	C9060	61.9956	0.016430
T236782,T468079	C00612	81.7194	0.358088
T186751,T491461	C01587	60.4422	0.000000
T305150	C01895	30.5553	0.195728
T401551,T460113	C00884	91.4191	0.410811
T282699,T401551	C03994	58.2811	0.206207
T016928,T186751	C02976	65.6523	0.507114
T023382,T321915	C03437	55.5068	0.306939
T061610,T204453	C00227	47.6529	0.683109
T204453,T288297	C01739	63.3250	0.239434
T023392,T468079	C00037	67.2525	0.263241
T171917,T401551	C01009	55.8833	0.105437
T061610,T321915	C00612	46.9137	0.614594
T105285,T561651	C00219	96.5035	0.251065
T186751,T236782	C00238	78.5314	0.161827
T089871,T460113	C02468	61.4978	0.062886
T023382,T242552	C00884	48.1472	0.457619
T020169,T288297	C03651	81.7981	0.167891
T064777	C02348	41.1438	0.300711
T023392,T401551	C03437	33.9156	0.194192
T064777,T105285	C00266	60.8404	0.108173
T089871,T561651	C03830	34.5894	0.451224
T288297,T473313	C00037	41.3786	0.154859
T016928,T089871	C01008	53.0704	0.618083
T089871,T525335	C01414	66.9025	0.157597
T525335,T561651	C00752	52.2753	0.465339
T282699,T460113	C00060	50.4758	0.425763
T016928,T023382	C03010	49.5109	0.145973
T186751,T491461	C04135	91.1582	0.424074
T023392,T204453	C00762	60.6008	0.231729
T061610,T305150	C02862	56.4896	0.016159
T473313,T525335	C03004	36.7802	0.000000
T468079,T525335	C00266	43.7135	0.146909
T045887,T061610	C03994	63.0761	0.215328
T282699,T401551	C01691	51.2558	0.000000
T020169,T321915	C00524	90.5873	0.000000
T156741,T171917	C00709	73.6381	0.086132
T186751,T305150	C01587	55.3973	0.144830
T171917,T401551	C01078	73.7981	0.475347
T105285,T316388	C00612	52.3104	0.337106
T204453	C00906	47.6508	0.965219
T186751,T242552	C00752	45.6262	0.165652
T242552,T305150	C01587	75.2471	0.601876
T016928,T460113	C01895	100.0000	0.368140
T305150,T561651	C00238	68.3131	0.000000
T045887,T468079	C04530	50.2693	0.074780
T242552,T321915	C00884	56.0617	0.461962
T089871	C02373	35.2918	0.216333
T020169,T089871	C00906	56.3597	0.775133
T135587,T186751	C00037	57.7090	0.331167
T045887,T525335	C02423	71.0102	0.388782
T089871,T491461	C00584	40.6023	0.548023
T105285,T316388	C01739	93.1376	0.154333
T401551,T473313	C04034	57.9835	0.088854
T282699,T525335	C03960	73.7160	0.447845
T171917,T491461	C03863	52.8918	0.135651
T105285,T288297	C03010	46.7168	0.029974
T401551,T561651	C03651	85.7247	0.260937
T020169	C04530	21.3306	0.082219
T016928,T156741	C00884	42.3137	0.185783
T401551,T473313	C01451	38.8773	0.176687
T023392,T282699	C01451	37.7347	0.000000
T242552,T460113	C02201	51.4830	0.000000
T321915,T491461	C02740	89.4892	0.276544
T023382,T460113	C00906	35.3827	0.000000
T064777,T236782	C01691	75.1129	0.174104
T036117,T282699	C04333	55.6652	0.255535
T401551,T473313	C00227	70.1724	0.000000
T236782,T491461	C03651	49.6310	0.000000
T036117,T409628	C00238	48.6765	0.000000
T089871,T473313	C01414	83.4369	0.456171
T305150,T460113	C00219	65.6055	0.303412
T064777	C01739	23.6039	0.385417
T064777,T135587	C04137	65.8176	0.191564
T061610,T491461	C03960	44.5367	0.093683
T061610,T105285	C03004	34.3100	0.188942
T064777,T305150	C9061	52.8922	0.402138
T089871,T135587	C02128	35.7728	0.599301
T460113,T525335	C01895	85.5268	0.379652
T016928,T036117	C00060	56.4397	0.354743
T036117,T186751	C00884	72.2776	0.570458
T023382,T171917	C02373	38.8523	0.274224
T089871,T186751	C02740	98.3105	0.177442
T020169,T491461	C01414	57.8528	0.637516
T135587,T156741	C01008	69.9161	0.107097
T186751,T288297	C00906	41.5757	0.435174
T186751,T204453	C02201	65.4133	0.386739
T020169,T105285	C00709	56.6983	0.542661
T089871,T460113	C01451	51.3921	0.000000
T171917,T282699	C03437	42.2778	0.229583
T045887,T561651	C02468	41.1553	0.039176
T491461,T561651	C00762	47.4779	0.275616
T064777,T409628	C01895	57.8868	0.449293
T236782,T460113	C00906	40.1696	0.189815
T023382,T468079	C9061	57.5299	0.093398
T016928,T473313	C02373	62.9845	0.484142
T468079,T525335	C03863	73.7417	0.246608
T064777,T186751	C01587	52.8910	0.191782
T036117,T242552	C02037	41.4568	0.047161
T282699,T460113	C03872	47.8650	0.334373
T064777,T282699	C04135	75.7936	0.375332
T321915,T561651	C02350	83.4973	0.000000
T036117,T468079	C02348	83.8831	0.090836
T316388,T409628	C9061	55.9039	0.865434
T020169,T064777	C00709	62.1170	0.614827
T064777,T321915	C00906	62.4540	0.365745
T186751,T525335	C04530	68.9744	0.059132
T171917,T561651	C00906	66.4025	0.574477
T105285,T305150	C01739	77.8578	0.266702
T105285,T236782	C02862	50.1471	0.138629
T401551,T525335	C04034	87.1743	0.004865
T135587,T401551	C01414	68.6788	0.310000
T242552,T525335	C02976	72.8078	0.339484
T064777,T316388	C00709	78.1631	0.324884
T288297,T401551	C03724	59.3886	0.000000
T282699,T288297	C02684	59.4714	0.219577
T036117,T282699	C00762	81.2200	0.412378
T288297,T316388	C03994	79.0152	0.024536
T242552,T321915	C01968	50.2753	0.555755
T023382,T105285	C00060	50.3777	0.317432
T036117,T525335	C00906	51.9402	0.111515
T061610,T460113	C02468	77.0206	0.171314
T045887,T186751	C02201	45.7887	0.511916
T171917,T401551	C02128	61.8950	0.196277
T135587,T468079	C03872	51.9686	0.366343
T105285,T409628	C02348	20.8128	0.182958
T045887,T156741	C01414	73.2728	0.769505
T409628	C02373	43.0519	0.971628
T016928,T491461	C01691	85.4776	0.150351
T020169,T236782	C03830	75.1299	0.222605
T401551,T561651	C00906	69.6237	0.438311
T023382,T105285	C00752	50.1944	0.153493
T282699,T305150	C01414	68.9095	0.588152
T105285,T288297	C01078	41.1613	0.197486
T321915,T473313	C00612	92.4773	0.665968
T473313,T561651	C02976	42.2376	0.021150
T321915	C00884	27.8671	0.517672
T023392,T105285	C01078	32.5822	0.313537
T204453,T460113	C01451	43.6885	0.000000
T156741,T401551	C00227	42.6068	0.290638
T045887,T282699	C00238	75.4863	0.471610
T186751,T316388	C00524	68.7827	0.537173
T171917,T525335	C02423	47.9612	0.349610
T023382,T316388	C03010	68.5196	0.072874
T186751,T491461	C01077	84.2281	0.254617
T282699,T321915	C00954	74.1797	0.161721
T135587,T321915	C02423	70.5535	0.435656
T020169,T305150	C04564	36.3847	0.217786
T135587	C02862	22.0011	0.866901
T064777,T491461	C04137	69.2977	0.136574
T321915,T473313	C03994	46.4593	0.565722
T105285,T321915	C00884	78.2315	0.308234
T061610,T171917	C01587	89.7969	0.402980
T089871,T135587	C00752	40.4929	0.125582
T316388,T525335	C03724	75.0654	0.234330
T288297,T460113	C02344	63.0813	0.303882
T105285,T468079	C00954	52.6776	0.292275
T064777,T135587	C03872	71.0094	0.250036
T321915,T473313	C03004	28.3872	0.159286
T023382,T409628	C01895	49.0952	0.197816
T023392,T135587	C02348	72.1540	0.347821
T321915,T460113	C02468	91.4922	0.000000
T036117,T236782	C01368	57.5787	0.042644
T242552,T401551	C04034	80.8351	0.142964
T036117,T236782	C03010	43.8729	0.096835
T460113,T561651	C00762	70.3005	0.073780
T468079,T525335	C03010	94.3075	0.178845
T204453,T491461	C02128	59.5266	0.536457
T020169,T105285	C01739	83.8156	0.476914
T061610,T089871	C02037	24.4992	0.436501
T156741,T242552	C02684	72.8764	0.354862
T135587,T236782	C01895	77.6971	0.506754
T156741,T401551	C01077	27.3710	0.368979
T023392,T236782	C01587	38.5102	0.083426
T023382,T473313	C00227	40.0185	0.000000
T305150,T561651	C03651	68.9081	0.000000
T061610,T135587	C03830	41.8087	0.399128
T061610,T491461	C01739	46.2566	0.240798
T171917,T204453	C01587	75.8853	0.247864
T135587,T409628	C03010	35.6926	0.202004
T135587,T236782	C00060	58.1082	0.649110
T036117,T316388	C03796	65.1348	0.138115
T171917,T288297	C01414	38.7232	0.000000
T061610,T409628	C01008	55.4800	0.405510
T321915	C01955	33.1582	0.722607
T305150,T468079	C02684	75.2792	0.000000
T236782,T468079	C02201	41.2045	0.302355
T460113,T473313	C03004	45.7983	0.000835
T020169,T561651	C00219	68.1104	0.163525
T156741,T171917	C00906	68.5674	0.840683
T135587,T468079	C01955	57.6409	0.000000
T016928,T045887	C00584	57.7701	0.270517
T061610,T401551	C00906	64.9712	0.512516
T236782,T242552	C00219	96.9620	0.463048
T023392,T171917	C02862	87.9521	0.376532
T020169,T171917	C02037	55.8473	0.430347
T135587,T236782	C00762	58.0871	0.000000
T135587	C00612	10.0000	0.139968
T061610,T561651	C02976	86.9322	0.113490
T023382,T321915	C01078	70.9364	0.224852
T321915,T491461	C01078	71.9247	0.071159
T282699,T316388	C01955	60.6660	0.305410
T468079,T491461	C04135	76.2449	0.515874
T045887,T409628	C01895	55.7279	0.477396
T061610,T064777	C01895	34.2878	0.409004
T186751,T468079	C00036	83.7880	0.031270
T020169,T135587	C03010	48.1023	0.018901
T105285,T171917	C02468	33.7060	0.328083
T135587,T473313	C00906	28.5357	0.089703
T204453,T321915	C03724	72.6118	0.419732
T045887,T282699	C00498	81.6062	0.624580
T023392,T242552	C9060	87.5550	0.189815
T135587,T236782	C01009	36.2950	0.422024
T135587,T305150	C03872	34.2762	0.232972
T186751	C03651	42.5954	0.660973
T064777,T468079	C04135	76.1060	0.339603
T061610,T089871	C01955	98.2814	0.160979
T204453,T236782	C03796	30.4392	0.138012
T089871,T561651	C00037	39.7254	0.448810
T020169,T468079	C9061	76.3620	0.180467
T171917,T409628	C04135	38.3363	0.416718
T020169,T321915	C03863	72.4928	0.588269
T105285,T186751	C02740	63.4131	0.328913
T282699,T491461	C04530	44.2811	0.174964
T023392,T305150	C02423	44.5748	0.000000
T460113	C00906	12.2256	0.075690
T064777,T473313	C01451	52.2816	0.217898
T236782,T321915	C02350	61.9383	0.127604
T288297,T305150	C03004	97.2382	0.459429
T282699,T525335	C00584	21.5553	0.121057
T061610,T282699	C00498	79.4809	0.527971
T061610,T135587	C02976	86.4497	0.325595
T282699,T473313	C02468	23.7828	0.060000
T473313,T491461	C01739	44.0967	0.162463
T023382,T282699	C01008	84.6395	0.248207
T036117,T045887	C00752	78.1112	0.483299
T282699,T561651	C00584	64.1168	0.603279
T061610,T156741	C9061	92.4962	0.036004
T061610,T064777	C04034	44.3880	0.339246
T023392,T242552	C04135	66.4924	0.325476
T045887,T401551	C02684	83.2226	0.129124
T023392,T561651	C00524	82.6420	0.000000
T016928,T561651	C02684	46.9295	0.085851
T045887,T288297	C00709	51.9183	0.448931
T045887,T321915	C02468	92.8983	0.105925
T023392,T473313	C03437	66.0938	0.065266
T135587,T288297	C00954	52.1655	0.133298
T016928,T236782	C04564	78.0064	0.229357
T242552,T460113	C03437	40.5577	0.240116
T016928,T135587	C01895	90.8801	0.254158
T468079,T473313	C03651	56.5304	0.498944
T525335,T561651	C01414	78.1819	0.200239
T156741,T305150	C02373	65.6633	0.174964
T282699,T491461	C00266	57.5545	0.078711
T305150,T491461	C04137	37.6664	0.135651
T135587,T288297	C02201	45.7416	0.182958
T105285,T525335	C03010	71.3433	0.040621
T023382,T156741	C03960	67.1465	0.147846
T305150,T473313	C01587	84.9396	0.241821
T089871	C02344	48.1167	0.845448
T061610,T316388	C04530	51.6664	0.535501
T023392,T561651	C01009	66.4577	0.496418
T460113,T473313	C00752	50.3065	0.557893
T105285,T186751	C01078	72.1117	0.395277
T156741,T316388	C03872	81.0058	0.000000
T105285,T561651	C04530	40.2126	0.086881
T016928,T023392	C04530	58.3848	0.016024
T016928,T064777	C01078	34.5816	0.183935
T409628,T561651	C00266	77.4932	0.346152
T089871,T282699	C01414	60.4000	0.452792
T036117,T491461	C04333	95.1749	0.280146
T036117,T045887	C02201	82.5114	0.524620
T023392,T036117	C00060	63.1912	0.569037
T236782,T305150	C00524	39.6294	0.339484
T171917,T316388	C00954	55.8977	0.174212
T204453	C02684	41.6112	0.995104
T468079,T473313	C02201	33.7906	0.058525
T236782,T409628	C02468	28.5574	0.246037
T135587,T473313	C02862	26.5318	0.393592
T135587,T316388	C02423	37.5870	0.000000
T282699,T401551	C04530	57.6032	0.166611
T401551,T525335	C02037	16.8522	0.669931
T282699,T491461	C00524	60.1271	0.319441
T061610,T491461	C01077	60.4851	0.325950
T236782,T401551	C03830	54.7577	0.220249
T282699,T491461	C01414	64.4498	0.453758
T401551,T525335	C03724	61.3203	0.071790
T321915,T468079	C00498	30.0839	0.539799
T171917,T236782	C03651	63.5300	0.014819
T401551	C00762	10.0000	0.144726
T105285,T561651	C04137	92.6561	0.213208
T036117,T460113	C01008	40.4382	0.400813
T105285,T468079	C00060	69.7714	0.484865
T036117	C01077	11.6716	0.622494
T061610,T401551	C00219	78.4714	0.300711
T186751,T316388	C00762	27.5068	0.306586
T186751,T242552	C03872	80.1348	0.439639
T023392,T242552	C02201	88.5968	0.203219
T401551,T409628	C02348	34.8408	0.131157
T036117,T135587	C01587	74.5712	0.067843
T061610,T409628	C03651	66.4841	0.189924
T045887,T401551	C03994	60.2578	0.246836
T020169,T316388	C02423	52.1079	0.000000
T020169,T045887	C03960	65.7259	0.381693
T288297,T468079	C00219	59.1182	0.479083
T491461	C04530	13.0637	0.665741
T023392,T089871	C04564	77.8666	0.039657
T236782,T561651	C02344	72.6570	0.312593
T401551	C03796	11.3502	0.587917
T316388,T525335	C00762	18.1591	0.129733
T204453,T561651	C01078	61.0026	0.149619
T064777,T186751	C03994	46.5452	0.247407
T089871,T473313	C01691	70.6986	0.643264
T036117,T288297	C01008	46.1709	0.423471
T316388,T468079	C00752	45.7753	0.424918
T236782,T460113	C00266	63.1939	0.000000
T023392,T561651	C02128	48.0125	0.185239
T105285,T460113	C02037	75.4973	0.180791
T089871,T156741	C02423	37.8402	0.441569
T460113,T525335	C00037	76.7305	0.352116
T089871,T236782	C00762	63.8991	0.238525
T023392,T316388	C01078	54.0395	0.000000
T036117,T525335	C03994	58.6862	0.125784
T401551,T525335	C00584	57.6780	0.000000
T282699,T561651	C00954	47.6802	0.133605
T016928,T045887	C02862	79.4330	0.592147
T282699,T525335	C01955	91.9349	0.126289
T135587,T282699	C01009	54.3520	0.727829
T171917,T282699	C00612	23.7591	0.000000
T061610,T491461	C00219	76.8859	0.444828
T045887,T105285	C04530	67.8493	0.002110
T016928,T473313	C03651	69.2252	0.335442
T305150,T316388	C02350	67.6567	0.622726
T036117,T321915	C01368	84.0705	0.011000
T401551,T409628	C00709	61.8371	0.056712
T023382,T023392	C00238	80.1940	0.355340
T061610	C02373	24.5359	0.218010
T321915,T401551	C01077	51.1305	0.194301
T023382,T036117	C03010	60.4601	0.112600
T020169,T491461	C00219	53.6109	0.338889
T305150,T460113	C00884	77.5276	0.081848
T135587,T460113	C02350	69.5200	0.141826
T045887,T156741	C00036	81.7782	0.496418
T105285,T186751	C00524	44.9786	0.511556
T023392,T171917	C01414	55.2712	0.282823
T023392,T316388	C00037	62.0360	0.186109
T036117,T305150	C01739	62.2859	0.148993
T036117,T288297	C02348	83.7645	0.251409
T061610,T204453	C00884	79.4595	0.632328
T036117,T525335	C01368	59.6631	0.066863
T036117,T242552	C00762	53.7395	0.283056
T089871,T242552	C02344	92.9447	0.125582
T036117,T460113	C01968	78.8833	0.081016
T016928,T468079	C00954	79.8871	0.410329
T020169,T135587	C00238	58.6421	0.353310
T016928,T321915	C00238	76.4013	0.246037
T061610,T064777	C03994	38.6281	0.104658
T061610,T288297	C00036	58.3641	0.293796
T023392,T460113	C01078	46.8576	0.125784
T020169,T186751	C01955	61.4047	0.100876
T061610,T186751	C00752	54.6498	0.046086
T321915,T491461	C00060	29.4880	0.236143
T321915,T409628	C02348	56.4767	0.137498
T135587	C00498	50.3838	0.877868
T020169,T316388	C01955	36.6441	0.394795
T045887,T282699	C03872	40.0594	0.395517
T105285	C04564	39.4600	0.609702
T023382,T061610	C02976	90.1863	0.463530
T061610,T282699	C01968	55.6840	0.131666
T135587,T473313	C02423	67.9711	0.428537
T023392,T135587	C01968	90.8810	0.070260
T045887,T460113	C01009	76.4069	0.518631
T089871,T561651	C01451	94.3810	0.322753
T020169,T561651	C01587	92.5600	0.401535
T023392,T401551	C02740	40.7045	0.414789
T089871,T236782	C02423	64.2109	0.261398
T023392,T491461	C00524	72.6035	0.132176
T236782,T409628	C9061	76.9235	0.512876
T171917,T468079	C01414	67.6902	0.148993
T236782,T460113	C03796	41.3705	0.204104
T171917,T236782	C00498	71.2886	0.172064
T023392,T105285	C03960	65.1428	0.114975
T023392,T156741	C02350	86.8852	0.403101
T023382,T491461	C03010	85.0467	0.000000
T045887,T204453	C03724	58.3565	0.208981
T204453,T468079	C03651	39.5270	0.400572
T023392,T186751	C00266	82.1587	0.464013
T036117,T525335	C00060	47.2241	0.343650
T316388,T460113	C01691	84.6963	0.135651
T064777,T409628	C00612	60.7031	0.645902
T023382,T316388	C00954	74.7020	0.235236
T045887,T401551	C03796	43.5508	0.147742
T305150,T561651	C01008	26.7360	0.000000
T045887,T064777	C02423	57.6679	0.349968
T036117,T282699	C01451	25.5086	0.251752
T016928,T023392	C00709	54.8871	0.298951
T020169,T023392	C02976	100.0000	0.339246
T016928,T401551	C00524	48.0922	0.250036
T016928,T473313	C00884	62.5126	0.197376
