task_id_list	courier_id	total_score	willingness
T017328,T052624	C04709	77.5559	0.473562
T382817,T417998	C9060	67.3680	0.054530
T225452,T546474	C04121	87.9783	0.293889
T358225,T420579	C04207	40.9892	0.404739
T102698,T525651	C02182	36.8279	0.481047
T382817,T420579	C01516	54.0753	0.604150
T280186,T541314	C02032	100.0000	0.177544
T017334,T225452	C04121	68.7605	0.210046
T017328,T541314	C04121	76.7477	0.275756
T231205,T260187	C9060	40.4946	0.259981
T132919,T358225	C03596	37.1048	0.639697
T225452,T280186	C03273	56.8792	0.149654
T142052,T489166	C03302	81.2982	0.658340
T417998,T541314	C04207	60.0487	0.303048
T231205,T420579	C01082	31.4220	0.033631
T132919,T476257	C02976	50.9390	0.122091
T102698,T358225	C00861	62.6819	0.245595
T184217,T225452	C02583	34.0262	0.097129
T017328,T523043	C01224	87.7607	0.304805
T184217,T225452	C00399	76.5155	0.022342
T358225,T525651	C9061	29.0855	0.318937
T358225,T546474	C03273	88.3975	0.196973
T489166,T546474	C04202	94.2739	0.111332
T052624,T541314	C01544	71.6320	0.049852
T225452,T489166	C04032	53.1158	0.039648
T007646,T132919	C01224	81.7652	0.138237
T151128,T525651	C03692	52.6007	0.314031
T017334,T541314	C00861	37.6751	0.019301
T184217,T420579	C9061	40.0444	0.000000
T369237,T417998	C02583	54.4325	0.000000
T358225,T523043	C02368	66.8981	0.489229
T142052,T507403	C03135	55.0500	0.605902
T065176,T225452	C02568	96.5474	0.258677
T102698,T358225	C00434	100.0000	0.425202
T280186,T525651	C04207	69.5343	0.048477
T052624,T489166	C00711	100.0000	0.365188
T358225,T525650	C02078	60.4419	0.051939
T420579,T525651	C01082	37.4783	0.088964
T017328,T319484	C00566	42.1438	0.010173
T017334,T541314	C02368	99.1811	0.000000
T151128,T417998	C04029	32.2864	0.000000
T231205,T546474	C02550	62.4839	0.011523
T280186,T319484	C00870	53.8239	0.043767
T193009,T280186	C00870	90.6958	0.578483
T065176,T523043	C00861	44.7467	0.172057
T017334,T280186	C00463	46.0762	0.530497
T489166,T507403	C04202	56.2742	0.659633
T065176,T358225	C04207	38.1916	0.007100
T132919,T417998	C02568	77.3646	0.000000
T017334,T369237	C03062	58.0341	0.174853
T225452,T420579	C01224	48.2974	0.063385
T319484,T382817	C03559	71.6577	0.000000
T319484,T476257	C02032	100.0000	0.201588
T184217	C00711	33.3511	0.792899
T132919,T523043	C03559	58.8301	0.487537
T102698,T184217	C9061	73.3106	0.000000
T017328,T546474	C00281	72.4632	0.127013
T193009,T420579	C00944	100.0000	0.483870
T017334,T541314	C01791	75.4046	0.739138
T260187,T420579	C03151	69.0103	0.033631
T260187,T507403	C00148	70.8861	0.008876
T260187,T369237	C01516	54.7477	0.068280
T417998,T541314	C03290	82.1021	0.321258
T065176,T260187	C03151	41.8087	0.707688
T260187,T417998	C00944	51.4695	0.840432
T228349,T489166	C01544	95.0119	0.092921
T007646,T184217	C00566	73.1449	0.176021
T142052,T184217	C03169	82.2328	0.555649
T193009	C02976	45.4119	0.953476
T017328,T358225	C00711	66.4214	0.534403
T151128,T489166	C01408	77.5282	0.056841
T231205,T523043	C00711	24.2254	0.019133
T102698	C03151	28.4798	0.528682
T417998,T523043	C03290	100.0000	0.425344
T102698,T132919	C02583	53.1589	0.357669
T007646,T358225	C01408	56.4559	0.292145
T417998,T541314	C01408	47.3956	0.208937
T319484,T358225	C01082	56.4230	0.634694
T007646,T142052	C02976	79.5893	0.162385
T132919,T319484	C01361	63.1339	0.196973
T065176,T184217	C02583	62.6453	0.412917
T225452,T382817	C00281	100.0000	0.454900
T142052,T369237	C04207	59.3183	0.031109
T142052,T476257	C02078	48.7980	0.757538
T017334,T420579	C01318	49.0352	0.060657
T065176,T525650	C01408	29.5675	0.249075
T007646,T525651	C01791	96.4216	0.095400
T052624,T546474	C02675	99.8279	0.201710
T382817,T546474	C03062	39.0519	0.568609
T151128,T420579	C01684	43.3337	0.109120
T319484,T358225	C03596	28.4521	0.100521
T489166	C03169	13.1660	0.189751
T132919,T382817	C03151	96.7274	0.065227
T382817,T525651	C00944	72.1650	0.053819
T102698,T417998	C01810	57.1186	0.336076
T225452,T417998	C02078	49.4433	0.211898
T102698,T525651	C00153	41.9499	0.153114
T319484,T523043	C03290	100.0000	0.498809
T007646,T017328	C01877	29.5348	0.075939
T225452,T507403	C01734	44.5719	0.246238
T280186,T476257	C03692	53.4988	0.809392
T525650,T541314	C03692	60.7096	0.176724
T007646,T369237	C01810	93.0950	0.000218
T231205,T260187	C04121	65.0634	0.000000
T007646,T142052	C03302	79.4661	0.426898
T007646,T525651	C03169	47.6355	0.058131
T507403,T546474	C01810	96.8657	0.196247
T065176,T358225	C03144	53.3398	0.195764
T017334,T225452	C02182	90.8875	0.219101
T151128,T525651	C04029	38.8181	0.194557
T417998,T476257	C03692	68.3033	0.464375
T541314,T546474	C03151	38.2390	0.239439
T017328,T420579	C03062	82.4104	0.000000
T052624,T228349	C00875	35.0343	0.123550
T017328,T260187	C02675	69.8830	0.429866
T280186,T420579	C03692	57.0389	0.477941
T151128,T489166	C03273	36.0759	0.436087
T142052,T358225	C00281	80.2331	0.011809
T319484,T369237	C01734	95.1286	0.412776
T369237	C03290	47.1518	0.377764
T358225,T417998	C02976	77.5075	0.090371
T017328,T184217	C03559	60.4979	0.547893
T228349,T525651	C04032	34.2440	0.507527
T319484,T358225	C03144	74.3720	0.051008
T228349,T319484	C00870	35.3261	0.000000
T382817,T546474	C00875	15.4900	0.005565
T193009,T319484	C01684	50.9488	0.277743
T102698,T476257	C04709	59.2408	0.430714
T525651,T546474	C01676	52.1335	0.193111
T507403	C04029	15.5191	0.616767
T260187,T525651	C03144	43.1451	0.757079
T193009,T280186	C03692	66.2665	0.592925
T142052,T369237	C04709	72.2876	0.063635
T228349,T507403	C04320	99.6245	0.061892
T489166	C04207	18.8763	0.266790
T065176,T280186	C03692	71.3256	0.213506
T225452,T231205	C03559	61.9673	0.177427
T102698,T132919	C9060	31.4593	0.280265
T052624,T319484	C02182	65.5220	0.195160
T319484,T476257	C03144	65.1165	0.109421
T228349,T523043	C00463	66.2431	0.120948
T151128,T523043	C9060	46.7876	0.516929
T065176,T523043	C01408	60.0985	0.727718
T142052,T231205	C03062	34.4481	0.443159
T225452,T476257	C00434	31.5964	0.229399
T052624,T417998	C9060	34.5176	0.000000
T052624,T225452	C01352	28.6121	0.000000
T017334,T420579	C01544	75.1389	0.128915
T102698,T541314	C01544	60.4725	0.138779
T017328,T231205	C03169	37.5983	0.000000
T151128,T525650	C01791	26.8516	0.002839
T151128,T489166	C00148	99.9838	0.112039
T017328,T280186	C03135	58.7500	0.789645
T017334,T052624	C02078	36.5847	0.292815
T231205,T541314	C00148	39.7649	0.288128
T132919,T358225	C00875	41.6568	0.216485
T151128,T319484	C03062	29.6327	0.456739
T151128,T231205	C01082	68.9950	0.026637
T132919,T151128	C03135	46.5397	0.115188
T319484,T541314	C02368	99.1811	0.000000
T007646,T489166	C01318	41.6400	0.077005
T102698,T132919	C01684	80.2775	0.226875
T017334,T489166	C9060	70.3343	0.444291
T065176,T193009	C01224	27.9544	0.776767
T193009,T319484	C00463	41.3029	0.018522
T369237,T525650	C00870	31.8878	0.010082
T007646,T525651	C03596	89.7847	0.155021
T382817,T476257	C02078	68.9708	0.839261
T052624	C04202	27.9133	0.688177
T228349,T507403	C00281	99.3702	0.026389
T231205,T319484	C01791	44.2741	0.164672
T017334,T193009	C00802	53.5408	0.462396
T065176,T225452	C03144	36.4388	0.259590
T382817,T525651	C02675	57.0950	0.092352
T017334,T319484	C02368	84.3133	0.005756
T017334,T319484	C04029	51.4554	0.124177
T382817,T525650	C00281	82.2844	0.213135
T151128,T319484	C03692	51.1964	0.259459
T193009,T319484	C03062	57.3567	0.058455
T525650,T546474	C03169	49.3702	0.280265
T151128,T319484	C01224	44.0809	0.137695
T231205,T369237	C01676	25.7959	0.546922
T280186,T541314	C9061	73.3077	0.009317
T017328,T507403	C01516	51.7691	0.655102
T065176,T319484	C9060	65.2126	0.448252
T017334,T420579	C01684	55.8843	0.003509
T142052,T319484	C00153	70.4129	0.292547
T319484,T489166	C04032	78.4259	0.000000
T507403,T525651	C02583	41.7062	0.133388
T358225,T507403	C01970	73.0270	0.521411
T065176,T102698	C02568	97.2601	0.219725
T017328,T151128	C00434	71.8665	0.000000
T102698,T132919	C00566	50.0310	0.523930
T007646,T525650	C00281	52.2373	0.187600
T017334,T142052	C01516	53.2546	0.213878
T489166	C03151	25.5215	0.622902
T052624,T225452	C01361	61.7727	0.397980
T132919,T142052	C04128	54.8951	0.805715
T417998,T523043	C02368	68.3638	0.390246
T017328,T417998	C01361	88.2529	0.516789
T017328,T142052	C00711	100.0000	0.256333
T132919,T184217	C02568	54.3587	0.203418
T489166,T525651	C00870	50.4757	0.154572
T017334,T228349	C00566	50.8055	0.596314
T225452,T507403	C00852	99.5427	0.050467
T017334,T476257	C03596	66.5597	0.000000
T417998,T523043	C00434	44.9551	0.121156
T017334,T184217	C02675	70.9405	0.118468
T007646,T260187	C01516	97.0607	0.121467
T102698,T132919	C00711	100.0000	0.165704
T523043,T525650	C02976	46.8229	0.267578
T017328,T541314	C00875	40.6218	0.103459
T193009,T319484	C00711	52.0245	0.102182
T052624,T231205	C04202	59.0209	0.572455
T228349,T507403	C04202	81.4945	0.013024
T017328,T319484	C03135	73.0734	0.180602
T132919,T507403	C01676	99.6133	0.060329
T476257,T525650	C03559	50.7328	0.441886
T231205,T358225	C04121	46.1517	0.135321
T007646,T541314	C00566	63.2194	0.116619
T102698,T184217	C01676	44.8218	0.025402
T369237,T489166	C04207	51.8144	0.000000
T476257,T525650	C02976	50.3138	0.094826
T358225,T525650	C04128	53.7182	0.621437
T017334,T489166	C00153	82.2838	0.640485
T319484,T525651	C01970	73.1926	0.131678
T142052,T546474	C02276	38.6824	0.124177
T184217,T225452	C02535	42.5103	0.119913
T476257,T525650	C9061	68.7868	0.000000
T228349,T382817	C03596	35.1334	0.368816
T417998,T523043	C00281	73.6100	0.034509
T065176,T132919	C04202	92.4176	0.335525
T420579,T525651	C01544	69.1907	0.226371
T052624,T184217	C00153	45.5601	0.115596
T007646,T525650	C03273	52.1581	0.092258
T017328,T260187	C01877	38.5480	0.255423
T052624,T132919	C01224	87.5058	0.040934
T065176,T523043	C01516	38.5672	0.282393
T193009,T523043	C03273	57.2431	0.326733
T142052,T184217	C01224	45.2063	0.034781
T507403,T525651	C00463	100.0000	0.370212
T102698,T420579	C03596	65.0224	0.397417
T369237,T546474	C04709	60.8721	0.077986
T151128,T507403	C01544	56.5063	0.403612
T007646,T151128	C00802	33.1644	0.171128
T017334,T280186	C01544	63.8669	0.097708
T132919,T382817	C03692	47.9709	0.712100
T231205,T369237	C00852	100.0000	0.190949
T065176,T541314	C04709	68.8982	0.748982
T017328	C02078	38.6281	0.082318
T132919,T260187	C01352	60.9021	0.048173
T017334,T132919	C01082	56.0238	0.700406
T193009,T225452	C01516	50.3974	0.226497
T280186,T358225	C02078	34.6496	0.054135
T476257,T546474	C03596	61.2874	0.257374
T017334,T231205	C00852	70.7888	0.396010
T007646,T546474	C04121	52.8723	0.105236
T007646,T420579	C04029	70.8438	0.010264
T358225,T525650	C01810	28.6067	0.243538
T382817,T507403	C01810	50.7157	0.128068
T184217,T225452	C03062	44.6194	0.285724
T007646,T280186	C01224	47.8054	0.221851
T102698,T225452	C00281	90.9586	0.588441
T225452,T489166	C04207	43.2586	0.134353
T151128,T523043	C02535	43.4912	0.462537
T228349,T489166	C00802	64.5186	0.324678
T017328,T489166	C02032	75.7350	0.299539
T382817	C04029	19.5842	0.298461
T151128,T382817	C01734	75.5172	0.317709
T142052	C04202	25.5413	0.937093
T193009,T228349	C04032	45.7985	0.396010
T052624,T280186	C03144	93.1588	0.091690
T260187,T525650	C00861	99.2923	0.015513
T151128,T546474	C03169	47.2188	0.252827
T525650	C00153	28.0258	0.301022
T017328,T225452	C01676	79.4187	0.002565
T489166,T525650	C02568	37.5358	0.227001
T052624,T260187	C01734	44.9222	0.079421
T142052,T417998	C00852	81.9853	0.292815
T017328,T523043	C01877	63.8551	0.154347
T007646,T369237	C04128	45.8569	0.117029
T007646,T546474	C01408	43.2735	0.292145
T525651,T546474	C04032	32.5489	0.078076
T225452,T507403	C01361	65.1145	0.147990
T193009	C00153	20.7542	0.630334
T017334,T525650	C04202	37.3250	0.027576
T017328,T525650	C03596	55.0526	0.496275
T319484	C00153	25.2036	0.725678
T102698,T525650	C9060	48.1612	0.232944
T052624,T193009	C02078	46.2459	0.349894
T132919,T225452	C01224	84.0306	0.143580
T319484,T417998	C01810	78.2643	0.742435
T417998,T489166	C03302	96.0932	0.418704
T007646,T102698	C02568	100.0000	0.524629
T546474	C01970	23.1618	0.089245
T102698,T525651	C01361	32.7791	0.240206
