task_id_list	courier_id	total_score	willingness
T010538	C04007	38.392	0.5393
T029725	C00274	37.228	0.5234
T029725	C00402	42.278	0.3413
T029725	C00589	40.194	0.2500
T029725	C00689	39.392	0.4898
T029725	C00811	45.298	0.1630
T029725	C01186	45.457	0.3601
T029725	C01361	44.519	0.4129
T029725	C01376	42.526	0.4816
T029725	C01508	39.495	0.4851
T029725	C01552	38.973	0.5885
T029725	C01626	38.326	0.6440
T029725	C01728	43.626	0.5247
T029725	C01748	44.476	0.2794
T029725	C01801	36.316	0.6944
T029725	C01891	47.365	0.2573
T029725	C01894	40.658	0.4415
T029725	C01908	44.172	0.3930
T029725	C02321	46.671	0.5094
T029725	C02541	40.991	0.5208
T029725	C02616	38.629	0.2777
T029725	C02620	45.433	0.4310
T029725	C02793	41.466	0.3149
T029725	C02829	40.978	0.6165
T029725	C02861	42.745	0.5774
T029725	C03137	45.279	0.3971
T029725	C03198	46.209	0.4501
T029725	C03235	47.633	0.2175
T029725	C04007	40.988	0.5278
T058504	C00274	16.504	0.6944
T058504	C00402	17.466	0.5269
T058504	C00589	16.772	0.4375
T058504	C00689	22.622	0.6466
T058504	C00811	23.897	0.2346
T058504	C01186	24.781	0.4910
T058504	C01361	20.132	0.6283
T058504	C01376	23.402	0.6346
T058504	C01508	16.780	0.6616
T058504	C01552	21.102	0.6944
T058504	C01626	18.187	0.6944
T058504	C01728	20.693	0.6944
T058504	C01748	19.390	0.4737
T058504	C01801	18.077	0.6944
T058504	C01891	20.470	0.4811
T058504	C01894	18.385	0.6944
T058504	C01908	20.478	0.6864
T058504	C02321	19.932	0.6944
T058504	C02541	19.028	0.6944
T058504	C02616	20.772	0.3739
T058504	C02620	19.411	0.6516
T058504	C02793	18.023	0.4853
T058504	C02829	17.689	0.6944
T058504	C02861	18.369	0.6944
T058504	C03137	19.417	0.6746
T058504	C03198	20.368	0.6944
T058504	C03235	19.836	0.3311
T058504	C04007	16.986	0.6944
T086766	C00274	21.949	0.6944
T086766	C00402	23.997	0.4753
T086766	C00589	22.401	0.3568
T086766	C00689	28.936	0.5533
T086766	C00811	31.775	0.1983
T086766	C01186	32.683	0.4550
T086766	C01361	27.303	0.5462
T086766	C01376	30.489	0.5527
T086766	C01508	22.964	0.6567
T086766	C01552	29.731	0.6944
T086766	C01626	24.033	0.6944
T086766	C01728	26.496	0.6944
T086766	C01748	27.099	0.4271
T086766	C01801	24.022	0.6944
T086766	C01891	27.555	0.4033
T086766	C01894	24.746	0.6667
T086766	C01908	27.842	0.5988
T086766	C02321	27.990	0.6944
T086766	C02541	25.506	0.6944
T086766	C02616	26.381	0.3990
T086766	C02620	27.313	0.6568
T086766	C02793	25.958	0.4508
T086766	C02829	23.835	0.6944
T086766	C02861	24.764	0.6944
T086766	C03137	27.128	0.5700
T086766	C03198	26.242	0.6944
T086766	C03235	26.507	0.3223
T086766	C04007	23.008	0.6944
T096128	C00274	25.878	0.6637
T096128	C00402	26.952	0.4646
T096128	C00589	24.990	0.3424
T096128	C00689	23.351	0.6271
T096128	C00811	30.080	0.1958
T096128	C01186	30.028	0.4782
T096128	C01361	30.959	0.5224
T096128	C01376	29.015	0.6316
T096128	C01508	26.345	0.5960
T096128	C01552	26.292	0.6944
T096128	C01626	25.702	0.6944
T096128	C01728	26.953	0.6873
T096128	C01748	30.777	0.3762
T096128	C01801	23.905	0.6944
T096128	C01891	31.667	0.3866
T096128	C01894	25.904	0.5624
T096128	C01908	30.392	0.5438
T096128	C02321	31.142	0.5580
T096128	C02541	27.321	0.6944
T096128	C02616	24.062	0.3387
T096128	C02620	29.268	0.5270
T096128	C02793	27.365	0.4285
T096128	C02829	27.703	0.6707
T096128	C02861	26.445	0.6603
T096128	C03137	29.862	0.5076
T096128	C03198	30.962	0.6374
T096128	C03235	30.776	0.2453
T096128	C04007	25.499	0.6944
T099155	C00274	34.653	0.5756
T099155	C00402	37.848	0.3981
T099155	C00589	33.736	0.3223
T099155	C00689	35.517	0.5847
T099155	C00811	40.972	0.1594
T099155	C01186	39.690	0.4340
T099155	C01361	42.685	0.4432
T099155	C01376	35.651	0.5008
T099155	C01508	36.339	0.4917
T099155	C01552	35.296	0.5795
T099155	C01626	34.167	0.6597
T099155	C01728	37.506	0.5648
T099155	C01748	39.926	0.3276
T099155	C01801	33.877	0.6944
T099155	C01891	41.235	0.3391
T099155	C01894	36.838	0.4745
T099155	C01908	42.434	0.4204
T099155	C02321	42.427	0.5654
T099155	C02541	34.416	0.5995
T099155	C02616	36.485	0.3093
T099155	C02620	39.360	0.4787
T099155	C02793	39.050	0.3380
T099155	C02829	37.270	0.5934
T099155	C02861	38.338	0.6094
T099155	C03137	40.688	0.4341
T099155	C03198	39.637	0.5287
T099155	C03235	39.282	0.2104
T099155	C04007	34.976	0.5824
T132569	C00274	24.211	0.6196
T132569	C00402	25.031	0.4356
T132569	C00589	24.579	0.3815
T132569	C00689	30.410	0.6085
T132569	C00811	32.021	0.1873
T132569	C01186	36.107	0.3716
T132569	C01361	30.394	0.5350
T132569	C01376	33.521	0.5852
T132569	C01508	25.883	0.6416
T132569	C01552	30.337	0.6599
T132569	C01626	24.337	0.6944
T132569	C01728	28.854	0.6366
T132569	C01748	28.224	0.4384
T132569	C01801	26.551	0.6944
T132569	C01891	29.816	0.3824
T132569	C01894	26.780	0.5836
T132569	C01908	29.971	0.5485
T132569	C02321	30.655	0.6834
T132569	C02541	27.120	0.6575
T132569	C02616	26.978	0.3716
T132569	C02620	28.735	0.5445
T132569	C02793	27.077	0.4584
T132569	C02829	26.975	0.6908
T132569	C02861	26.972	0.6944
T132569	C03137	29.911	0.4986
T132569	C03198	29.685	0.6732
T132569	C03235	31.050	0.2515
T132569	C04007	25.298	0.6944
T168867	C00274	25.740	0.6944
T168867	C00402	26.479	0.4803
T168867	C00589	25.051	0.3593
T168867	C00689	31.608	0.5083
T168867	C00811	34.187	0.1714
T168867	C01186	36.786	0.4219
T168867	C01361	26.558	0.6129
T168867	C01376	33.419	0.4868
T168867	C01508	25.748	0.6346
T168867	C01552	32.595	0.6068
T168867	C01626	24.630	0.6944
T168867	C01728	29.727	0.5825
T168867	C01748	29.444	0.3666
T168867	C01801	27.329	0.6944
T168867	C01891	30.679	0.3858
T168867	C01894	24.509	0.6771
T168867	C01908	28.402	0.5240
T168867	C02321	28.483	0.6598
T168867	C02541	27.478	0.6944
T168867	C02616	28.645	0.3414
T168867	C02620	26.986	0.5343
T168867	C02793	27.995	0.4326
T168867	C02829	24.126	0.6944
T168867	C02861	28.033	0.6944
T168867	C03137	27.635	0.5281
T168867	C03198	27.681	0.6608
T168867	C03235	30.868	0.2483
T168867	C04007	25.390	0.6563
T201532	C00274	16.793	0.6944
T201532	C00402	17.437	0.5764
T201532	C00589	16.753	0.4096
T201532	C00689	15.066	0.6944
T201532	C00811	18.264	0.2328
T201532	C01186	20.547	0.5528
T201532	C01361	20.261	0.6944
T201532	C01376	17.764	0.6944
T201532	C01508	16.727	0.6944
T201532	C01552	17.474	0.6944
T201532	C01626	16.844	0.6944
T201532	C01728	17.403	0.6944
T201532	C01748	19.181	0.4550
T201532	C01801	15.416	0.6944
T201532	C01891	20.210	0.4653
T201532	C01894	18.232	0.6805
T201532	C01908	20.472	0.6281
T201532	C02321	20.218	0.6944
T201532	C02541	17.163	0.6944
T201532	C02616	15.355	0.4903
T201532	C02620	19.945	0.6944
T201532	C02793	19.021	0.5236
T201532	C02829	18.185	0.6944
T201532	C02861	18.495	0.6944
T201532	C03137	20.645	0.6394
T201532	C03198	20.811	0.6944
T201532	C03235	20.368	0.3495
T201532	C04007	16.798	0.6944
T357877	C00274	18.833	0.6944
T357877	C00402	19.579	0.5747
T357877	C00589	18.399	0.4214
T357877	C00689	24.632	0.6817
T357877	C00811	25.448	0.2081
T357877	C01186	27.040	0.4832
T357877	C01361	19.729	0.6638
T357877	C01376	24.935	0.6685
T357877	C01508	17.755	0.6944
T357877	C01552	24.657	0.6944
T357877	C01626	17.275	0.6944
T357877	C01728	23.630	0.6944
T357877	C01748	21.386	0.4731
T357877	C01801	19.874	0.6944
T357877	C01891	22.878	0.4576
T357877	C01894	16.997	0.6944
T357877	C01908	20.249	0.6944
T357877	C02321	19.585	0.6944
T357877	C02541	20.840	0.6944
T357877	C02616	23.032	0.3774
T357877	C02620	19.417	0.6944
T357877	C02793	20.416	0.4595
T357877	C02829	17.823	0.6944
T357877	C02861	19.948	0.6944
T357877	C03137	19.331	0.6012
T357877	C03198	19.672	0.6944
T357877	C03235	21.855	0.3546
T357877	C04007	19.843	0.6944
T486326	C00274	25.410	0.6409
T486326	C00402	27.155	0.4756
T486326	C00589	24.929	0.3411
T486326	C00689	29.652	0.6405
T486326	C00811	32.515	0.1777
T486326	C01186	30.709	0.4386
T486326	C01361	30.215	0.5461
T486326	C01376	27.781	0.5764
T486326	C01508	27.873	0.5684
T486326	C01552	26.339	0.6944
T486326	C01626	26.614	0.6944
T486326	C01728	29.852	0.6944
T486326	C01748	29.823	0.4029
T486326	C01801	26.005	0.6944
T486326	C01891	31.616	0.3591
T486326	C01894	26.498	0.6069
T486326	C01908	29.636	0.5973
T486326	C02321	30.759	0.5889
T486326	C02541	25.767	0.6944
T486326	C02616	29.461	0.3244
T486326	C02620	30.018	0.6033
T486326	C02793	29.392	0.4113
T486326	C02829	25.737	0.6944
T486326	C02861	26.783	0.6944
T486326	C03137	28.908	0.5418
T486326	C03198	29.579	0.6850
T486326	C03235	29.079	0.2718
T486326	C04007	26.914	0.6944
T512345	C00274	19.111	0.6944
T512345	C00402	20.141	0.5490
T512345	C00589	17.994	0.4056
T512345	C00689	18.616	0.6944
T512345	C00811	22.708	0.2263
T512345	C01186	19.692	0.5352
T512345	C01361	23.749	0.6400
T512345	C01376	17.318	0.6944
T512345	C01508	19.316	0.6473
T512345	C01552	16.532	0.6944
T512345	C01626	19.093	0.6944
T512345	C01728	19.512	0.6944
T512345	C01748	21.821	0.4630
T512345	C01801	18.528	0.6944
T512345	C01891	23.399	0.4772
T512345	C01894	19.664	0.6944
T512345	C01908	21.868	0.6944
T512345	C02321	23.151	0.6917
T512345	C02541	18.464	0.6944
T512345	C02616	19.972	0.4438
T512345	C02620	22.066	0.6658
T512345	C02793	21.129	0.4441
T512345	C02829	20.138	0.6944
T512345	C02861	19.975	0.6944
T512345	C03137	22.556	0.5792
T512345	C03198	23.082	0.6944
T512345	C03235	22.510	0.3164
T512345	C04007	20.012	0.6944
T548769	C00274	23.275	0.6944
T548769	C00402	25.459	0.4392
T548769	C00589	22.869	0.4123
T548769	C00689	29.895	0.6066
T548769	C00811	32.279	0.1857
T548769	C01186	33.722	0.4556
T548769	C01361	24.627	0.6470
T548769	C01376	32.426	0.5081
T548769	C01508	22.033	0.5962
T548769	C01552	30.010	0.6944
T548769	C01626	22.697	0.6944
T548769	C01728	28.685	0.6460
T548769	C01748	28.246	0.3887
T548769	C01801	24.541	0.6944
T548769	C01891	29.228	0.3922
T548769	C01894	22.257	0.6515
T548769	C01908	24.524	0.5955
T548769	C02321	24.712	0.6351
T548769	C02541	26.897	0.6944
T548769	C02616	26.778	0.3610
T548769	C02620	25.219	0.6741
T548769	C02793	26.272	0.4791
T548769	C02829	23.209	0.6944
T548769	C02861	25.212	0.6944
T548769	C03137	24.621	0.6434
T548769	C03198	25.615	0.6944
T548769	C03235	26.789	0.3072
T548769	C04007	25.216	0.6944
T000828,T201532	C01801	35.957	0.4807
T000828,T201532	C01626	41.631	0.4612
T000828,T201532	C02829	40.673	0.4334
T000828,T201532	C02861	40.672	0.4302
T000828,T201532	C04007	40.253	0.4092
T000828,T201532	C02541	40.222	0.3817
T000828,T201532	C01552	44.103	0.3727
T000828,T201532	C00274	39.206	0.3634
T000828,T201532	C00689	38.996	0.3539
T000828,T201532	C01376	45.267	0.3582
T000828,T201532	C01728	43.231	0.3519
T000828,T201532	C01894	40.901	0.3362
T000828,T201532	C02620	43.544	0.3336
T000828,T201532	C01361	47.365	0.2973
T000828,T201532	C01908	47.943	0.2955
T000828,T201532	C00402	42.046	0.2780
T000828,T201532	C01186	47.461	0.2535
T000828,T201532	C02793	44.968	0.2350
T000828,T512345	C01801	40.584	0.4770
T000828,T512345	C01626	42.581	0.4580
T000828,T512345	C02829	42.754	0.4463
T000828,T512345	C02541	42.162	0.3869
T000828,T512345	C01552	42.582	0.3865
T000828,T512345	C04007	42.306	0.3772
T000828,T512345	C00274	42.112	0.3600
T000828,T512345	C00689	42.432	0.3532
T000828,T512345	C03198	47.067	0.3532
T000828,T512345	C01508	41.883	0.3491
T000828,T512345	C01894	43.921	0.3436
T000828,T512345	C02321	50.201	0.3338
T000828,T512345	C02620	45.735	0.3302
T000828,T512345	C01361	50.263	0.3173
T000828,T512345	C01376	41.953	0.3110
T000828,T512345	C01908	49.105	0.2941
T000828,T512345	C03137	48.657	0.2845
T000828,T512345	C01186	46.177	0.2512
T007265,T512345	C01801	41.014	0.4587
T007265,T512345	C02541	45.564	0.3855
T007265,T512345	C02829	41.167	0.3770
T007265,T512345	C01552	43.781	0.3687
T007265,T512345	C01894	42.400	0.3517
T007265,T512345	C03198	46.005	0.3516
T007265,T512345	C01376	45.275	0.3287
T007265,T512345	C02321	47.539	0.3243
T007265,T512345	C02620	44.968	0.3089
T007265,T512345	C00689	46.124	0.3094
T007265,T512345	C03137	45.823	0.3029
T007265,T512345	C01361	46.851	0.2858
T007265,T512345	C02793	45.751	0.2202
T007265,T512345	C01186	49.154	0.2136
T007265,T512345	C01748	51.180	0.2014
T007265,T512345	C02616	45.699	0.1862
T007265,T512345	C03235	49.265	0.1431
T007265,T512345	C00811	53.705	0.0974
T007265,T548769	C01626	27.813	0.5345
T007265,T548769	C02829	28.758	0.5345
T007265,T548769	C01801	31.074	0.5345
T007265,T548769	C02861	31.294	0.5006
T007265,T548769	C03198	31.260	0.4839
T007265,T548769	C00274	28.914	0.4494
T007265,T548769	C02541	33.465	0.4493
T007265,T548769	C04007	29.473	0.4451
T007265,T548769	C01894	27.264	0.4427
T007265,T548769	C02321	31.976	0.4283
T007265,T548769	C01552	36.757	0.4127
T007265,T548769	C01361	31.032	0.3789
T007265,T548769	C01908	30.203	0.3775
T007265,T548769	C01508	28.833	0.3757
T007265,T548769	C02620	30.666	0.3609
T007265,T548769	C01376	39.501	0.3620
T007265,T548769	C03137	30.034	0.3452
T007265,T548769	C01748	33.858	0.2861
T010538,T548769	C02829	57.333	0.3603
T010538,T548769	C02541	61.184	0.3127
T010538,T548769	C01894	54.486	0.3058
T010538,T548769	C02321	62.558	0.2979
T010538,T548769	C03198	61.882	0.2849
T010538,T548769	C01508	55.803	0.2806
T010538,T548769	C03137	59.974	0.2565
T010538,T548769	C01908	61.124	0.2556
T010538,T548769	C02620	60.047	0.2409
T010538,T548769	C01361	63.379	0.2389
T010538,T548769	C00402	61.375	0.1979
T010538,T548769	C01748	67.701	0.1850
T010538,T548769	C02793	63.264	0.1809
T010538,T548769	C01891	70.356	0.1551
T010538,T548769	C00589	55.271	0.1414
T010538,T548769	C02616	65.436	0.1362
T010538,T548769	C03235	68.329	0.1073
T010538,T548769	C00811	77.306	0.0802
T029725,T058504	C01626	62.565	0.3200
T029725,T058504	C02861	64.756	0.2990
T029725,T058504	C00274	61.307	0.2825
T029725,T058504	C02541	67.426	0.2770
T029725,T058504	C02321	72.348	0.2617
T029725,T058504	C03198	74.074	0.2472
T029725,T058504	C00689	73.677	0.2284
T029725,T058504	C01908	69.740	0.2225
T029725,T058504	C02620	67.780	0.2119
T029725,T058504	C03137	68.306	0.1995
T029725,T058504	C02793	68.431	0.1663
T029725,T058504	C01186	84.356	0.1588
T029725,T058504	C01891	77.720	0.1459
T029725,T058504	C02616	66.060	0.1419
T029725,T058504	C00589	59.653	0.1373
T029725,T058504	C01748	70.068	0.1398
T029725,T058504	C03235	70.514	0.1113
T029725,T058504	C00811	82.194	0.0763
T029725,T086766	C01626	65.096	0.3474
T029725,T086766	C02861	69.253	0.3103
T029725,T086766	C01894	63.816	0.2638
T029725,T086766	C03198	70.719	0.2436
T029725,T086766	C02321	74.481	0.2410
T029725,T086766	C03137	71.437	0.2299
T029725,T086766	C01376	76.009	0.2265
T029725,T086766	C02620	71.506	0.2125
T029725,T086766	C01908	72.508	0.1989
T029725,T086766	C00402	68.492	0.1666
T029725,T086766	C01186	83.310	0.1663
T029725,T086766	C01748	73.220	0.1604
T029725,T086766	C02793	68.624	0.1570
T029725,T086766	C00589	62.181	0.1540
T029725,T086766	C01891	74.321	0.1487
T029725,T086766	C02616	66.510	0.1446
T029725,T086766	C03235	70.711	0.1179
T029725,T086766	C00811	85.202	0.0674
T058504,T086766	C01626	37.445	0.4989
T058504,T086766	C04007	38.436	0.4481
T058504,T086766	C01801	40.503	0.4498
T058504,T086766	C02541	40.441	0.4445
T058504,T086766	C02829	38.711	0.4179
T058504,T086766	C01552	44.477	0.4128
T058504,T086766	C03198	45.253	0.4029
T058504,T086766	C00274	36.942	0.3957
T058504,T086766	C02321	43.607	0.3811
T058504,T086766	C01728	43.556	0.3799
T058504,T086766	C01508	38.591	0.3717
T058504,T086766	C01376	48.632	0.3505
T058504,T086766	C00689	47.453	0.3484
T058504,T086766	C01361	45.618	0.3433
T058504,T086766	C02620	42.439	0.3369
T058504,T086766	C03137	42.473	0.3333
T058504,T086766	C01908	44.625	0.3325
T058504,T086766	C02793	40.956	0.2551
T058504,T132569	C02829	49.727	0.3768
T058504,T132569	C00274	48.016	0.3584
T058504,T132569	C04007	47.190	0.3570
T058504,T132569	C01552	57.329	0.3395
T058504,T132569	C01728	55.796	0.3356
T058504,T132569	C01508	48.491	0.3204
T058504,T132569	C01894	48.367	0.3130
T058504,T132569	C03198	57.866	0.3106
T058504,T132569	C02321	57.649	0.2947
T058504,T132569	C00689	56.886	0.2923
T058504,T132569	C01908	56.365	0.2908
T058504,T132569	C02620	52.977	0.2797
T058504,T132569	C01361	58.596	0.2702
T058504,T132569	C00402	49.598	0.2381
T058504,T132569	C01748	54.938	0.2140
T058504,T132569	C01891	57.971	0.1908
T058504,T132569	C00589	48.532	0.1793
T058504,T132569	C03235	56.069	0.1396
T058504,T512345	C01626	39.488	0.4853
T058504,T512345	C01801	38.140	0.4282
T058504,T512345	C02541	43.330	0.4155
T058504,T512345	C00274	37.965	0.4007
T058504,T512345	C04007	37.521	0.3986
T058504,T512345	C02861	41.428	0.3847
T058504,T512345	C03198	43.991	0.3849
T058504,T512345	C02321	45.950	0.3622
T058504,T512345	C01508	38.473	0.3426
T058504,T512345	C02620	43.921	0.3388
T058504,T512345	C01376	47.706	0.3317
T058504,T512345	C01361	44.149	0.3251
T058504,T512345	C00689	49.735	0.3272
T058504,T512345	C01908	43.554	0.2913
T058504,T512345	C00402	41.913	0.2728
T058504,T512345	C01748	45.609	0.2471
T058504,T512345	C00589	37.279	0.2152
T058504,T512345	C01891	45.475	0.2183
T086766,T099155	C01801	61.521	0.3469
T086766,T099155	C02861	67.341	0.3175
T086766,T099155	C00274	59.839	0.2897
T086766,T099155	C01508	64.093	0.2618
T086766,T099155	C01894	60.942	0.2542
T086766,T099155	C01361	72.630	0.2301
T086766,T099155	C03137	70.853	0.2195
T086766,T099155	C02620	70.338	0.2130
T086766,T099155	C01908	73.529	0.2133
T086766,T099155	C00402	66.938	0.1917
T086766,T099155	C01748	68.472	0.1693
T086766,T099155	C02793	67.870	0.1583
T086766,T099155	C01186	84.105	0.1630
T086766,T099155	C00589	62.223	0.1430
T086766,T099155	C01891	77.540	0.1365
T086766,T099155	C02616	69.511	0.1250
T086766,T099155	C03235	73.732	0.1202
T086766,T099155	C00811	80.101	0.0713
T096128,T201532	C01801	34.932	0.4785
T096128,T201532	C01626	40.258	0.4816
T096128,T201532	C01552	39.749	0.4335
T096128,T201532	C04007	40.282	0.4290
T096128,T201532	C02829	40.818	0.4105
T096128,T201532	C02541	40.294	0.3896
T096128,T201532	C00274	36.760	0.3788
T096128,T201532	C00689	38.468	0.3641
T096128,T201532	C01728	40.926	0.3526
T096128,T201532	C02321	44.485	0.3529
T096128,T201532	C02620	43.587	0.3363
T096128,T201532	C01376	42.026	0.3291
T096128,T201532	C01908	45.450	0.3228
T096128,T201532	C03137	44.004	0.3187
T096128,T201532	C00402	41.166	0.2873
T096128,T201532	C01748	44.437	0.2476
T096128,T201532	C02616	37.760	0.2340
T096128,T201532	C01891	49.073	0.2320
T096128,T357877	C01801	42.752	0.4246
T096128,T357877	C01552	47.845	0.3949
T096128,T357877	C04007	44.649	0.3912
T096128,T357877	C02861	48.115	0.3659
T096128,T357877	C00689	45.528	0.3557
T096128,T357877	C01728	47.614	0.3505
T096128,T357877	C02541	47.012	0.3496
T096128,T357877	C00274	45.466	0.3385
T096128,T357877	C01508	45.026	0.3086
T096128,T357877	C01376	49.131	0.2991
T096128,T357877	C00402	45.727	0.2560
T096128,T357877	C01186	54.106	0.2252
T096128,T357877	C02793	49.698	0.2032
T096128,T357877	C01748	53.862	0.2025
T096128,T357877	C02616	44.352	0.1751
T096128,T357877	C01891	56.203	0.1760
T096128,T357877	C03235	52.562	0.1443
T096128,T357877	C00811	54.138	0.1049
T132569,T548769	C02829	52.194	0.3608
T132569,T548769	C00274	48.808	0.3285
T132569,T548769	C01728	57.089	0.3261
T132569,T548769	C01552	58.919	0.3194
T132569,T548769	C01894	50.954	0.3079
T132569,T548769	C02321	60.868	0.3074
T132569,T548769	C01508	49.498	0.2970
T132569,T548769	C03198	60.918	0.2964
T132569,T548769	C01361	62.111	0.2792
T132569,T548769	C01908	60.692	0.2708
T132569,T548769	C03137	57.915	0.2498
T132569,T548769	C00402	52.412	0.2123
T132569,T548769	C01748	57.706	0.1964
T132569,T548769	C00589	49.908	0.1794
T132569,T548769	C01891	63.790	0.1723
T132569,T548769	C02616	58.261	0.1694
T132569,T548769	C03235	58.767	0.1157
T132569,T548769	C00811	66.301	0.0931
T168867,T548769	C01626	44.174	0.4284
T168867,T548769	C01801	46.523	0.4203
T168867,T548769	C02829	44.810	0.3861
T168867,T548769	C01508	42.665	0.3520
T168867,T548769	C03198	47.990	0.3548
T168867,T548769	C02321	50.776	0.3560
T168867,T548769	C02541	48.350	0.3534
T168867,T548769	C01552	53.346	0.3519
T168867,T548769	C02620	49.339	0.3379
T168867,T548769	C01894	42.546	0.3123
T168867,T548769	C03137	45.999	0.2967
T168867,T548769	C01908	47.637	0.2847
T168867,T548769	C01361	48.381	0.2825
T168867,T548769	C02793	49.731	0.2230
T168867,T548769	C01748	54.153	0.2164
T168867,T548769	C01891	56.694	0.2021
T168867,T548769	C02616	50.680	0.1897
T168867,T548769	C03235	53.840	0.1433
T201532,T486326	C01626	44.917	0.4311
T201532,T486326	C01801	43.513	0.4097
T201532,T486326	C02541	48.028	0.3945
T201532,T486326	C02829	46.582	0.3839
T201532,T486326	C01728	48.742	0.3750
T201532,T486326	C02861	46.847	0.3650
T201532,T486326	C00689	45.674	0.3427
T201532,T486326	C01552	48.951	0.3444
T201532,T486326	C01894	46.320	0.3244
T201532,T486326	C01508	44.766	0.3223
T201532,T486326	C01376	50.891	0.2967
T201532,T486326	C01908	52.361	0.2869
T201532,T486326	C03137	50.386	0.2680
T201532,T486326	C00402	46.259	0.2340
T201532,T486326	C01748	54.618	0.2123
T201532,T486326	C02616	46.393	0.2028
T201532,T486326	C01891	54.811	0.1848
T201532,T486326	C00811	55.230	0.1027
T357877,T486326	C01801	40.044	0.4950
T357877,T486326	C01626	47.367	0.4450
T357877,T486326	C02861	41.509	0.4152
T357877,T486326	C01552	41.361	0.4103
T357877,T486326	C01728	45.178	0.3869
T357877,T486326	C02541	41.149	0.3820
T357877,T486326	C04007	50.362	0.3667
T357877,T486326	C02321	53.324	0.3347
T357877,T486326	C03198	54.113	0.3351
T357877,T486326	C00689	44.482	0.3264
T357877,T486326	C01376	43.619	0.3109
T357877,T486326	C01361	51.742	0.3151
T357877,T486326	C01908	50.419	0.2744
T357877,T486326	C01186	50.853	0.2746
T357877,T486326	C03137	49.438	0.2735
T357877,T486326	C02793	51.781	0.2231
T357877,T486326	C02616	46.727	0.2056
T357877,T486326	C01891	56.900	0.1886
T007265,T010538	C01626	46.609	0.4168
T007265,T010538	C01801	50.479	0.4127
T007265,T010538	C03198	52.790	0.3329
T007265,T010538	C04007	50.966	0.3258
T007265,T010538	C01728	56.453	0.3171
T007265,T010538	C01894	48.831	0.3110
T007265,T010538	C01508	48.254	0.2833
T007265,T010538	C03137	54.140	0.2843
T007265,T010538	C01908	52.206	0.2777
T007265,T010538	C01361	52.831	0.2760
T007265,T010538	C02620	52.354	0.2577
T007265,T010538	C00402	53.432	0.2282
T007265,T010538	C02793	54.714	0.2146
T007265,T010538	C01748	58.158	0.1885
T007265,T010538	C00589	48.969	0.1827
T007265,T010538	C01891	59.473	0.1850
T007265,T010538	C00811	68.600	0.0887
T007265,T168867	C01801	38.390	0.5019
