task_id_list	courier_id	total_score	willingness
T151501	C01623	8.859	0.3515
T151501	C01773	10.475	0.2363
T151501	C01410	10.469	0.3044
T151501	C01552	9.998	0.3479
T151501	C01933	11.715	0.2327
T151501	C01715	11.496	0.1033
T151501	C02484	10.413	0.2791
T151501	C00856	10.999	0.3343
T151501	C02221	10.657	0.3224
T151501	C00306	9.549	0.2079
T178613	C03385	9.479	0.4212
T178613	C02143	10.527	0.3224
T178613	C04495	10.932	0.3480
T178613	C00591	10.718	0.1424
T178613	C02898	10.171	0.3731
T178613	C02556	12.291	0.1916
T178613	C02192	9.446	0.3828
T178613	C01933	13.302	0.2533
T178613	C02484	12.430	0.2533
T178613	C00615	9.665	0.3726
T178613	C02794	9.180	0.3020
T178613	C01044	8.965	0.4042
T178613	C01623	10.812	0.3050
T178613	C01773	13.890	0.2364
T178613	C00856	11.769	0.3161
T178613	C01552	11.629	0.3049
T178613	C01410	13.254	0.2747
T178613	C00776	12.541	0.2240
T178613	C00542	11.768	0.3002
T181666	C02257	23.880	0.1070
T181666	C02659	23.793	0.1770
T181666	C01264	22.350	0.0971
T181666	C02221	21.411	0.2101
T181666	C02635	23.988	0.2074
T181666	C01686	22.619	0.1396
T181666	C03850	20.935	0.1809
T181666	C03596	20.237	0.1856
T181666	C03592	24.689	0.1391
T181666	C01348	27.802	0.1306
T181666	C00421	24.208	0.1788
T181666	C00391	22.883	0.1036
T181666	C01718	23.538	0.1547
T181666	C00237	26.040	0.0977
T181666	C00407	19.735	0.1607
T181666	C00492	27.155	0.0659
T181666	C00856	21.482	0.2225
T181666	C00813	26.217	0.1448
T181666	C00538	21.936	0.1861
T246159	C02192	16.395	0.2935
T246159	C02898	16.540	0.2547
T246159	C02794	16.891	0.2050
T246159	C02143	18.020	0.2289
T246159	C03385	16.207	0.3151
T246159	C00306	18.622	0.1496
T246159	C01044	15.855	0.2969
T246159	C01715	20.841	0.0850
T246159	C01552	17.957	0.2690
T246159	C01410	19.727	0.2091
T246159	C00776	19.499	0.1885
T246159	C02484	19.827	0.2240
T246159	C01773	19.576	0.2147
T246159	C01623	16.709	0.2355
T246159	C04495	16.494	0.3174
T246159	C00542	19.220	0.2537
T246159	C01933	20.713	0.2014
T246159	C01857	15.704	0.2315
T246159	C00615	15.202	0.3271
T254779	C00306	8.476	0.2242
T254779	C01715	10.448	0.1269
T254779	C01552	8.634	0.3702
T254779	C00776	9.621	0.2769
T254779	C01410	10.465	0.3333
T254779	C02192	9.318	0.3798
T254779	C02898	9.219	0.3820
T254779	C01773	10.095	0.2986
T254779	C00542	9.227	0.3279
T254779	C01623	8.425	0.4022
T254779	C02143	9.804	0.3098
T254779	C02484	10.402	0.2746
T254779	C03385	9.580	0.3954
T254779	C01933	10.820	0.2637
T254779	C02794	9.701	0.2746
T254779	C04495	8.860	0.4315
T254779	C01131	9.852	0.2941
T254779	C02119	10.126	0.3618
T254779	C00591	10.807	0.1373
T260550	C02794	15.158	0.2172
T260550	C02192	15.026	0.2864
T260550	C02898	14.518	0.2852
T260550	C01044	16.308	0.2772
T260550	C02143	16.775	0.2401
T260550	C03385	15.391	0.3185
T260550	C01857	16.090	0.2137
T260550	C00615	16.327	0.2917
T260550	C00306	16.366	0.1505
T260550	C01715	18.863	0.0837
T260550	C01552	16.924	0.2886
T260550	C04495	16.206	0.2694
T260550	C02484	18.561	0.2126
T260550	C01410	17.645	0.2187
T260550	C02556	19.856	0.1400
T260550	C00776	17.432	0.1931
T260550	C01773	17.772	0.1958
T260550	C01623	15.214	0.2485
T260550	C01933	19.594	0.2070
T297384	C01348	24.043	0.1418
T297384	C03592	23.917	0.1562
T297384	C00941	21.977	0.1896
T297384	C02311	19.742	0.1025
T297384	C00988	18.971	0.2181
T297384	C00411	19.190	0.1958
T297384	C02022	22.982	0.1270
T297384	C01377	19.406	0.1700
T297384	C00168	18.138	0.1871
T297384	C02518	19.304	0.1502
T297384	C01457	19.599	0.1645
T297384	C00538	19.465	0.2185
T297384	C01827	21.426	0.1591
T297384	C00813	24.951	0.1700
T297384	C00391	20.932	0.1112
T297384	C01389	23.000	0.1729
T297384	C02700	18.962	0.2684
T297384	C01718	21.951	0.1821
T297384	C03437	19.994	0.1919
T297389	C01348	27.151	0.1182
T297389	C03592	24.883	0.1428
T297389	C00391	23.502	0.0898
T297389	C01686	23.697	0.1438
T297389	C02635	23.912	0.1887
T297389	C02257	25.062	0.0896
T297389	C01718	23.702	0.1512
T297389	C02022	23.840	0.1328
T297389	C00538	20.107	0.2144
T297389	C02311	21.758	0.0944
T297389	C00411	20.627	0.1798
T297389	C01377	20.426	0.1618
T297389	C00813	27.219	0.1582
T297389	C01457	20.707	0.1423
T297389	C00168	21.318	0.1740
T297389	C02518	21.457	0.1453
T297389	C00492	25.710	0.0565
T297389	C01389	25.615	0.1375
T297389	C00988	20.803	0.1803
T297390	C00306	13.737	0.1692
T297390	C01715	16.270	0.0901
T297390	C01552	13.397	0.3229
T297390	C00776	14.389	0.2244
T297390	C01410	14.285	0.2305
T297390	C00542	13.802	0.2751
T297390	C01773	15.349	0.2072
T297390	C01131	14.885	0.2435
T297390	C01623	12.184	0.3240
T297390	C02119	15.748	0.2535
T297390	C02484	14.363	0.2245
T297390	C02192	14.002	0.3092
T297390	C02898	13.782	0.3103
T297390	C01933	15.184	0.2086
T297390	C02143	15.604	0.2773
T297390	C04495	12.469	0.3322
T297390	C03385	12.884	0.3306
T297390	C03596	14.185	0.2095
T297390	C03850	15.745	0.2045
T297393	C01131	8.655	0.3008
T297393	C02119	9.035	0.3329
T297393	C01715	10.079	0.1171
T297393	C00306	8.733	0.2211
T297393	C00776	9.185	0.2418
T297393	C01552	9.333	0.3608
T297393	C00542	9.699	0.3447
T297393	C01410	9.407	0.2813
T297393	C01773	10.095	0.2481
T297393	C01623	8.246	0.3097
T297393	C02484	10.169	0.3052
T297393	C03850	10.035	0.2850
T297393	C03596	9.307	0.2632
T297393	C01933	11.276	0.2722
T297393	C00421	11.075	0.2448
T297393	C04495	9.519	0.3584
T297393	C01264	10.454	0.1279
T297393	C02659	10.590	0.2707
T297393	C02143	9.921	0.2936
T322580	C01044	13.940	0.2955
T322580	C02794	14.528	0.2019
T322580	C01857	14.288	0.2256
T322580	C02898	15.439	0.2770
T322580	C02192	14.316	0.2597
T322580	C03385	14.707	0.3024
T322580	C00615	13.975	0.2887
T322580	C02143	16.227	0.2462
T322580	C02556	17.294	0.1577
T322580	C01164	15.226	0.2619
T322580	C03437	15.571	0.2261
T322580	C02700	14.204	0.2745
T322580	C00736	16.500	0.1487
T322580	C00591	15.605	0.1060
T322580	C02597	15.225	0.2498
T322580	C00287	16.037	0.1157
T322580	C04495	15.398	0.2705
T322580	C00941	16.642	0.2127
T322580	C01827	15.707	0.1852
T339087	C02257	13.073	0.1447
T339087	C02635	13.413	0.2824
T339087	C02221	12.807	0.2752
T339087	C01686	13.198	0.2108
T339087	C03592	15.130	0.2335
T339087	C01348	15.039	0.2208
T339087	C00391	13.021	0.1462
T339087	C02659	13.523	0.2904
T339087	C01264	13.514	0.1323
T339087	C01718	14.420	0.2267
T339087	C00492	15.764	0.0820
T339087	C00237	15.728	0.1459
T339087	C00407	12.350	0.2024
T339087	C00421	14.389	0.2399
T339087	C03596	12.709	0.2196
T339087	C03850	14.046	0.2716
T339087	C00856	13.814	0.3080
T339087	C00813	16.905	0.2215
T339087	C00538	13.073	0.3041
T352956	C02794	15.867	0.2183
T352956	C01044	14.258	0.3065
T352956	C02898	14.765	0.2757
T352956	C02192	14.424	0.3126
T352956	C03385	15.137	0.2883
T352956	C02143	15.738	0.2781
T352956	C01857	15.043	0.2650
T352956	C00615	12.941	0.3212
T352956	C02556	17.263	0.1722
T352956	C04495	13.791	0.2911
T352956	C00591	15.101	0.1210
T352956	C02484	17.308	0.2200
T352956	C01933	16.823	0.2180
T352956	C00306	16.960	0.1415
T352956	C01164	14.585	0.2741
T352956	C01552	16.178	0.2428
T352956	C03437	14.033	0.2722
T352956	C01773	18.017	0.2008
T352956	C01623	15.244	0.2706
T380452	C02794	19.445	0.1973
T380452	C02192	19.490	0.2666
T380452	C02898	18.639	0.2546
T380452	C02143	21.410	0.2311
T380452	C03385	19.594	0.2781
T380452	C01044	18.002	0.2783
T380452	C00306	19.996	0.1473
T380452	C01715	23.096	0.0818
T380452	C01857	18.561	0.2155
T380452	C01552	20.499	0.2479
T380452	C01410	22.123	0.2059
T380452	C00776	22.270	0.1539
T380452	C02484	22.785	0.1926
T380452	C01773	22.262	0.1776
T380452	C01623	19.381	0.2419
T380452	C04495	18.175	0.2637
T380452	C00542	21.784	0.2022
T380452	C01933	23.323	0.1940
T380452	C00615	17.610	0.2936
T407632	C00941	19.900	0.2246
T407632	C00988	16.822	0.2529
T407632	C03437	18.153	0.2205
T407632	C01164	18.087	0.2269
T407632	C02700	16.372	0.3055
T407632	C01827	18.354	0.1689
T407632	C02311	16.109	0.1131
T407632	C02518	15.775	0.1617
T407632	C00411	16.444	0.1932
T407632	C00168	16.372	0.2164
T407632	C01377	15.686	0.2251
T407632	C01457	16.694	0.1897
T407632	C02022	18.164	0.1562
T407632	C00287	19.327	0.1048
T407632	C02597	17.079	0.2562
T407632	C00736	20.558	0.1409
T407632	C00538	15.325	0.2746
T407632	C01389	20.240	0.1936
T407632	C00813	20.459	0.1835
T442247	C00306	10.810	0.1976
T442247	C02192	10.328	0.3557
T442247	C02898	9.697	0.3271
T442247	C01715	12.814	0.1076
T442247	C02143	11.607	0.3149
T442247	C01552	10.778	0.3114
T442247	C02794	11.005	0.2383
T442247	C03385	10.260	0.3397
T442247	C00776	12.413	0.2101
T442247	C01410	12.834	0.2699
T442247	C01773	12.781	0.2582
T442247	C00542	12.130	0.2843
T442247	C01623	10.597	0.3554
T442247	C02484	13.097	0.2426
T442247	C01933	12.707	0.2195
T442247	C04495	11.139	0.3685
T442247	C01044	11.379	0.3916
T442247	C01131	11.645	0.2612
T442247	C02119	12.347	0.2776
T450357	C02794	10.647	0.2955
T450357	C01044	11.306	0.3643
T450357	C01857	11.295	0.2680
T450357	C02898	10.052	0.3474
T450357	C02192	10.751	0.3928
T450357	C03385	11.038	0.3889
T450357	C02143	11.807	0.3055
T450357	C00615	12.014	0.3546
T450357	C02556	15.400	0.2021
T450357	C04495	11.901	0.3255
T450357	C00591	13.355	0.1239
T450357	C01164	13.719	0.2772
T450357	C03437	13.435	0.2876
T450357	C02700	13.024	0.3306
T450357	C00736	15.779	0.1750
T450357	C02597	12.967	0.2741
T450357	C00287	15.584	0.1111
T450357	C02484	13.294	0.2696
T450357	C01933	14.275	0.2439
T494659	C00306	9.584	0.2369
T494659	C01715	10.767	0.1130
T494659	C01552	9.260	0.3833
T494659	C00776	10.379	0.2375
T494659	C01410	11.188	0.2988
T494659	C00542	9.986	0.3059
T494659	C01773	11.133	0.2442
T494659	C01623	9.010	0.3603
T494659	C01131	10.617	0.2947
T494659	C02119	11.567	0.3219
T494659	C02484	11.290	0.3041
T494659	C01933	11.589	0.2502
T494659	C02192	9.118	0.3721
T494659	C02898	9.832	0.3820
T494659	C02143	10.625	0.3202
T494659	C04495	10.123	0.4075
T494659	C03385	9.861	0.3670
T494659	C03596	10.738	0.2601
T494659	C03850	11.989	0.2911
T559682	C01715	10.777	0.1222
T559682	C00306	10.260	0.1957
T559682	C01552	8.975	0.3992
T559682	C00776	10.002	0.2427
T559682	C01410	10.688	0.3163
T559682	C00542	9.364	0.3774
T559682	C01773	10.497	0.2681
T559682	C01623	8.427	0.3467
T559682	C02484	10.377	0.3309
T559682	C01131	10.085	0.2865
T559682	C02119	9.982	0.3295
T559682	C01933	10.357	0.2803
T559682	C04495	8.397	0.3852
T559682	C02143	10.970	0.3321
T559682	C02192	10.137	0.3518
T559682	C02898	9.986	0.3477
T559682	C03385	9.093	0.3867
T559682	C00421	11.327	0.2730
T559682	C03596	10.109	0.2657
T564759	C00306	8.092	0.2316
T564759	C01715	9.950	0.1235
T564759	C01552	8.313	0.3982
T564759	C00776	9.260	0.2560
T564759	C01410	9.474	0.3121
T564759	C00542	9.075	0.3136
T564759	C01773	9.556	0.2975
T564759	C01623	8.327	0.3841
T564759	C02484	9.724	0.3088
T564759	C02192	9.286	0.3813
T564759	C01131	8.832	0.2724
T564759	C02898	8.989	0.3447
T564759	C02119	9.504	0.3533
T564759	C02143	9.916	0.3281
T564759	C01933	10.373	0.2767
T564759	C03385	8.598	0.4248
T564759	C04495	8.749	0.3682
T564759	C02794	9.456	0.2801
T564759	C00421	10.670	0.2598
T008038,T011239	C01044	14.899	0.2689
T008038,T011239	C00538	12.882	0.2571
T008038,T011239	C02192	15.405	0.2603
T008038,T011239	C00856	15.650	0.2408
T008038,T011239	C00198	12.781	0.2346
T008038,T011239	C02635	14.955	0.2305
T008038,T011239	C02143	15.730	0.2291
T008038,T011239	C02597	14.141	0.2212
T008038,T011239	C01857	14.987	0.2203
T008038,T011239	C00542	16.331	0.2207
T008038,T011239	C01377	12.666	0.2130
T008038,T011239	C03437	14.541	0.2064
T008038,T011239	C00411	12.911	0.2005
T008038,T011239	C01718	15.088	0.1952
T008038,T011239	C01389	16.489	0.1901
T008038,T024206	C00615	15.137	0.2786
T008038,T024206	C01044	14.833	0.2654
T008038,T024206	C02700	14.028	0.2596
T008038,T024206	C03385	16.002	0.2545
T008038,T024206	C04495	15.802	0.2501
T008038,T024206	C00538	13.859	0.2373
T008038,T024206	C00198	13.778	0.2287
T008038,T024206	C02221	15.741	0.2287
T008038,T024206	C00856	15.705	0.2181
T008038,T024206	C02143	18.058	0.2185
T008038,T024206	C03437	14.989	0.2148
T008038,T024206	C02597	15.468	0.2143
T008038,T024206	C00542	16.952	0.2145
T008038,T024206	C02635	17.307	0.2082
T008038,T024206	C00941	17.206	0.1919
T008038,T096817	C01623	18.079	0.2119
T008038,T096817	C02700	21.261	0.2100
T008038,T096817	C02192	18.702	0.2039
T008038,T096817	C01552	20.097	0.2006
T008038,T096817	C00542	19.964	0.1989
T008038,T096817	C02119	20.624	0.1970
T008038,T096817	C02597	21.266	0.1756
T008038,T096817	C02484	22.855	0.1700
T008038,T096817	C02794	19.268	0.1590
T008038,T096817	C01773	23.139	0.1555
T008038,T096817	C01410	21.200	0.1513
T008038,T096817	C00776	20.587	0.1496
T008038,T096817	C01131	20.282	0.1482
T008038,T096817	C03592	22.933	0.1387
T008038,T096817	C01389	25.134	0.1382
T008038,T151501	C00538	15.611	0.2187
T008038,T151501	C02597	16.665	0.2070
T008038,T151501	C02221	17.789	0.2016
T008038,T151501	C00198	15.437	0.1963
T008038,T151501	C00988	14.829	0.1939
T008038,T151501	C01164	17.822	0.1908
T008038,T151501	C02143	18.266	0.1892
T008038,T151501	C03437	17.093	0.1839
T008038,T151501	C01857	17.971	0.1790
T008038,T151501	C00168	15.374	0.1697
T008038,T151501	C00411	15.574	0.1693
T008038,T151501	C03592	17.483	0.1607
T008038,T151501	C00813	19.535	0.1581
T008038,T151501	C01827	17.841	0.1563
T008038,T151501	C01348	19.182	0.1441
T008038,T246159	C02700	22.388	0.1840
T008038,T246159	C00538	22.794	0.1609
T008038,T246159	C02221	23.993	0.1521
T008038,T246159	C00198	21.769	0.1491
T008038,T246159	C01377	22.393	0.1413
T008038,T246159	C00941	26.351	0.1310
T008038,T246159	C00168	21.312	0.1212
T008038,T246159	C01718	25.709	0.1208
T008038,T246159	C00407	22.505	0.1146
T008038,T246159	C01457	22.411	0.1146
T008038,T246159	C00813	27.254	0.1111
T008038,T246159	C01827	26.234	0.1101
T008038,T246159	C02518	21.058	0.1042
T008038,T246159	C02556	29.169	0.0965
T008038,T246159	C00736	27.672	0.0895
T008038,T254779	C00988	19.049	0.1581
T008038,T254779	C03437	19.903	0.1479
T008038,T254779	C02635	22.392	0.1434
T008038,T254779	C00411	18.516	0.1402
T008038,T254779	C00168	18.778	0.1386
T008038,T254779	C01389	21.556	0.1232
T008038,T254779	C00407	18.165	0.1157
T008038,T254779	C03592	20.898	0.1158
T008038,T254779	C01457	18.343	0.1098
T008038,T254779	C01348	22.194	0.1112
T008038,T254779	C01686	20.410	0.1081
T008038,T254779	C02022	22.459	0.1041
T008038,T254779	C00237	22.352	0.0775
T008038,T254779	C00591	20.338	0.0663
T008038,T254779	C00287	21.573	0.0652
T008038,T297389	C01044	19.428	0.2146
T008038,T297389	C02898	20.371	0.1935
T008038,T297389	C00411	22.572	0.1395
T008038,T297389	C01718	23.780	0.1360
T008038,T297389	C02794	21.491	0.1324
T008038,T297389	C00941	27.443	0.1312
T008038,T297389	C01389	27.733	0.1277
T008038,T297389	C01457	20.852	0.1214
T008038,T297389	C01933	29.767	0.1271
T008038,T297389	C00407	21.888	0.1197
T008038,T297389	C01827	26.337	0.1202
T008038,T297389	C02518	20.970	0.1143
T008038,T297389	C00813	27.815	0.1165
T008038,T297389	C01348	28.396	0.1147
T008038,T297389	C00237	28.595	0.0863
T008038,T297390	C02119	27.182	0.1355
T008038,T297390	C00421	29.333	0.1134
T008038,T297390	C03850	26.342	0.1099
T008038,T297390	C01933	28.459	0.1055
T008038,T297390	C01773	29.950	0.1055
T008038,T297390	C00776	27.647	0.0991
T008038,T297390	C00813	30.440	0.0945
T008038,T297390	C00306	26.794	0.0848
T008038,T297390	C02022	28.561	0.0821
T008038,T297390	C00736	32.783	0.0755
T008038,T297390	C00237	30.727	0.0676
T008038,T297390	C01264	28.317	0.0531
T008038,T297390	C00287	30.856	0.0525
T008038,T297390	C01715	31.269	0.0500
T008038,T297390	C00492	32.621	0.0500
T008038,T442247	C00538	19.357	0.1527
T008038,T442247	C00988	19.465	0.1523
T008038,T442247	C03437	22.041	0.1356
T008038,T442247	C00411	19.675	0.1273
T008038,T442247	C00941	24.939	0.1270
T008038,T442247	C01718	22.009	0.1217
T008038,T442247	C01457	19.483	0.1113
T008038,T442247	C03592	23.254	0.1128
T008038,T442247	C00813	23.314	0.1115
T008038,T442247	C01686	22.926	0.1091
T008038,T442247	C01827	22.675	0.1080
T008038,T442247	C01348	25.481	0.1018
T008038,T442247	C02022	21.701	0.0977
T008038,T442247	C02556	25.270	0.0916
T008038,T442247	C00591	20.935	0.0625
T011239,T139376	C04495	13.156	0.2887
T011239,T139376	C02700	12.796	0.2704
T011239,T139376	C03385	12.827	0.2682
T011239,T139376	C00538	11.711	0.2517
T011239,T139376	C01623	13.149	0.2483
T011239,T139376	C02597	13.020	0.2427
T011239,T139376	C00856	13.575	0.2425
T011239,T139376	C00988	11.944	0.2333
T011239,T139376	C03437	13.694	0.2327
T011239,T139376	C02143	15.277	0.2284
T011239,T139376	C00198	11.300	0.2180
T011239,T139376	C02635	15.250	0.2220
T011239,T139376	C01377	12.049	0.2134
T011239,T139376	C01410	17.044	0.2047
T011239,T139376	C03592	14.073	0.1862
T011239,T297390	C02143	24.942	0.1477
T011239,T297390	C00542	25.403	0.1461
T011239,T297390	C02484	27.088	0.1196
T011239,T297390	C01933	28.356	0.1198
T011239,T297390	C03850	24.393	0.1136
T011239,T297390	C03596	24.717	0.1133
T011239,T297390	C00776	26.492	0.1120
T011239,T297390	C01773	25.889	0.1085
T011239,T297390	C00813	29.258	0.1009
T011239,T297390	C01348	27.760	0.0986
T011239,T297390	C00306	25.359	0.0914
T011239,T297390	C00391	24.420	0.0718
T011239,T297390	C00237	31.485	0.0702
T011239,T297390	C02257	27.012	0.0676
T011239,T297390	C00591	24.182	0.0565
T011239,T339087	C00615	16.112	0.2459
T011239,T339087	C02700	16.211	0.2366
T011239,T339087	C02635	15.999	0.2196
T011239,T339087	C02221	16.389	0.2174
T011239,T339087	C00538	14.970	0.2104
T011239,T339087	C01552	17.493	0.2117
T011239,T339087	C00198	14.873	0.2083
T011239,T339087	C02597	16.084	0.2057
T011239,T339087	C02119	18.455	0.2047
T011239,T339087	C03437	17.040	0.1902
T011239,T339087	C01718	15.526	0.1865
T011239,T339087	C00941	18.470	0.1804
T011239,T339087	C03592	16.132	0.1689
T011239,T339087	C00813	17.904	0.1677
T011239,T339087	C01348	18.242	0.1532
T011239,T352956	C02700	22.263	0.1893
T011239,T352956	C00988	20.047	0.1657
T011239,T352956	C01164	22.622	0.1489
T011239,T352956	C02635	23.734	0.1474
T011239,T352956	C03437	24.182	0.1442
T011239,T352956	C01377	21.326	0.1405
T011239,T352956	C00168	19.796	0.1369
T011239,T352956	C00411	20.923	0.1326
T011239,T352956	C00941	25.708	0.1275
T011239,T352956	C01389	26.112	0.1249
T011239,T352956	C01933	26.466	0.1215
T011239,T352956	C03592	23.685	0.1181
T011239,T352956	C01457	20.216	0.1143
T011239,T352956	C00407	20.427	0.1135
T011239,T352956	C02022	23.801	0.1010
T024206,T181666	C02898	20.436	0.1989
T024206,T181666	C04495	21.090	0.1988
T024206,T181666	C01623	21.101	0.1842
T024206,T181666	C00542	22.971	0.1664
T024206,T181666	C02143	23.037	0.1641
T024206,T181666	C01410	24.297	0.1630
T024206,T181666	C02119	24.473	0.1583
T024206,T181666	C02484	25.172	0.1479
