task_id_list	courier_id	total_score	willingness
T0017,T0027	C0024	65.99	0.0
T0008,T0026	C0022	59.65	0.0
T0020,T0021	C0009	43.63	0.1138
T0017,T0020	C0010	58.58	0.0
T0002,T0022	C0061	65.9	0.1262
T0007,T0016	C0010	62.7	0.0
T0021	C0054	22.63	0.1709
T0002,T0026	C0056	84.84	0.0808
T0012,T0023	C0058	31.7	0.0661
T0018,T0023	C0052	63.31	0.2114
T0017,T0029	C0009	38.77	0.0509
T0016,T0021	C0023	66.38	0.0669
T0022,T0030	C0020	70.18	0.0978
T0014,T0020	C0060	63.63	0.0195
T0014,T0025	C0018	91.85	0.0552
T0020,T0027	C0036	58.65	0.1088
T0015,T0020	C0045	56.45	0.0
T0005,T0028	C0052	61.93	0.0563
T0006,T0030	C0004	56.04	0.0528
T0014,T0025	C0038	82.32	0.06
T0010,T0025	C0056	73.59	0.0
T0025,T0026	C0057	47.82	0.0766
T0005,T0025	C0018	83.3	0.0
T0003,T0008	C0002	56.16	0.0922
T0013,T0017	C0014	53.5	0.0069
T0010,T0011	C0042	48.53	0.0134
T0016,T0027	C0040	41.94	0.0
T0019,T0028	C0025	63.07	0.0787
T0006	C0018	46.43	0.2329
T0002,T0010	C0058	53.14	0.088
T0024,T0026	C0020	61.0	0.0524
T0005,T0026	C0023	44.26	0.0289
T0006,T0021	C0026	52.04	0.0
T0027	C0049	21.41	0.1986
T0006,T0009	C0016	82.5	0.0581
T0004,T0009	C0027	61.53	0.0694
T0007,T0027	C0006	71.7	0.0
T0022,T0028	C0036	54.9	0.0
T0029	C0007	45.69	0.1336
T0001,T0008	C0057	46.68	0.0
T0002,T0015	C0056	55.36	0.0319
T0002,T0023	C0003	69.79	0.0
T0015,T0025	C0054	55.93	0.0
T0013,T0022	C0017	29.17	0.0636
T0008,T0026	C0056	52.86	0.1006
T0015,T0028	C0053	71.34	0.1076
T0022,T0026	C0031	41.78	0.0438
T0003,T0019	C0024	74.65	0.0
T0016,T0027	C0038	76.85	0.0468
T0006,T0022	C0037	50.57	0.0196
T0020,T0025	C0051	57.0	0.0728
T0002,T0018	C0059	45.63	0.0418
T0002	C0034	46.22	0.0995
T0021,T0027	C0014	72.79	0.01
T0005,T0011	C0055	91.98	0.0084
T0028,T0030	C0019	54.4	0.0732
T0004,T0016	C0005	39.31	0.0245
T0010,T0029	C0014	70.93	0.0728
T0011,T0021	C0022	57.62	0.081
T0022,T0025	C0018	65.87	0.0
T0005,T0030	C0030	47.05	0.0
T0016,T0023	C0008	54.82	0.0
T0017,T0028	C0053	62.97	0.0996
T0023,T0025	C0036	67.7	0.0
T0001,T0028	C0032	54.22	0.0281
T0009,T0030	C0008	68.73	0.1665
T0008,T0010	C0053	74.41	0.0184
T0026,T0030	C0040	76.41	0.0
T0008,T0020	C0046	51.52	0.0202
T0020,T0023	C0046	85.75	0.0721
T0012,T0013	C0002	38.49	0.0
T0016,T0018	C0041	91.6	0.1404
T0006,T0010	C0037	53.04	0.0714
T0002,T0010	C0037	66.39	0.1193
T0013,T0023	C0041	47.6	0.0293
T0011,T0024	C0057	78.87	0.0309
T0013,T0030	C0052	61.07	0.0582
T0012,T0017	C0016	66.31	0.0906
T0017,T0019	C0004	91.63	0.0539
T0013,T0028	C0030	58.81	0.0
T0020,T0024	C0029	46.08	0.0512
T0002,T0010	C0055	44.45	0.0
T0001,T0015	C0006	73.74	0.0195
T0002,T0014	C0003	70.96	0.0854
T0015,T0024	C0059	41.2	0.0898
T0006,T0027	C0038	61.85	0.037
T0011,T0022	C0008	45.5	0.0
T0018,T0024	C0043	72.96	0.0018
T0016,T0024	C0019	63.36	0.0708
T0002,T0006	C0026	58.56	0.0
T0005,T0015	C0001	57.05	0.0842
T0001,T0027	C0039	44.45	0.0288
T0021,T0028	C0058	35.43	0.0
T0012,T0020	C0055	40.33	0.1006
T0003,T0014	C0040	45.04	0.0
T0008,T0009	C0014	58.2	0.0
T0006,T0007	C0045	49.1	0.0921
T0005,T0022	C0055	92.56	0.0963
T0018,T0019	C0020	30.03	0.0
T0020,T0025	C0047	46.35	0.1025
T0011,T0017	C0009	38.49	0.0155
T0019,T0024	C0018	85.55	0.0768
T0009,T0022	C0028	61.0	0.073
T0024,T0029	C0036	84.11	0.0
T0001,T0019	C0017	64.02	0.0691
T0007,T0023	C0050	46.61	0.0
T0012,T0014	C0045	23.73	0.0288
T0002	C0047	19.41	0.2273
T0013,T0026	C0036	69.32	0.0396
T0002,T0012	C0014	43.18	0.0902
T0003,T0020	C0056	65.53	0.0
T0029	C0055	33.11	0.2066
T0004,T0017	C0046	23.47	0.0685
T0013,T0029	C0015	45.77	0.0
T0022,T0023	C0053	66.95	0.0691
T0009,T0027	C0018	58.58	0.072
T0013	C0017	15.44	0.2228
T0028,T0029	C0044	45.49	0.0087
T0001,T0023	C0034	27.02	0.1153
T0004,T0018	C0038	53.37	0.0365
T0008,T0027	C0016	77.58	0.0
T0005,T0027	C0055	83.27	0.0
T0027	C0022	19.28	0.2172
T0005,T0025	C0008	83.5	0.0
T0003,T0027	C0058	75.05	0.0
T0001,T0029	C0026	79.01	0.0878
T0001,T0009	C0037	57.08	0.0272
T0008,T0012	C0029	40.91	0.0
T0005,T0009	C0042	64.46	0.0878
T0012,T0022	C0045	38.56	0.0603
T0029,T0030	C0027	62.58	0.0851
T0013,T0017	C0038	56.46	0.0552
T0001,T0026	C0030	75.84	0.0841
T0015,T0024	C0025	76.62	0.0
T0006,T0029	C0017	52.13	0.1099
T0028,T0030	C0008	83.58	0.1536
T0005,T0026	C0059	50.13	0.0378
T0014,T0029	C0004	51.19	0.0273
T0005,T0013	C0059	49.74	0.0417
T0013,T0020	C0026	48.82	0.0
T0012,T0016	C0040	48.18	0.0159
T0012,T0029	C0014	65.16	0.0277
T0030	C0023	43.57	0.2623
T0014,T0021	C0030	58.03	0.0
T0005,T0011	C0054	92.5	0.0
T0004,T0021	C0010	32.85	0.1032
T0003,T0020	C0006	86.2	0.0
T0009,T0023	C0046	75.08	0.0038
T0003,T0020	C0005	99.12	0.0334
T0022,T0026	C0060	40.45	0.0742
T0017,T0022	C0013	59.82	0.0
T0012,T0017	C0021	61.19	0.0829
T0020,T0029	C0002	87.02	0.025
T0013,T0025	C0021	44.35	0.0042
T0014,T0025	C0041	20.0	0.0677
T0016,T0028	C0021	71.9	0.1111
T0003,T0022	C0056	64.78	0.0
T0011,T0015	C0048	59.43	0.0995
T0016,T0026	C0057	37.57	0.0889
T0001,T0005	C0026	49.06	0.0362
T0005,T0024	C0011	20.0	0.1344
T0017	C0006	49.28	0.2592
T0027,T0030	C0061	57.54	0.0
T0009,T0021	C0021	57.08	0.0
T0005,T0011	C0019	50.36	0.0623
T0007,T0029	C0044	55.86	0.0509
T0003,T0008	C0003	46.55	0.0
T0024,T0028	C0040	67.88	0.0
T0008,T0027	C0059	67.92	0.0472
T0019,T0030	C0045	46.21	0.1166
T0012,T0013	C0004	88.69	0.1055
T0024,T0025	C0035	59.71	0.1118
T0011	C0045	18.28	0.2524
T0008	C0052	40.04	0.1249
T0009,T0016	C0054	66.1	0.0166
T0004,T0009	C0055	78.78	0.0
T0001,T0019	C0061	78.29	0.0459
T0012,T0022	C0050	53.38	0.0247
T0012,T0022	C0062	40.49	0.0
T0002,T0004	C0053	81.29	0.0369
T0021,T0029	C0030	70.18	0.0164
T0011,T0019	C0022	59.22	0.1129
T0009,T0012	C0055	43.97	0.0783
T0013,T0017	C0006	86.09	0.1113
T0026,T0028	C0035	53.33	0.0778
T0010,T0022	C0005	61.66	0.0
T0008,T0022	C0018	59.59	0.0592
T0018,T0024	C0019	35.57	0.048
T0008,T0028	C0048	27.12	0.0
T0001,T0004	C0021	68.04	0.0
T0001,T0023	C0011	42.29	0.0
T0007,T0030	C0002	87.32	0.041
T0007,T0013	C0058	52.15	0.0
T0002,T0006	C0023	86.13	0.0
T0016,T0021	C0024	45.75	0.0
T0001,T0030	C0059	75.19	0.1684
T0017,T0018	C0020	59.39	0.0244
T0007,T0017	C0019	39.17	0.0
T0012,T0015	C0027	64.01	0.0295
T0015	C0061	41.89	0.159
T0005,T0029	C0008	72.34	0.0625
T0021,T0030	C0012	58.56	0.0
T0005,T0019	C0043	28.3	0.0
T0022,T0026	C0019	59.71	0.0
T0002,T0007	C0018	76.35	0.0
T0025,T0026	C0013	78.13	0.0919
T0016,T0018	C0033	48.29	0.0228
T0002,T0007	C0025	35.73	0.0
T0003,T0020	C0039	56.56	0.0119
T0014,T0026	C0051	89.51	0.0696
T0023,T0027	C0006	69.21	0.0015
T0008,T0009	C0062	34.54	0.0821
T0007,T0017	C0049	50.12	0.0741
T0012,T0014	C0041	39.41	0.0
T0011	C0030	31.67	0.1923
T0007,T0015	C0017	53.99	0.0193
T0013,T0020	C0042	42.03	0.0414
T0001,T0010	C0060	69.08	0.1069
T0002,T0003	C0001	63.34	0.1194
T0018,T0021	C0013	43.02	0.182
T0007,T0017	C0034	33.03	0.1087
T0023,T0029	C0049	63.12	0.0065
T0006,T0020	C0021	94.16	0.0
T0006,T0015	C0037	76.71	0.0
T0016,T0026	C0007	80.82	0.0471
T0002,T0026	C0050	41.47	0.045
T0004,T0028	C0032	51.01	0.0
T0006,T0022	C0050	71.58	0.086
T0006,T0016	C0004	53.88	0.0208
T0014,T0023	C0055	47.17	0.0521
T0019,T0028	C0030	85.88	0.0257
T0005,T0026	C0043	52.09	0.0162
T0004,T0015	C0028	37.24	0.0508
T0002,T0008	C0061	56.71	0.1198
T0012,T0016	C0034	82.95	0.0
T0016,T0024	C0015	79.49	0.0
T0010,T0028	C0039	46.49	0.0163
T0010,T0017	C0028	67.12	0.0488
T0020	C0044	17.49	0.2029
T0003,T0013	C0057	73.37	0.0098
T0001,T0030	C0054	45.07	0.1347
T0005,T0006	C0040	48.58	0.0
T0010,T0020	C0031	77.81	0.0897
T0010,T0019	C0012	64.59	0.0628
T0006,T0013	C0024	61.58	0.0272
T0007,T0023	C0043	50.63	0.0491
T0007,T0016	C0036	75.14	0.0615
T0003,T0004	C0059	67.24	0.0525
T0012,T0014	C0053	58.31	0.0792
T0009,T0028	C0051	55.66	0.1137
T0001,T0024	C0009	73.36	0.0
T0023,T0026	C0008	70.46	0.0023
T0006,T0007	C0017	36.63	0.0692
T0003,T0016	C0023	82.51	0.0524
T0013,T0024	C0020	32.7	0.06
T0016,T0020	C0016	73.17	0.0303
T0019,T0022	C0030	93.12	0.0
T0005,T0020	C0053	74.75	0.0692
T0012,T0018	C0056	60.86	0.0
T0001,T0016	C0042	72.41	0.0192
T0018,T0025	C0032	68.17	0.0
T0016,T0029	C0006	49.27	0.054
T0002,T0003	C0042	55.63	0.0
T0001,T0020	C0031	61.01	0.0134
T0018,T0021	C0062	78.59	0.0635
T0006,T0008	C0043	55.03	0.1122
T0014	C0009	47.85	0.162
T0026,T0030	C0034	57.8	0.1481
T0015,T0026	C0019	70.76	0.0
T0013,T0030	C0029	45.47	0.0782
T0022,T0024	C0058	48.14	0.0729
T0005,T0020	C0005	56.03	0.0244
T0009,T0026	C0037	56.48	0.0672
T0017,T0019	C0020	41.26	0.0222
T0001,T0024	C0038	52.43	0.1324
T0001,T0021	C0001	62.1	0.037
T0003,T0022	C0016	47.52	0.0
T0001,T0016	C0004	45.1	0.0
T0008,T0016	C0011	66.74	0.0
T0003,T0010	C0057	64.1	0.0
T0011	C0007	16.65	0.2069
T0006,T0023	C0014	60.24	0.0
T0010,T0011	C0037	70.71	0.0535
T0019,T0021	C0006	59.9	0.0
T0001,T0015	C0048	59.23	0.1719
T0004,T0020	C0039	58.36	0.0
T0013,T0028	C0016	30.06	0.0
T0012,T0018	C0024	79.89	0.0
T0013,T0016	C0018	51.65	0.0
T0018,T0030	C0044	67.79	0.0
T0006,T0021	C0060	62.54	0.0
T0002	C0052	24.46	0.2242
T0015,T0016	C0008	43.42	0.0
T0019,T0028	C0045	42.63	0.1101
T0008,T0018	C0018	47.72	0.1181
T0016,T0025	C0032	75.96	0.0205
T0014,T0028	C0046	68.01	0.1048
T0014,T0023	C0014	41.91	0.0919
T0006,T0024	C0025	54.15	0.034
T0010,T0016	C0047	100.0	0.0167
T0003,T0027	C0011	72.42	0.0
T0012,T0015	C0050	42.59	0.0424
T0029	C0047	18.37	0.1763
T0018,T0023	C0013	66.37	0.0749
T0001,T0027	C0027	57.74	0.087
T0006,T0023	C0017	43.01	0.0321
T0012,T0016	C0003	45.57	0.1686
T0024,T0028	C0002	91.75	0.0
T0020,T0027	C0050	100.0	0.0161
T0001,T0008	C0005	61.61	0.0
T0003,T0019	C0040	50.8	0.0
T0005,T0016	C0048	42.86	0.0113
T0004,T0023	C0045	56.43	0.056
T0001,T0016	C0051	47.48	0.021
T0024,T0029	C0038	69.2	0.1095
T0012,T0022	C0017	59.4	0.0
T0005,T0009	C0010	61.19	0.0487
T0016,T0017	C0044	59.64	0.0256
T0001,T0027	C0020	55.65	0.0
T0001,T0004	C0020	67.15	0.0627
T0009,T0028	C0009	61.22	0.0
T0019,T0022	C0051	78.75	0.0551
T0013,T0026	C0054	55.26	0.0288
T0014,T0028	C0010	63.67	0.045
T0018,T0020	C0005	54.82	0.0364
T0009,T0021	C0051	64.29	0.0
T0005,T0030	C0023	85.67	0.0234
T0010	C0031	34.97	0.1832
T0003,T0021	C0051	53.42	0.0
T0008,T0026	C0032	26.94	0.0
T0014,T0015	C0022	78.05	0.0
T0004,T0029	C0062	58.66	0.0631
T0001,T0006	C0038	58.5	0.0055
T0005,T0018	C0047	49.91	0.0096
T0002,T0026	C0046	63.2	0.0039
T0002,T0004	C0003	49.12	0.0415
T0005,T0011	C0029	29.2	0.0494
T0005,T0023	C0006	68.34	0.0132
T0020,T0024	C0047	38.0	0.1193
T0009,T0015	C0002	68.19	0.0522
T0016	C0042	44.87	0.1335
T0014,T0016	C0049	74.88	0.1041
T0003,T0016	C0029	79.14	0.1131
T0009,T0012	C0034	51.07	0.179
T0021,T0030	C0052	44.15	0.0284
T0014,T0018	C0029	38.67	0.0
T0016,T0026	C0051	55.12	0.133
T0012	C0043	21.09	0.1456
T0012	C0028	18.97	0.1941
T0013,T0029	C0051	27.07	0.0356
T0008,T0028	C0024	51.35	0.0
T0010,T0026	C0036	69.51	0.1147
T0024,T0025	C0002	60.54	0.0451
T0001,T0026	C0014	70.3	0.0433
T0001,T0007	C0024	60.1	0.0096
T0009,T0014	C0049	74.5	0.0131
T0011,T0028	C0021	67.89	0.108
T0016,T0019	C0028	79.86	0.0
T0005,T0026	C0032	23.45	0.0868
T0002,T0004	C0032	55.63	0.041
T0007,T0021	C0003	62.49	0.0089
T0013,T0018	C0016	51.42	0.0
T0011,T0016	C0005	61.74	0.0274
T0015,T0020	C0007	46.19	0.0571
T0004,T0011	C0040	80.96	0.0
T0027,T0030	C0056	94.61	0.0465
T0004,T0024	C0052	52.84	0.0
T0010,T0019	C0024	62.24	0.0645
T0018,T0029	C0014	74.9	0.1336
T0007,T0021	C0060	60.27	0.1053
T0007,T0029	C0022	58.3	0.0751
T0005,T0027	C0034	51.7	0.0202
T0002,T0011	C0022	60.63	0.1388
T0006,T0029	C0045	64.1	0.2404
T0006,T0018	C0037	70.02	0.0443
T0002,T0007	C0034	52.24	0.0
T0005,T0024	C0052	52.06	0.0
T0005,T0006	C0033	83.21	0.0
T0015,T0025	C0038	74.76	0.031
T0010,T0023	C0028	65.54	0.0
T0011,T0023	C0053	56.32	0.0433
T0006,T0009	C0040	52.98	0.0562
T0004	C0015	23.59	0.2024
T0001,T0027	C0060	66.34	0.0
T0011,T0015	C0034	72.91	0.0
T0010,T0018	C0035	44.95	0.0856
T0028	C0023	18.53	0.1479
T0023,T0028	C0009	94.01	0.0
T0024,T0027	C0016	63.27	0.1055
T0007,T0030	C0050	44.69	0.0
T0014,T0025	C0060	71.05	0.2195
T0012,T0030	C0012	64.95	0.0018
T0018,T0022	C0028	64.48	0.0481
T0009,T0030	C0038	65.45	0.0
T0025,T0029	C0024	80.07	0.0
T0011,T0020	C0045	56.93	0.1384
T0004,T0011	C0028	46.13	0.0429
T0001,T0019	C0014	59.36	0.1087
T0006,T0023	C0044	67.7	0.0
T0013,T0014	C0019	68.18	0.0696
T0015,T0019	C0005	64.57	0.0
T0023	C0031	25.94	0.1545
T0003,T0021	C0021	48.26	0.073
T0005,T0008	C0057	87.6	0.0
T0015,T0017	C0030	26.44	0.0609
T0003,T0004	C0015	58.3	0.0225
T0013,T0023	C0044	51.18	0.1233
T0014,T0030	C0028	58.85	0.0195
T0003,T0027	C0055	74.1	0.0
T0017	C0016	30.35	0.2494
T0007,T0028	C0045	40.95	0.0
T0017,T0020	C0018	56.55	0.013
T0008,T0019	C0006	70.35	0.0656
T0017,T0021	C0005	83.43	0.1267
T0002,T0017	C0047	46.96	0.1011
T0022,T0027	C0031	49.18	0.0187
T0009,T0027	C0001	35.81	0.0766
T0014,T0024	C0020	45.0	0.0
T0020,T0028	C0005	67.55	0.0597
T0029	C0016	34.36	0.1094
T0020,T0022	C0056	86.97	0.0
T0002,T0016	C0047	64.71	0.0821
T0004,T0023	C0046	59.47	0.036
T0011,T0020	C0056	68.39	0.0
T0022,T0027	C0007	68.06	0.0274
T0009,T0025	C0038	79.88	0.0
T0018,T0026	C0044	65.89	0.0112
T0001,T0010	C0050	63.82	0.006
T0007,T0013	C0022	54.47	0.0809
T0019	C0042	23.99	0.2257
T0016,T0022	C0047	60.48	0.083
T0013,T0014	C0017	48.29	0.0576
T0021,T0023	C0014	49.89	0.0588
T0019,T0030	C0041	34.46	0.0312
T0006,T0029	C0033	83.63	0.0351
T0023,T0024	C0050	71.68	0.0
T0019,T0021	C0045	21.48	0.0896
T0009,T0030	C0025	56.08	0.0535
T0023,T0030	C0026	68.19	0.1305
T0023,T0030	C0007	76.55	0.1614
T0010,T0019	C0036	36.33	0.0317
T0002,T0023	C0011	72.8	0.0
T0002,T0024	C0022	53.95	0.1542
T0013,T0027	C0023	71.95	0.0484
T0014,T0015	C0012	77.24	0.0556
T0015,T0023	C0013	67.13	0.0
T0021,T0027	C0044	77.54	0.0942
T0011,T0027	C0031	69.49	0.0196
T0021,T0026	C0016	62.48	0.0696
T0008,T0010	C0016	72.16	0.0
T0006,T0007	C0024	85.14	0.0
T0008,T0013	C0031	54.24	0.0
T0029	C0048	42.22	0.174
T0025,T0030	C0049	64.32	0.0799
T0002,T0014	C0008	50.82	0.1442
T0004,T0009	C0053	63.41	0.0
T0025,T0026	C0006	56.72	0.0
T0019	C0048	30.88	0.2185
T0004,T0009	C0026	63.66	0.1213
T0009,T0011	C0021	75.8	0.0
T0012,T0015	C0044	23.85	0.0273
T0006,T0028	C0060	98.51	0.0998
T0019,T0027	C0038	45.1	0.012
T0014,T0026	C0050	44.39	0.0
T0018,T0023	C0009	68.99	0.0335
T0005,T0025	C0036	46.16	0.0299
T0024,T0029	C0035	69.06	0.0137
T0017,T0028	C0052	73.49	0.0253
T0005,T0026	C0048	77.19	0.0
T0001,T0015	C0056	70.31	0.0682
T0014,T0029	C0055	56.11	0.0568
T0001,T0014	C0033	74.7	0.1355
T0009,T0024	C0016	71.35	0.0697
T0003,T0019	C0038	24.68	0.0
T0009	C0019	23.57	0.1793
T0003,T0014	C0014	77.24	0.0014
T0017,T0028	C0027	77.43	0.0
T0024,T0028	C0056	60.65	0.0007
T0021,T0030	C0059	71.4	0.1342
T0004,T0011	C0006	48.9	0.0
T0018,T0021	C0014	95.96	0.0
T0001,T0010	C0020	49.15	0.0
T0023,T0026	C0045	72.8	0.0
T0029,T0030	C0030	50.05	0.0526
T0011,T0015	C0010	75.87	0.0298
T0005,T0014	C0005	36.06	0.0464
T0010	C0054	38.97	0.1515
T0009,T0015	C0056	46.53	0.0
