task_id_list	courier_id	total_score	willingness
T0003,T0006	C0002	49.09	0.4303
T0001,T0004	C0007	31.11	0.2952
T0002,T0004	C0003	63.55	0.3276
T0003	C0008	19.3	0.2335
T0003,T0004	C0009	37.74	0.1728
T0001,T0005	C0007	31.92	0.3067
T0005,T0006	C0004	32.79	0.202
T0004,T0005	C0012	35.68	0.3539
T0003,T0005	C0001	34.7	0.193
T0004,T0006	C0007	41.73	0.2379
T0006	C0003	23.41	0.4808
T0002,T0006	C0002	54.43	0.4627
T0004,T0006	C0004	39.68	0.2348
T0001	C0010	25.59	0.5039
T0001,T0003	C0009	31.16	0.2349
T0001,T0005	C0007	34.97	0.3067
T0004	C0007	15.74	0.5988
T0001,T0002	C0008	42.48	0.2518
T0005,T0006	C0002	41.37	0.4893
T0001,T0002	C0001	45.61	0.1468
T0002	C0003	29.87	0.4737
T0005	C0001	20.88	0.3894
T0005	C0003	14.62	0.845
T0001,T0002	C0004	44.69	0.2652
T0006	C0007	18.21	0.3694
T0002	C0006	22.98	0.4888
T0002,T0003	C0001	34.23	0.2338
T0001,T0003	C0002	43.35	0.3375
T0001,T0006	C0003	43.97	0.2788
T0006	C0005	16.34	0.1777
T0003,T0004	C0012	35.93	0.3136
T0001,T0004	C0006	50.2	0.3179
T0001,T0002	C0009	37.46	0.1112
T0003,T0006	C0004	41.69	0.3563
T0001,T0004	C0011	53.33	0.3419
T0002,T0003	C0005	47.16	0.3762
T0002,T0004	C0008	38.57	0.3697
T0001	C0001	21.24	0.2937
T0002	C0011	23.51	0.4935
T0004,T0006	C0006	53.19	0.4652
T0003,T0006	C0010	52.51	0.0
T0004,T0005	C0010	42.92	0.4175
T0006	C0010	31.1	0.1079
T0003,T0006	C0001	26.5	0.2933
T0006	C0008	26.77	0.4802
T0002	C0002	25.86	0.5061
T0001,T0002	C0012	56.08	0.2868
T0006	C0002	24.0	1.0
T0003,T0004	C0009	34.98	0.1728
T0001	C0005	10.59	0.422
T0001,T0003	C0007	44.43	0.2521
T0002	C0004	26.7	0.5145
T0002,T0005	C0009	54.36	0.2011
T0001,T0005	C0009	38.39	0.3225
T0001,T0003	C0012	42.17	0.4169
T0001,T0004	C0004	30.87	0.2094
T0002,T0006	C0011	47.78	0.378
T0002,T0006	C0010	53.53	0.0211
T0001	C0010	25.59	0.5039
T0001,T0003	C0010	52.64	0.206
T0005	C0004	10.59	0.3506
T0006	C0012	29.81	0.4071
T0005	C0002	19.64	0.546
T0005	C0006	16.25	0.2959
T0002,T0005	C0003	47.9	0.3895
T0004,T0005	C0011	34.53	0.4201
T0004,T0005	C0006	42.0	0.188
T0003,T0005	C0001	32.57	0.193
T0004	C0009	22.68	0.3473
T0001	C0008	16.94	0.4504
T0001	C0006	23.55	0.4908
T0005	C0002	19.64	0.546
T0003,T0005	C0010	41.87	0.2451
T0002,T0003	C0011	33.4	0.2344
T0005,T0006	C0012	47.91	0.2605
T0001,T0002	C0012	44.81	0.4068
T0003,T0005	C0006	35.51	0.135
T0003	C0001	11.34	0.4242
T0002,T0003	C0008	41.27	0.1072
T0003,T0006	C0001	24.66	0.2933
T0004,T0006	C0011	44.24	0.4523
T0003,T0006	C0012	52.48	0.233
T0001	C0007	17.56	0.4554
T0001,T0004	C0004	37.01	0.2094
T0003	C0002	18.19	0.4574
T0003,T0004	C0005	48.34	0.4264
T0001,T0006	C0011	48.14	0.3973
T0003,T0006	C0009	35.91	0.2709
T0003	C0005	28.55	0.5268
T0003,T0004	C0012	42.0	0.3136
T0003,T0004	C0012	44.56	0.3136
T0001	C0003	24.37	0.4988
T0001	C0005	10.59	0.422
T0001,T0002	C0006	49.18	0.2815
T0003,T0006	C0011	40.64	0.3269
T0002,T0006	C0001	35.99	0.3285
T0006	C0005	16.34	0.1777
T0001,T0004	C0012	36.37	0.3097
T0003,T0004	C0005	48.34	0.4264
T0003	C0010	21.38	0.369
T0002	C0011	23.51	0.4935
T0004,T0005	C0002	34.89	0.3608
T0005	C0006	16.25	0.2959
T0004,T0006	C0002	37.58	0.535
T0003	C0001	11.34	0.4242
T0002,T0005	C0004	35.24	0.1973
T0005,T0006	C0002	43.83	0.4893
T0001,T0002	C0010	42.91	0.2742
T0004	C0009	22.68	0.3473
T0002,T0004	C0009	40.6	0.0802
T0001,T0003	C0011	40.75	0.2441
T0004,T0005	C0007	26.12	0.4023
T0002	C0009	23.43	0.2586
T0004,T0006	C0001	24.53	0.478
T0002,T0003	C0012	47.73	0.4087
T0001,T0006	C0003	46.64	0.2788
T0001,T0005	C0007	29.47	0.3067
T0002,T0005	C0006	39.65	0.1522
T0002,T0006	C0005	31.11	0.1434
T0001	C0001	21.24	0.2937
T0002	C0008	21.75	0.4786
T0002,T0006	C0003	45.22	0.3881
T0003,T0006	C0006	46.13	0.3593
T0003,T0004	C0006	39.95	0.2821
T0002,T0006	C0012	46.18	0.3469
T0005,T0006	C0007	34.92	0.2494
T0001,T0004	C0002	43.11	0.4422
T0003	C0004	13.41	0.6352
T0003,T0006	C0004	38.19	0.3563
T0001,T0002	C0010	46.02	0.2742
T0002	C0007	29.26	0.5315
T0003,T0006	C0008	43.54	0.1078
T0005	C0012	23.06	0.5913
T0002,T0003	C0007	50.24	0.2823
T0002,T0006	C0008	49.5	0.2712
T0003	C0007	20.2	0.4697
T0006	C0007	18.21	0.3694
T0003	C0012	26.41	0.5088
T0003	C0003	19.13	0.4631
T0004,T0006	C0003	46.17	0.3324
T0001,T0002	C0008	36.93	0.2518
T0002,T0003	C0012	47.73	0.4087
T0006	C0003	23.41	0.4808
T0006	C0011	24.24	0.771
T0002,T0004	C0011	44.22	0.3226
T0002,T0005	C0005	51.8	0.2575
T0001,T0005	C0006	40.74	0.1529
T0006	C0009	20.62	0.5416
T0005,T0006	C0003	34.56	0.3942
T0001	C0004	17.39	0.4526
T0005	C0004	10.59	0.3506
T0003,T0005	C0012	53.1	0.3283
T0005	C0007	14.31	0.6334
T0005	C0009	28.63	0.7102
T0002,T0005	C0005	50.47	0.2575
T0002,T0003	C0011	34.12	0.2344
T0003,T0004	C0001	21.86	0.3238
T0001,T0006	C0007	35.61	0.19
T0002,T0005	C0004	38.48	0.1973
T0001,T0002	C0010	52.31	0.2742
T0001,T0005	C0003	40.44	0.4062
T0002,T0003	C0004	35.53	0.3467
T0002,T0003	C0002	42.65	0.2656
T0002	C0005	21.3	0.6989
T0003,T0006	C0006	45.63	0.3593
T0002,T0003	C0010	42.09	0.1951
T0003,T0005	C0012	48.9	0.3283
T0003	C0008	19.3	0.2335
T0003,T0004	C0012	37.41	0.3136
T0001,T0003	C0011	34.64	0.2441
T0005,T0006	C0008	56.09	0.3732
T0001	C0002	23.79	0.7217
T0002,T0004	C0009	49.17	0.0802
T0005	C0001	20.88	0.3894
T0002,T0004	C0002	48.79	0.3342
T0001,T0005	C0001	48.18	0.1176
T0002	C0009	23.43	0.2586
T0001,T0002	C0011	42.99	0.4151
T0002	C0001	21.6	0.4769
T0005	C0011	19.27	0.6747
T0004	C0001	10.14	0.747
T0003,T0005	C0004	20.0	0.2375
T0001,T0002	C0008	36.68	0.2518
T0001,T0005	C0012	47.53	0.3244
T0001,T0004	C0009	36.43	0.1704
T0006	C0012	29.81	0.4071
T0003,T0005	C0003	29.1	0.3824
T0005,T0006	C0001	31.71	0.2701
T0002,T0005	C0002	44.48	0.3114
T0002,T0004	C0011	39.36	0.3226
T0005,T0006	C0009	45.53	0.3898
T0001,T0004	C0012	41.16	0.3097
T0002,T0005	C0009	45.01	0.2011
T0006	C0004	26.45	0.5288
T0002,T0006	C0012	58.23	0.2269
T0001,T0006	C0010	53.77	0.0319
T0001	C0003	24.37	0.4988
T0001,T0003	C0004	25.63	0.3054
T0003,T0005	C0012	52.08	0.3283
T0001,T0006	C0005	25.63	0.0511
T0002,T0006	C0006	45.35	0.3937
T0004	C0003	28.14	0.6595
T0003,T0005	C0008	48.71	0.2087
T0002,T0006	C0001	26.19	0.3285
T0002	C0003	29.87	0.4737
T0004,T0006	C0003	56.64	0.3324
T0002,T0006	C0005	32.48	0.1434
T0003,T0004	C0008	47.52	0.0967
T0004	C0004	14.78	0.3998
T0004	C0011	18.34	0.6049
T0001,T0002	C0010	46.28	0.2742
T0004,T0006	C0008	57.8	0.2502
T0004,T0005	C0001	25.63	0.3006
T0003,T0005	C0002	34.48	0.2789
T0004,T0005	C0008	56.01	0.3512
T0004,T0005	C0003	46.95	0.5133
T0003,T0004	C0010	43.64	0.2493
T0002,T0003	C0011	32.59	0.2344
T0004,T0006	C0010	55.43	0.0753
T0005,T0006	C0007	30.12	0.2494
T0004,T0006	C0005	39.88	0.0799
T0002,T0003	C0001	31.45	0.2338
T0002	C0008	21.75	0.4786
T0001,T0005	C0005	29.97	0.1652
T0001,T0004	C0006	50.91	0.3179
T0003,T0005	C0005	51.26	0.2002
T0001,T0004	C0008	44.82	0.2403
T0005,T0006	C0011	36.45	0.4988
T0001,T0004	C0005	35.5	0.2427
T0001,T0005	C0002	39.32	0.3966
T0002,T0005	C0012	54.37	0.3162
T0002	C0007	29.26	0.5315
T0003	C0005	28.55	0.5268
T0001,T0002	C0003	56.73	0.2741
T0003,T0005	C0005	47.87	0.2002
T0001,T0003	C0007	42.7	0.2521
T0004,T0006	C0012	40.33	0.2458
T0002	C0012	29.13	0.4907
T0004	C0006	25.47	0.5961
T0004,T0006	C0009	42.19	0.2041
T0005,T0006	C0010	48.42	0.0711
T0001,T0005	C0007	27.58	0.3067
T0002,T0006	C0003	57.05	0.2681
T0001,T0002	C0002	54.83	0.3699
T0003,T0005	C0004	26.22	0.2375
T0001,T0003	C0002	37.85	0.3375
T0001,T0003	C0005	49.77	0.2489
T0003,T0005	C0012	48.05	0.3283
T0003	C0011	10.11	0.4169
T0001,T0003	C0011	37.88	0.2441
T0004,T0006	C0004	46.33	0.2348
T0001,T0005	C0003	35.77	0.4062
T0002,T0003	C0010	39.88	0.1951
T0004,T0006	C0004	33.82	0.2348
T0003,T0006	C0003	39.93	0.261
T0002,T0004	C0010	37.76	0.3175
T0004,T0006	C0003	52.79	0.3324
T0002,T0005	C0010	33.63	0.3133
T0004,T0006	C0002	49.27	0.535
T0001,T0004	C0002	47.19	0.4422
T0001,T0003	C0002	33.82	0.3375
T0002,T0004	C0010	46.26	0.3175
T0001,T0005	C0004	33.36	0.1766
